N,kod,T,HV1,HV10
2419,98,-13.4,-96.1,-1014.7
2420,98,-13.4,-96.1,-1014.7
2421,98,-13.4,-96.1,-1014.7
2422,98,-13.4,-96.1,-1014.7
2423,98,-13.4,-96.1,-1014.7
2424,98,-13.4,-96.1,-1014.7
2425,98,-13.4,-96.1,-1014.7
2426,98,-13.4,-96.1,-1014.7
2427,98,-13.4,-96.1,-1014.7
2428,98,-13.4,-96.1,-1014.7
2429,98,-13.4,-96.1,-1014.7
2430,98,-13.4,-96.1,-1014.7
2431,98,-13.4,-96.1,-1014.7
2432,98,-13.4,-96.1,-1014.7
2433,98,-13.4,-96.1,-1014.7
2434,98,-13.4,-96.1,-1014.7
2435,98,-13.4,-95.8,-1010.8
2436,98,-13.4,-95.8,-1010.8
2437,98,-13.4,-95.8,-1010.8
2438,98,-13.4,-95.8,-1010.8
2439,98,-13.4,-95.8,-1010.8
2440,98,-13.4,-95.8,-1010.8
2441,98,-13.4,-95.8,-1010.8
2442,98,-13.4,-95.8,-1010.8
2443,98,-13.4,-95.8,-1010.8
2444,98,-13.4,-95.8,-1010.8
2445,98,-13.4,-95.8,-1010.8
2446,98,-13.4,-95.8,-1010.8
2447,98,-13.4,-95.8,-1010.8
2448,98,-13.4,-95.8,-1010.8
2449,98,-13.4,-95.8,-1010.8
2450,98,-13.4,-95.8,-1010.8
2451,98,-13.5,-95.9,-1011.5
2452,98,-13.5,-95.9,-1011.5
2453,98,-13.5,-95.9,-1011.5
2454,98,-13.5,-95.9,-1011.5
2455,98,-13.5,-95.9,-1011.5
2456,98,-13.5,-95.9,-1011.5
2457,98,-13.5,-95.9,-1011.5
2458,98,-13.5,-95.9,-1011.5
2459,98,-13.5,-95.9,-1011.5
2460,98,-13.5,-95.9,-1011.5
2461,98,-13.5,-95.9,-1011.5
2462,98,-13.5,-95.9,-1011.5
2463,98,-13.5,-95.9,-1011.5
2464,98,-13.5,-95.9,-1011.5
2465,98,-13.5,-95.9,-1011.5
2466,98,-13.5,-95.9,-1011.5
2467,98,-13.5,-95.9,-1011.5
2468,98,-13.5,-95.9,-1011.5
2469,98,-13.5,-95.9,-1011.5
2470,98,-13.5,-95.9,-1011.5
2471,98,-13.5,-95.9,-1011.5
2472,98,-13.5,-95.9,-1011.5
2473,98,-13.6,-96.1,-1014.7
2474,98,-13.6,-96.1,-1014.7
2475,98,-13.6,-96.1,-1014.7
2476,98,-13.6,-96.1,-1014.7
2477,98,-13.6,-96.1,-1014.7
2478,98,-13.6,-96.1,-1014.7
2479,98,-13.6,-96.1,-1014.7
2480,98,-13.6,-96.1,-1014.7
2481,98,-13.6,-95.6,-1008.9
2482,98,-13.6,-95.6,-1008.9
2483,98,-13.6,-95.6,-1008.9
2484,98,-13.6,-95.6,-1008.9
2485,98,-13.6,-95.6,-1008.9
2486,98,-13.6,-95.6,-1008.9
2487,98,-13.6,-95.6,-1008.9
2488,98,-13.6,-95.6,-1008.9
2489,98,-13.6,-95.6,-1008.9
2490,98,-13.6,-95.6,-1008.9
2491,98,-13.6,-95.6,-1008.9
2492,98,-13.6,-95.6,-1008.9
2493,98,-13.6,-95.6,-1008.9
2494,98,-13.6,-95.6,-1008.9
2495,98,-13.6,-95.6,-1008.9
2496,98,-13.6,-95.6,-1008.9
2497,98,-13.6,-95.6,-1008.9
2498,98,-13.6,-95.6,-1008.9
2499,98,-13.6,-95.6,-1008.9
2500,98,-13.6,-95.6,-1008.9
2501,98,-13.6,-95.6,-1008.9
2502,98,-13.6,-95.6,-1008.9
2503,98,-13.6,-96.0,-1013.4
2504,98,-13.6,-96.0,-1013.4
2505,98,-13.6,-96.0,-1013.4
2506,98,-13.6,-96.0,-1013.4
2507,98,-13.6,-96.0,-1013.4
2508,98,-13.6,-96.0,-1013.4
2509,98,-13.6,-96.0,-1013.4
2510,98,-13.6,-96.0,-1013.4
2511,98,-13.6,-96.0,-1013.4
2512,98,-13.6,-96.0,-1013.4
2513,98,-13.6,-96.0,-1013.4
2514,98,-13.6,-96.0,-1013.4
2515,98,-13.6,-96.0,-1013.4
2516,98,-13.6,-96.0,-1013.4
2517,98,-13.6,-96.0,-1013.4
2518,98,-13.6,-96.0,-1013.4
2519,98,-13.6,-96.0,-1013.4
2520,98,-13.6,-96.0,-1013.4
2521,98,-13.9,-95.8,-1011.4
2522,98,-13.9,-95.8,-1011.4
2523,98,-13.9,-95.8,-1011.4
2524,98,-13.9,-95.8,-1011.4
2525,98,-13.9,-95.8,-1011.4
2526,98,-13.9,-95.8,-1011.4
2527,98,-13.9,-95.8,-1011.4
2528,98,-13.9,-95.8,-1011.4
2529,98,-13.9,-95.8,-1011.4
2530,98,-13.9,-95.8,-1011.4
2531,98,-13.9,-95.8,-1011.4
2532,98,-13.9,-95.8,-1011.4
2533,98,-14.0,-96.1,-1014.7
2534,98,-14.0,-96.1,-1014.7
2535,98,-14.0,-96.1,-1014.7
2536,98,-14.0,-96.1,-1014.7
2537,98,-14.0,-96.1,-1014.7
2538,98,-14.0,-96.1,-1014.7
2539,98,-14.0,-96.1,-1014.7
2540,98,-14.0,-96.1,-1014.7
2541,98,-14.0,-96.1,-1014.7
2542,98,-14.0,-96.1,-1014.7
2543,98,-14.0,-96.1,-1014.7
2544,98,-14.0,-96.1,-1014.7
2545,98,-14.0,-96.1,-1014.7
2546,98,-14.0,-96.1,-1014.7
2547,98,-14.0,-96.1,-1014.7
2548,98,-14.0,-96.1,-1014.7
2549,98,-14.0,-96.1,-1014.7
2550,98,-14.0,-96.1,-1014.7
2551,98,-14.0,-96.0,-1012.8
2552,98,-14.0,-96.0,-1012.8
2553,98,-14.0,-96.0,-1012.8
2554,98,-14.0,-96.0,-1012.8
2555,98,-14.0,-96.0,-1012.8
2556,98,-14.0,-96.0,-1012.8
2557,98,-14.0,-96.0,-1012.8
2558,98,-14.0,-96.0,-1012.8
2559,98,-14.0,-96.0,-1012.8
2560,98,-14.0,-96.0,-1012.8
2561,98,-14.0,-96.0,-1012.8
2562,98,-14.0,-96.0,-1012.8
2563,98,-14.2,-96.1,-1014.1
2564,98,-14.2,-96.1,-1014.1
2565,98,-14.2,-96.1,-1014.1
2566,98,-14.2,-96.1,-1014.1
2567,98,-14.2,-96.1,-1014.1
2568,98,-14.2,-96.1,-1014.1
2569,98,-14.2,-96.1,-1014.1
2570,98,-14.2,-96.1,-1014.1
2571,98,-14.2,-96.1,-1014.1
2572,98,-14.2,-96.1,-1014.1
2573,98,-14.2,-96.1,-1014.1
2574,98,-14.2,-96.1,-1014.1
2575,98,-14.2,-96.1,-1014.1
2576,98,-14.2,-96.1,-1014.1
2577,98,-14.2,-96.1,-1014.1
2578,98,-14.2,-96.1,-1014.1
2579,98,-14.2,-96.1,-1014.7
2580,98,-14.2,-96.1,-1014.7
2581,98,-14.2,-96.1,-1014.7
2582,98,-14.2,-96.1,-1014.7
2583,98,-14.2,-96.1,-1014.7
2584,98,-14.2,-96.1,-1014.7
2585,98,-14.2,-96.1,-1014.7
2586,98,-14.2,-96.1,-1014.7
2587,98,-14.2,-96.1,-1014.7
2588,98,-14.2,-96.1,-1014.7
2589,98,-14.2,-96.1,-1014.7
2590,98,-14.2,-96.1,-1014.7
2591,98,-14.2,-96.1,-1014.7
2592,98,-14.2,-96.1,-1014.7
2593,98,-14.4,-95.6,-1008.9
2594,98,-14.4,-95.6,-1008.9
2595,98,-14.4,-95.6,-1008.9
2596,98,-14.4,-95.6,-1008.9
2597,98,-14.4,-95.6,-1008.9
2598,98,-14.4,-95.6,-1008.9
2599,98,-14.4,-95.6,-1008.9
2600,98,-14.4,-95.6,-1008.9
2601,98,-14.4,-95.6,-1008.9
2602,98,-14.4,-95.6,-1008.9
2603,98,-14.4,-95.6,-1008.9
2604,98,-14.4,-95.6,-1008.9
2605,98,-14.4,-95.6,-1008.9
2606,98,-14.4,-95.6,-1008.9
2607,98,-14.4,-95.6,-1008.9
2608,98,-14.4,-95.6,-1008.9
2609,98,-14.4,-96.0,-1013.5
2610,98,-14.4,-96.0,-1013.5
2611,98,-14.4,-96.0,-1013.5
2612,98,-14.4,-96.0,-1013.5
2613,98,-14.4,-96.0,-1013.5
2614,98,-14.4,-96.0,-1013.5
2615,98,-14.4,-96.0,-1013.5
2616,98,-14.4,-96.0,-1013.5
2617,98,-14.5,-96.1,-1014.0
2618,98,-14.5,-96.1,-1014.0
2619,98,-14.5,-96.1,-1014.0
2620,98,-14.5,-96.1,-1014.0
2621,98,-14.5,-96.1,-1014.0
2622,98,-14.5,-96.1,-1014.0
2623,98,-14.5,-96.1,-1014.0
2624,98,-14.5,-96.1,-1014.0
2625,98,-14.6,-96.0,-1013.5
2626,98,-14.6,-96.0,-1013.5
2627,98,-14.6,-96.0,-1013.5
2628,98,-14.6,-96.0,-1013.5
2629,98,-14.6,-96.0,-1013.5
2630,98,-14.6,-96.0,-1013.5
2631,98,-14.6,-96.0,-1013.5
2632,98,-14.6,-96.0,-1013.5
2633,98,-14.7,-95.5,-1008.0
2634,98,-14.7,-95.5,-1008.0
2635,98,-14.7,-95.5,-1008.0
2636,98,-14.7,-95.5,-1008.0
2637,98,-14.7,-95.5,-1008.0
2638,98,-14.7,-95.5,-1008.0
2639,98,-14.7,-95.5,-1008.0
2640,98,-14.7,-95.5,-1008.0
2641,98,-14.7,-95.5,-1008.0
2642,98,-14.7,-95.5,-1008.0
2643,98,-14.7,-95.5,-1008.0
2644,98,-14.7,-95.5,-1008.0
2645,98,-14.7,-95.5,-1008.0
2646,98,-14.7,-95.5,-1008.0
2647,98,-14.8,-95.7,-1009.5
2648,98,-14.8,-95.7,-1009.5
2649,98,-14.8,-96.1,-1014.7
2650,98,-14.8,-96.1,-1014.7
2651,98,-14.8,-96.1,-1014.7
2652,98,-14.8,-96.1,-1014.7
2653,98,-14.8,-96.1,-1014.7
2654,98,-14.8,-96.1,-1014.7
2655,98,-14.8,-96.1,-1014.7
2656,98,-14.8,-96.1,-1014.7
2657,98,-14.9,-96.2,-1014.8
2658,98,-14.9,-96.2,-1014.8
2659,98,-14.9,-96.2,-1014.8
2660,98,-14.9,-96.2,-1014.8
2661,98,-14.9,-96.2,-1014.8
2662,98,-14.9,-96.2,-1014.8
2663,98,-14.9,-96.2,-1014.8
2664,98,-14.9,-96.2,-1014.8
2665,98,-14.9,-96.2,-1014.8
2666,98,-14.9,-96.2,-1014.8
2667,98,-14.9,-96.2,-1014.8
2668,98,-14.9,-96.2,-1014.8
2669,98,-14.9,-96.2,-1014.8
2670,98,-14.9,-96.2,-1014.8
2671,98,-14.9,-96.1,-1014.1
2672,98,-14.9,-96.1,-1014.1
2673,98,-14.9,-96.1,-1014.1
2674,98,-14.9,-96.1,-1014.1
2675,98,-14.9,-96.1,-1014.1
2676,98,-14.9,-96.1,-1014.1
2677,98,-14.9,-96.1,-1014.1
2678,98,-14.9,-96.1,-1014.1
2679,98,-14.9,-96.1,-1014.1
2680,98,-14.9,-96.1,-1014.1
2681,98,-14.9,-96.1,-1014.1
2682,98,-14.9,-96.1,-1014.1
2683,98,-14.9,-96.1,-1014.1
2684,98,-14.9,-96.1,-1014.1
2685,98,-14.9,-96.0,-1013.5
2686,98,-14.9,-96.0,-1013.5
2687,98,-14.9,-96.0,-1013.5
2688,98,-14.9,-96.0,-1013.5
2689,98,-14.9,-96.0,-1013.5
2690,98,-14.9,-96.0,-1013.5
2805,95,-24.7,-95.6,-1008.9
2806,95,-24.7,-95.6,-1008.9
2807,95,-24.7,-95.6,-1008.9
2808,95,-24.7,-95.6,-1008.9
2809,95,-24.8,-95.3,-1005.8
2810,95,-24.8,-95.3,-1005.8
2811,95,-24.8,-95.3,-1005.8
2812,95,-24.8,-95.3,-1005.8
2813,95,-24.8,-95.3,-1005.8
2814,95,-24.8,-95.3,-1005.8
2815,95,-24.9,-95.6,-1009.0
2816,95,-24.9,-95.6,-1009.0
2817,95,-24.9,-95.6,-1009.0
2818,95,-24.9,-95.6,-1009.0
2819,95,-24.8,-95.2,-1004.4
2820,95,-24.8,-95.2,-1004.4
2821,95,-24.8,-95.2,-1004.4
2822,95,-24.8,-95.2,-1004.4
2823,95,-24.8,-95.2,-1004.6
2824,95,-24.8,-95.2,-1004.6
2825,95,-24.8,-95.6,-1008.4
2826,95,-24.8,-95.6,-1008.4
2827,95,-25.0,-95.6,-1008.2
2828,95,-25.0,-95.6,-1008.2
2829,95,-25.0,-95.6,-1008.2
2830,95,-25.0,-95.6,-1008.2
2831,95,-24.9,-95.6,-1009.1
2832,95,-24.9,-95.6,-1009.1
2833,95,-24.9,-95.6,-1009.1
2834,95,-24.9,-95.6,-1009.1
2835,95,-24.9,-95.6,-1009.1
2836,95,-24.9,-95.6,-1009.1
2837,95,-24.9,-95.2,-1004.2
2838,95,-24.9,-95.2,-1004.2
2839,95,-24.9,-95.3,-1005.1
2840,95,-24.9,-95.3,-1005.1
2841,95,-24.8,-95.1,-1003.1
2842,95,-24.8,-95.1,-1003.1
2843,95,-24.8,-95.1,-1003.1
2844,95,-24.8,-95.1,-1003.1
2845,95,-24.8,-95.5,-1007.4
2846,95,-24.8,-95.5,-1007.4
2847,95,-24.8,-95.5,-1007.4
2848,95,-24.8,-95.5,-1007.4
2849,95,-24.8,-95.4,-1006.4
2850,95,-24.8,-95.4,-1006.4
2851,95,-24.8,-95.4,-1006.4
2852,95,-24.8,-95.4,-1006.4
2853,95,-24.8,-95.4,-1006.4
2854,95,-24.8,-95.4,-1006.4
2855,95,-24.8,-95.6,-1009.1
2856,95,-24.8,-95.6,-1009.1
2857,95,-24.8,-95.6,-1009.1
2858,95,-24.8,-95.6,-1009.1
2859,95,-24.8,-95.1,-1003.1
2860,95,-24.8,-95.1,-1003.1
2861,95,-24.8,-95.1,-1003.1
2862,95,-24.8,-95.1,-1003.1
2863,95,-24.8,-95.5,-1007.5
2864,95,-24.8,-95.5,-1007.5
2865,95,-24.9,-95.6,-1009.1
2866,95,-24.9,-95.6,-1009.1
2867,95,-24.9,-95.6,-1009.1
2868,95,-24.9,-95.6,-1009.1
2869,95,-24.9,-95.6,-1009.1
2870,95,-24.9,-95.6,-1009.1
2871,95,-24.8,-95.4,-1006.4
2872,95,-24.8,-95.4,-1006.4
2873,95,-24.8,-95.6,-1008.3
2874,95,-24.8,-95.6,-1008.3
2875,95,-24.8,-95.6,-1008.3
2876,95,-24.8,-95.6,-1008.3
2877,95,-24.7,-95.6,-1008.4
2878,95,-24.7,-95.6,-1008.4
2879,95,-24.7,-95.6,-1008.4
2880,95,-24.7,-95.6,-1008.4
2881,95,-24.7,-95.6,-1008.4
2882,95,-24.7,-95.6,-1008.4
2883,95,-24.8,-95.3,-1005.1
2884,95,-24.8,-95.3,-1005.1
2885,95,-24.8,-95.3,-1005.1
2886,95,-24.8,-95.3,-1005.1
2887,95,-24.8,-95.4,-1006.4
2888,95,-24.8,-95.4,-1006.4
2889,95,-24.8,-95.4,-1006.4
2890,95,-24.8,-95.4,-1006.4
2891,95,-24.8,-95.4,-1006.4
2892,95,-24.8,-95.4,-1006.4
2893,95,-24.8,-95.3,-1005.7
2894,95,-24.8,-95.3,-1005.7
2895,95,-24.8,-95.3,-1005.7
2896,95,-24.8,-95.3,-1005.7
2897,95,-24.8,-95.5,-1007.7
2898,95,-24.8,-95.5,-1007.7
2899,95,-24.8,-95.5,-1007.7
2900,95,-24.8,-95.5,-1007.7
2901,95,-24.8,-95.5,-1007.7
2902,95,-24.8,-95.5,-1007.7
2903,95,-24.8,-95.5,-1007.7
2904,95,-24.8,-95.5,-1007.7
2905,95,-24.9,-95.6,-1008.3
2906,95,-24.9,-95.6,-1008.3
2907,95,-24.8,-95.6,-1008.4
2908,95,-24.8,-95.6,-1008.4
2909,95,-24.9,-95.6,-1009.1
2910,95,-24.9,-95.6,-1009.1
2911,95,-24.9,-95.6,-1009.1
2912,95,-24.9,-95.6,-1009.1
2913,95,-24.9,-95.3,-1005.0
2914,95,-24.9,-95.3,-1005.0
2915,95,-24.9,-95.3,-1005.0
2916,95,-24.9,-95.3,-1005.0
2917,95,-24.9,-95.3,-1005.0
2918,95,-24.9,-95.3,-1005.0
2919,95,-24.9,-95.3,-1005.0
2920,95,-24.9,-95.3,-1005.0
2921,95,-25.0,-95.5,-1007.8
2922,95,-25.0,-95.5,-1007.8
2923,95,-25.0,-95.6,-1008.5
2924,95,-25.0,-95.6,-1008.5
2925,95,-25.0,-95.6,-1008.5
2926,95,-25.0,-95.6,-1008.5
2927,95,-25.0,-95.6,-1008.5
2928,95,-25.0,-95.6,-1008.5
2929,95,-24.9,-95.5,-1007.8
2930,95,-24.9,-95.5,-1007.8
2931,95,-25.0,-95.4,-1006.4
2932,95,-25.0,-95.4,-1006.4
2933,95,-25.0,-95.4,-1006.4
2934,95,-25.0,-95.4,-1006.4
2935,95,-25.0,-95.4,-1006.4
2936,95,-25.0,-95.4,-1006.4
2937,95,-25.1,-95.3,-1005.8
2938,95,-25.1,-95.3,-1005.8
2939,95,-25.2,-95.5,-1007.1
2940,95,-25.2,-95.5,-1007.1
2941,95,-25.2,-95.2,-1003.9
2942,95,-25.2,-95.2,-1003.9
2943,95,-25.2,-95.2,-1004.4
2944,95,-25.2,-95.2,-1004.4
2945,95,-25.2,-95.2,-1004.4
2946,95,-25.2,-95.2,-1004.4
2947,95,-25.2,-95.2,-1004.4
2948,95,-25.2,-95.2,-1004.4
2949,95,-25.2,-95.2,-1004.4
2950,95,-25.2,-95.2,-1004.4
2951,95,-25.2,-95.6,-1008.3
2952,95,-25.2,-95.6,-1008.3
2953,95,-25.2,-95.6,-1008.3
2954,95,-25.2,-95.6,-1008.3
2955,95,-25.2,-95.6,-1008.3
2956,95,-25.2,-95.6,-1008.3
2957,95,-25.2,-95.6,-1008.3
2958,95,-25.2,-95.6,-1008.3
2959,95,-25.2,-95.6,-1008.3
2960,95,-25.2,-95.6,-1008.3
2961,95,-25.2,-95.6,-1008.3
2962,95,-25.2,-95.6,-1008.3
2963,95,-25.3,-95.4,-1006.4
2964,95,-25.3,-95.4,-1006.4
2965,95,-25.3,-95.4,-1006.4
2966,95,-25.3,-95.4,-1006.4
2967,95,-25.3,-95.4,-1006.4
2968,95,-25.3,-95.4,-1006.4
2969,95,-25.4,-95.6,-1009.1
2970,95,-25.4,-95.6,-1009.1
2971,95,-25.4,-95.6,-1009.1
2972,95,-25.4,-95.6,-1009.1
2973,95,-25.2,-95.6,-1009.1
2974,95,-25.2,-95.6,-1009.1
2975,95,-25.2,-95.6,-1009.1
2976,95,-25.2,-95.6,-1009.1
2977,95,-25.2,-95.6,-1009.1
2978,95,-25.2,-95.6,-1009.1
2979,95,-25.2,-95.6,-1009.1
2980,95,-25.2,-95.6,-1009.1
2981,95,-25.2,-95.6,-1009.1
2982,95,-25.2,-95.6,-1009.1
2983,95,-25.2,-95.6,-1009.1
2984,95,-25.2,-95.6,-1009.1
2985,95,-25.2,-95.6,-1009.1
2986,95,-25.2,-95.6,-1009.1
2987,95,-25.2,-95.6,-1009.1
2988,95,-25.2,-95.6,-1009.1
2989,95,-25.3,-95.4,-1006.5
2990,95,-25.3,-95.4,-1006.5
2991,95,-25.3,-95.4,-1006.5
2992,95,-25.3,-95.4,-1006.5
2993,95,-25.3,-95.6,-1008.2
2994,95,-25.3,-95.6,-1008.2
2995,95,-25.3,-95.6,-1008.2
2996,95,-25.3,-95.6,-1008.2
2997,95,-25.3,-95.7,-1009.7
2998,95,-25.3,-95.7,-1009.7
2999,95,-25.3,-95.7,-1009.7
3000,95,-25.3,-95.7,-1009.7
3001,95,-25.3,-95.7,-1009.7
3002,95,-25.3,-95.7,-1009.7
3003,95,-25.3,-95.7,-1009.7
3004,95,-25.3,-95.7,-1009.7
3005,95,-25.3,-95.6,-1009.1
3006,95,-25.3,-95.6,-1009.1
3007,95,-25.3,-95.3,-1005.0
3008,95,-25.3,-95.3,-1005.0
3009,95,-25.3,-95.1,-1003.5
3010,95,-25.3,-95.1,-1003.5
3011,95,-25.3,-95.1,-1003.5
3012,95,-25.3,-95.1,-1003.5
3013,95,-25.3,-95.1,-1003.5
3014,95,-25.3,-95.1,-1003.5
3015,95,-25.3,-95.1,-1003.5
3016,95,-25.3,-95.1,-1003.5
3017,95,-25.4,-95.5,-1007.8
3018,95,-25.4,-95.5,-1007.8
3019,95,-25.3,-95.3,-1005.1
3020,95,-25.3,-95.3,-1005.1
3021,95,-25.4,-95.6,-1008.5
3022,95,-25.4,-95.6,-1008.5
3023,95,-25.4,-95.6,-1008.5
3024,95,-25.4,-95.6,-1008.5
3025,95,-25.4,-95.6,-1008.5
3026,95,-25.4,-95.6,-1008.5
3027,95,-25.4,-95.6,-1008.5
3028,95,-25.4,-95.6,-1008.5
3029,95,-25.4,-95.6,-1008.5
3030,95,-25.4,-95.6,-1008.5
3031,95,-25.4,-95.6,-1008.5
3032,95,-25.4,-95.6,-1008.5
3033,95,-25.3,-95.7,-1009.7
3034,95,-25.3,-95.7,-1009.7
3035,95,-25.3,-95.7,-1009.7
3036,95,-25.3,-95.7,-1009.7
3037,95,-25.3,-95.7,-1009.7
3038,95,-25.3,-95.7,-1009.7
3039,95,-25.3,-95.7,-1009.7
3040,95,-25.3,-95.7,-1009.7
3041,95,-25.4,-95.1,-1003.5
3042,95,-25.4,-95.1,-1003.5
3043,95,-25.4,-95.1,-1003.5
3044,95,-25.4,-95.1,-1003.5
3045,95,-25.4,-95.6,-1009.1
3046,95,-25.4,-95.6,-1009.1
3047,95,-25.4,-95.6,-1009.1
3048,95,-25.4,-95.6,-1009.1
3049,95,-25.4,-95.6,-1009.1
3050,95,-25.4,-95.6,-1009.1
3051,95,-25.4,-95.6,-1009.1
3052,95,-25.4,-95.6,-1009.1
3053,95,-25.4,-95.4,-1007.0
3054,95,-25.4,-95.4,-1007.0
3055,95,-25.4,-95.4,-1007.0
3056,95,-25.4,-95.4,-1007.0
3057,95,-25.4,-95.6,-1009.1
3058,95,-25.4,-95.6,-1009.1
3059,95,-25.4,-95.6,-1009.1
3060,95,-25.4,-95.6,-1009.1
3061,95,-25.4,-95.6,-1009.1
3062,95,-25.4,-95.6,-1009.1
3063,95,-25.4,-95.6,-1009.1
3064,95,-25.4,-95.6,-1009.1
3065,95,-25.4,-95.6,-1009.1
3066,95,-25.4,-95.6,-1009.1
3067,95,-25.4,-95.6,-1009.1
3068,95,-25.4,-95.6,-1009.1
3069,95,-25.4,-95.6,-1009.1
3070,95,-25.4,-95.6,-1009.1
3071,95,-25.4,-95.6,-1009.1
3072,95,-25.4,-95.6,-1009.1
3073,95,-25.4,-95.6,-1009.1
3074,95,-25.4,-95.6,-1009.1
3075,95,-25.5,-95.3,-1005.1
3076,95,-25.5,-95.3,-1005.1
3077,95,-25.5,-95.3,-1005.1
3078,95,-25.5,-95.3,-1005.1
3079,95,-25.5,-95.3,-1005.8
3080,95,-25.5,-95.3,-1005.8
3081,95,-25.5,-95.3,-1005.8
3082,95,-25.5,-95.3,-1005.8
3083,95,-25.5,-95.3,-1005.8
3084,95,-25.5,-95.3,-1005.8
3085,95,-25.5,-95.3,-1005.8
3086,95,-25.5,-95.3,-1005.8
3087,95,-25.5,-95.2,-1003.8
3088,95,-25.5,-95.2,-1003.8
3089,95,-25.5,-95.2,-1003.8
3090,95,-25.5,-95.2,-1003.8
3091,95,-25.5,-95.2,-1003.8
3092,95,-25.5,-95.2,-1003.8
3093,95,-25.5,-95.2,-1003.8
3094,95,-25.5,-95.2,-1003.8
3095,95,-25.5,-95.2,-1003.8
3096,95,-25.5,-95.2,-1003.8
3097,95,-25.5,-95.3,-1005.1
3098,95,-25.5,-95.3,-1005.1
3099,95,-25.5,-95.3,-1005.1
3100,95,-25.5,-95.3,-1005.1
3101,95,-25.5,-95.3,-1005.1
3102,95,-25.5,-95.3,-1005.1
3103,95,-25.5,-95.3,-1005.1
3104,95,-25.5,-95.3,-1005.1
3105,95,-25.5,-95.3,-1005.1
3106,95,-25.5,-95.3,-1005.1
3107,95,-25.5,-95.3,-1005.1
3108,95,-25.5,-95.3,-1005.1
3109,95,-25.5,-95.3,-1005.1
3110,95,-25.5,-95.3,-1005.1
3111,95,-25.5,-95.5,-1007.1
3112,95,-25.5,-95.5,-1007.1
3113,95,-25.5,-95.5,-1007.1
3114,95,-25.5,-95.5,-1007.1
3115,95,-25.5,-95.5,-1007.1
3116,95,-25.5,-95.5,-1007.1
3117,95,-25.5,-95.5,-1007.1
3118,95,-25.5,-95.5,-1007.1
3119,95,-25.5,-95.5,-1007.1
3120,95,-25.5,-95.5,-1007.1
3121,95,-25.4,-95.5,-1007.8
3122,95,-25.4,-95.5,-1007.8
3123,95,-25.4,-95.5,-1007.8
3124,95,-25.4,-95.5,-1007.8
3125,95,-25.4,-95.5,-1007.8
3126,95,-25.4,-95.5,-1007.8
3127,95,-25.4,-95.5,-1007.8
3128,95,-25.4,-95.5,-1007.8
3129,95,-25.4,-95.5,-1007.8
3130,95,-25.4,-95.5,-1007.8
3131,95,-25.4,-95.5,-1007.8
3132,95,-25.4,-95.5,-1007.8
3133,95,-25.4,-95.5,-1007.8
3134,95,-25.4,-95.5,-1007.8
3135,95,-25.4,-95.5,-1007.8
3136,95,-25.4,-95.5,-1007.8
3137,95,-25.4,-95.5,-1007.8
3138,95,-25.4,-95.5,-1007.8
3139,95,-25.4,-95.5,-1007.8
3140,95,-25.4,-95.5,-1007.8
3141,95,-25.5,-95.3,-1005.8
3142,95,-25.5,-95.3,-1005.8
3143,95,-25.5,-95.3,-1005.8
3144,95,-25.5,-95.3,-1005.8
3145,95,-25.5,-95.3,-1005.8
3146,95,-25.5,-95.3,-1005.8
3147,95,-25.5,-95.3,-1005.8
3148,95,-25.5,-95.3,-1005.8
3149,95,-25.5,-95.3,-1005.8
3150,95,-25.5,-95.3,-1005.8
3151,95,-25.5,-95.3,-1005.8
3152,95,-25.5,-95.3,-1005.8
3153,95,-25.5,-95.3,-1005.8
3154,95,-25.5,-95.3,-1005.8
3155,95,-25.5,-95.3,-1005.8
3156,95,-25.5,-95.3,-1005.8
3157,95,-25.5,-95.3,-1005.8
3158,95,-25.5,-95.3,-1005.8
3159,95,-25.6,-95.6,-1008.4
3160,95,-25.6,-95.6,-1008.4
3161,95,-25.6,-95.6,-1008.4
3162,95,-25.6,-95.6,-1008.4
3163,95,-25.6,-95.6,-1008.4
3164,95,-25.6,-95.6,-1008.4
3165,95,-25.6,-95.6,-1008.4
3166,95,-25.6,-95.6,-1008.4
3167,95,-25.6,-95.6,-1008.4
3168,95,-25.6,-95.6,-1008.4
3169,95,-25.6,-95.6,-1008.4
3170,95,-25.6,-95.6,-1008.4
3171,95,-25.6,-95.6,-1009.0
3172,95,-25.6,-95.6,-1009.0
3173,95,-25.6,-95.6,-1009.0
3174,95,-25.6,-95.6,-1009.0
3175,95,-25.6,-95.6,-1009.0
3176,95,-25.6,-95.6,-1009.0
3177,95,-25.6,-95.6,-1009.0
3178,95,-25.6,-95.6,-1009.0
3179,95,-25.6,-95.6,-1008.9
3180,95,-25.6,-95.6,-1008.9
3181,95,-25.6,-95.6,-1008.9
3182,95,-25.6,-95.6,-1008.9
3183,95,-25.6,-95.6,-1008.9
3184,95,-25.6,-95.6,-1008.9
3185,95,-25.6,-95.6,-1008.9
3186,95,-25.6,-95.6,-1008.9
3187,95,-25.5,-95.6,-1009.2
3188,95,-25.5,-95.6,-1009.2
3189,95,-25.5,-95.6,-1009.2
3190,95,-25.5,-95.6,-1009.2
3191,95,-25.5,-95.6,-1009.2
3192,95,-25.5,-95.6,-1009.2
3193,95,-25.5,-95.6,-1009.2
3194,95,-25.5,-95.6,-1009.2
3195,95,-25.6,-95.6,-1009.0
3196,95,-25.6,-95.6,-1009.0
3197,95,-25.6,-95.6,-1009.0
