EID,Data,Time,Type,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER
3501,2012-03-18,19:47:01,L,3,8,472,241,242,241
3502,2012-03-18,19:47:01,C,0,3580866,242,242,242,242
3503,2012-03-18,19:47:47,E,15,221,249,240,243,240
3504,2012-03-18,19:47:47,C,0,3585923,242,242,242,242
3505,2012-03-18,19:50:45,E,4,19,472,225,241,225
3506,2012-03-18,19:50:45,C,0,3590723,242,242,242,242
3507,2012-03-18,19:51:14,E,4,29,472,242,242,242
3508,2012-03-18,19:51:15,C,0,3589266,241,242,242,241
3509,2012-03-18,19:51:29,E,5,15,472,241,472,241
3510,2012-03-18,19:51:29,C,0,3591633,242,242,242,242
3511,2012-03-18,19:53:00,L,5,2709,241,241,241,241
3512,2012-03-18,19:53:00,C,0,3595512,242,242,242,242
3513,2012-03-18,19:55:11,E,20,446,241,240,240,240
3514,2012-03-18,19:55:11,C,0,3599703,242,242,243,242
3515,2012-03-18,19:55:22,E,5,641,241,241,472,241
3516,2012-03-18,19:55:22,C,0,3592420,242,242,242,242
3517,2012-03-18,19:56:29,L,5,1028,241,241,243,241
3518,2012-03-18,19:56:29,C,0,3598617,242,242,242,242
3519,2012-03-18,19:57:32,E,5,30,472,240,243,240
3520,2012-03-18,19:57:32,C,0,3597816,242,242,242,242
3521,2012-03-18,19:58:45,L,5,2101,241,241,242,241
3522,2012-03-18,19:58:45,C,0,3592900,242,242,243,242
3523,2012-03-18,19:59:25,E,7,291,243,242,243,242
3524,2012-03-18,19:59:25,C,0,3598015,242,242,242,242
3525,2012-03-18,20:04:49,L,4,1671,240,240,240,240
3526,2012-03-18,20:04:50,C,0,3623434,242,242,242,242
3527,2012-03-18,20:05:28,L,3,10,472,242,244,242
3528,2012-03-18,20:05:28,C,0,3625073,242,242,242,242
3529,2012-03-18,20:06:52,E,20,194,240,235,240,235
3530,2012-03-18,20:06:52,C,0,3623619,242,242,242,242
3531,2012-03-18,20:07:38,E,5,20,472,221,239,221
3532,2012-03-18,20:07:38,C,0,3621676,242,242,243,242
3533,2012-03-18,20:09:03,E,5,777,243,242,245,242
3534,2012-03-18,20:09:03,C,0,3624839,241,242,242,241
3535,2012-03-18,20:09:28,L,1,0,472,203,472,203
3536,2012-03-18,20:09:28,C,0,3629576,242,242,242,242
3537,2012-03-18,20:10:56,E,5,37,240,233,240,233
3538,2012-03-18,20:10:56,C,0,3637279,242,242,242,242
3539,2012-03-18,20:11:01,E,6,51,472,242,242,242
3540,2012-03-18,20:11:01,C,0,3638921,242,242,242,242
3541,2012-03-18,20:11:11,E,5,527,243,243,243,243
3542,2012-03-18,20:11:11,C,0,3631494,242,242,242,242
3543,2012-03-18,20:11:34,E,7,14,472,234,242,234
3544,2012-03-18,20:11:34,C,0,3634626,242,242,242,242
3545,2012-03-18,20:11:46,E,41,1419,240,239,241,239
3546,2012-03-18,20:11:47,C,0,3630395,242,242,243,242
3547,2012-03-18,20:12:15,E,5,43,472,242,243,242
3548,2012-03-18,20:12:15,C,0,3627053,242,242,242,242
3549,2012-03-18,20:12:50,L,2,10,472,200,472,200
3550,2012-03-18,20:12:50,C,0,3632185,241,242,242,241
3551,2012-03-18,20:14:12,E,9,28,472,237,242,237
3552,2012-03-18,20:14:12,C,0,3634901,242,242,243,242
3553,2012-03-18,20:14:56,L,5,943,244,244,472,244
3554,2012-03-18,20:14:56,C,0,3633929,242,242,242,242
3555,2012-03-18,20:20:46,E,42,2928,243,242,243,242
3556,2012-03-18,20:20:47,C,0,3599235,242,241,242,241
3557,2012-03-18,20:31:40,E,13,659,241,239,240,239
3558,2012-03-18,20:31:40,C,0,3609627,242,242,242,242
3559,2012-03-18,20:32:17,E,6,368,242,241,403,241
3560,2012-03-18,20:32:17,C,0,3614393,242,242,242,242
3561,2012-03-18,20:33:40,E,4,24,472,221,240,221
3562,2012-03-18,20:33:41,C,0,3609443,241,242,242,241
3563,2012-03-18,20:35:08,E,9,62,472,239,240,239
3564,2012-03-18,20:35:08,C,0,3605570,242,231,242,231
3565,2012-03-18,20:35:18,E,12,135,243,243,282,243
3566,2012-03-18,20:35:18,C,0,3611259,242,242,242,242
3567,2012-03-18,20:35:22,E,9,83,227,227,249,227
3568,2012-03-18,20:35:22,C,0,3609360,242,242,242,242
3569,2012-03-18,20:35:25,E,5,56,195,235,472,195
3570,2012-03-18,20:35:25,C,0,3616353,242,147,242,147
3571,2012-03-18,20:35:26,L,3,37,53,42,472,42
3572,2012-03-18,20:35:27,C,0,3615846,242,242,242,242
3573,2012-03-18,20:35:28,E,9,96,250,230,472,230
3574,2012-03-18,20:35:28,C,0,3611048,241,242,242,241
3575,2012-03-18,20:35:29,E,13,153,92,64,286,64
3576,2012-03-18,20:35:29,C,0,3619293,164,140,242,140
3577,2012-03-18,20:35:31,E,14,130,63,63,472,63
3578,2012-03-18,20:35:31,C,0,3619373,70,38,242,38
3579,2012-03-18,20:35:32,E,7,97,37,28,37,28
3580,2012-03-18,20:35:32,C,0,3617267,229,49,242,49
3581,2012-03-18,20:35:33,E,12,208,115,115,385,115
3582,2012-03-18,20:35:34,C,0,3622811,79,62,243,62
3583,2012-03-18,20:35:35,E,5,50,472,472,472,472
3584,2012-03-18,20:35:35,C,0,3625058,242,242,242,242
3585,2012-03-18,20:35:36,E,11,124,234,232,241,232
3586,2012-03-18,20:35:36,C,0,3621883,242,26,242,26
3587,2012-03-18,20:35:38,E,9,170,171,240,472,171
3588,2012-03-18,20:35:38,C,0,3621162,58,90,111,58
3589,2012-03-18,20:35:39,E,10,148,237,237,472,237
3590,2012-03-18,20:35:40,C,0,3627552,241,36,242,36
3591,2012-03-18,20:35:40,E,6,105,224,182,472,182
3592,2012-03-18,20:35:41,C,0,3484571,240,143,259,143
3593,2012-03-18,20:35:42,E,13,121,50,28,472,28
3594,2012-03-18,20:35:42,C,0,3620677,60,18,242,18
3595,2012-03-18,20:35:43,E,14,137,236,220,472,220
3596,2012-03-18,20:35:44,C,0,3619642,145,37,242,37
3597,2012-03-18,20:35:45,E,13,80,472,241,242,241
3598,2012-03-18,20:35:45,L,1,0,10,10,11,10
3599,2012-03-18,20:35:46,E,11,110,49,49,252,49
3600,2012-03-18,20:35:46,C,0,3632274,44,26,131,26
3601,2012-03-18,20:35:47,E,19,104,39,48,382,39
3602,2012-03-18,20:35:48,C,0,3629824,64,242,242,64
3603,2012-03-18,20:35:49,E,9,70,103,29,359,29
3604,2012-03-18,20:35:49,C,0,3626169,43,92,242,43
3605,2012-03-18,20:35:50,E,4,35,235,203,472,203
3606,2012-03-18,20:35:51,C,0,3641192,181,181,242,181
3607,2012-03-18,20:35:52,L,2,13,137,69,472,69
3608,2012-03-18,20:35:52,C,0,3633965,45,120,242,45
3609,2012-03-18,20:35:53,E,11,86,39,46,204,39
3610,2012-03-18,20:35:54,C,0,3628903,43,42,242,42
3611,2012-03-18,20:35:56,E,17,95,244,206,472,206
3612,2012-03-18,20:35:56,C,0,3555387,106,96,137,96
3613,2012-03-18,20:35:57,E,9,119,137,203,472,137
3614,2012-03-18,20:35:58,C,0,3136270,115,62,370,62
3615,2012-03-18,20:35:58,E,23,158,472,334,472,334
3616,2012-03-18,20:35:58,C,0,3644874,242,242,242,242
3617,2012-03-18,20:36:00,E,7,96,41,26,228,26
3618,2012-03-18,20:36:01,C,0,3632689,24,24,242,24
3619,2012-03-18,20:36:02,E,25,218,93,115,242,93
3620,2012-03-18,20:36:02,C,0,3485340,20,39,170,20
3621,2012-03-18,20:36:02,L,2,15,233,233,472,233
3622,2012-03-18,20:36:03,C,0,3647414,107,77,242,77
3623,2012-03-18,20:36:05,E,12,155,241,191,202,191
3624,2012-03-18,20:36:05,C,0,3029317,107,85,390,85
3625,2012-03-18,20:36:06,E,11,110,30,30,284,30
3626,2012-03-18,20:36:06,C,0,3375169,40,54,105,40
3627,2012-03-18,20:36:07,E,23,155,120,74,217,74
3628,2012-03-18,20:36:08,C,0,3555722,47,41,298,41
3629,2012-03-18,20:36:09,E,17,129,213,53,472,53
3630,2012-03-18,20:36:09,C,0,3626607,31,25,242,25
3631,2012-03-18,20:36:10,E,11,125,224,47,269,47
3632,2012-03-18,20:36:10,C,0,3626401,37,37,42,37
3633,2012-03-18,20:36:12,E,7,51,57,200,239,57
3634,2012-03-18,20:36:12,C,0,3630887,80,191,242,80
3635,2012-03-18,20:36:13,E,11,105,116,91,472,91
3636,2012-03-18,20:36:13,C,0,3640147,105,50,242,50
3637,2012-03-18,20:36:14,E,7,86,224,345,472,224
3638,2012-03-18,20:36:15,L,3,15,41,17,198,17
3639,2012-03-18,20:36:16,E,11,97,117,185,231,117
3640,2012-03-18,20:36:16,C,0,3626955,133,164,242,133
3641,2012-03-18,20:36:17,E,4,66,236,440,472,236
3642,2012-03-18,20:36:18,C,0,3628727,84,64,242,64
3643,2012-03-18,20:36:19,E,9,71,132,148,472,132
3644,2012-03-18,20:36:19,C,0,3632642,149,149,262,149
3645,2012-03-18,20:36:20,E,16,141,242,243,472,242
3646,2012-03-18,20:36:20,C,0,3625129,242,89,102,89
3647,2012-03-18,20:36:22,E,5,48,240,333,472,240
3648,2012-03-18,20:36:22,C,0,3635690,205,77,116,77
3649,2012-03-18,20:36:23,L,3,16,206,256,472,206
3650,2012-03-18,20:36:23,C,0,3635452,105,72,243,72
3651,2012-03-18,20:36:24,E,12,97,233,47,472,47
3652,2012-03-18,20:36:25,C,0,3626682,169,242,242,169
3653,2012-03-18,20:36:27,E,8,76,240,240,472,240
3654,2012-03-18,20:36:27,C,0,3346803,225,71,338,71
3655,2012-03-18,20:36:30,E,7,67,243,243,472,243
3656,2012-03-18,20:36:30,C,0,3622390,241,91,242,91
3657,2012-03-18,20:36:31,E,4,33,86,54,472,54
3658,2012-03-18,20:36:32,C,0,3625974,242,242,242,242
3659,2012-03-18,20:38:08,E,25,475,242,239,246,239
3660,2012-03-18,20:38:09,C,0,3609371,242,242,242,242
3661,2012-03-18,20:39:28,L,6,4010,241,241,241,241
3662,2012-03-18,20:39:28,C,0,3607122,242,242,242,242
3663,2012-03-18,20:39:39,L,2,11,472,227,472,227
3664,2012-03-18,20:39:39,C,0,3607457,242,242,243,242
3665,2012-03-18,20:42:43,E,29,783,240,238,243,238
3666,2012-03-18,20:42:44,C,0,3608641,242,242,242,242
3667,2012-03-18,20:42:57,L,3,5,472,199,472,199
3668,2012-03-18,20:42:57,C,0,3613013,242,242,242,242
3669,2012-03-18,20:46:05,E,11,36,472,240,472,240
3670,2012-03-18,20:46:05,C,0,3608104,242,242,242,242
3671,2012-03-18,20:47:12,E,14,295,239,238,239,238
3672,2012-03-18,20:47:12,C,0,3600636,242,242,243,242
3673,2012-03-18,20:47:45,E,8,33,472,240,242,240
3674,2012-03-18,20:47:45,C,0,3604670,242,242,242,242
3675,2012-03-18,20:49:56,E,8,25,472,239,242,239
3676,2012-03-18,20:49:56,C,0,3609276,242,242,242,242
3677,2012-03-18,20:54:18,E,25,9445,243,243,243,243
3678,2012-03-18,20:54:18,C,0,3604587,242,242,242,242
3679,2012-03-18,20:54:42,E,4,51,472,220,240,220
3680,2012-03-18,20:54:42,C,0,3619305,242,242,243,242
3681,2012-03-18,20:55:29,E,10,333,472,240,241,240
3682,2012-03-18,20:55:30,C,0,3616065,242,242,242,242
3683,2012-03-18,20:56:47,L,3,8,472,221,242,221
3684,2012-03-18,20:56:47,C,0,3611050,242,242,242,242
3685,2012-03-18,20:58:07,L,1,0,472,219,239,219
3686,2012-03-18,20:58:07,C,0,3619980,242,242,242,242
3687,2012-03-18,20:58:11,E,8,43,472,241,472,241
3688,2012-03-18,20:58:11,C,0,3615006,242,242,243,242
3689,2012-03-18,20:58:17,E,8,50,472,239,240,239
3690,2012-03-18,20:58:17,C,0,3618430,242,242,243,242
3691,2012-03-18,20:58:37,E,6,11,472,237,241,237
3692,2012-03-18,20:58:37,C,0,3617688,242,242,242,242
3693,2012-03-18,20:58:51,E,7,39,472,220,241,220
3694,2012-03-18,20:58:51,C,0,3617762,242,242,243,242
3695,2012-03-18,20:59:24,E,12,240,242,240,240,240
3696,2012-03-18,20:59:24,C,0,3620797,241,242,242,241
3697,2012-03-18,20:59:55,L,3,10,472,207,472,207
3698,2012-03-18,20:59:55,C,0,3625456,242,242,242,242
3699,2012-03-18,21:02:22,E,4,29,472,239,242,239
3700,2012-03-18,21:02:22,C,0,3623305,241,242,242,241
3701,2012-03-18,21:02:38,E,14,342,472,238,239,238
3702,2012-03-18,21:02:38,C,0,3626148,242,242,242,242
3703,2012-03-18,21:04:33,L,3,36,472,212,472,212
3704,2012-03-18,21:04:33,C,0,3625873,242,242,242,242
3705,2012-03-18,21:04:42,L,2,13,472,211,241,211
3706,2012-03-18,21:04:42,C,0,3630016,242,242,242,242
3707,2012-03-18,21:06:12,E,7,57,472,238,239,238
3708,2012-03-18,21:06:12,C,0,3628870,242,242,242,242
3709,2012-03-18,21:11:27,E,7,11,472,226,239,226
3710,2012-03-18,21:11:27,C,0,3617905,242,242,242,242
3711,2012-03-18,21:12:25,E,9,40,472,222,240,222
3712,2012-03-18,21:12:25,C,0,3619401,242,242,242,242
3713,2012-03-18,21:14:04,E,21,780,241,240,241,240
3714,2012-03-18,21:14:04,C,0,3614009,241,242,242,241
3715,2012-03-18,21:14:29,E,8,34,472,219,239,219
3716,2012-03-18,21:14:29,C,0,3627378,242,242,243,242
3717,2012-03-18,21:15:45,L,1,1,472,230,242,230
3718,2012-03-18,21:15:45,C,0,3618966,242,242,242,242
3719,2012-03-18,21:16:12,E,4,4,472,218,472,218
3720,2012-03-18,21:16:12,C,0,3624961,242,242,242,242
3721,2012-03-18,21:16:35,E,8,42,472,235,242,235
3722,2012-03-18,21:16:35,C,0,3622059,242,242,242,242
3723,2012-03-18,21:17:24,E,4,36,472,234,240,234
3724,2012-03-18,21:17:25,C,0,3631487,242,242,243,242
3725,2012-03-18,21:28:05,L,2,8,472,241,242,241
3726,2012-03-18,21:28:05,C,0,3628886,242,242,242,242
3727,2012-03-18,21:28:36,E,10,27,472,240,472,240
3728,2012-03-18,21:28:36,C,0,3638186,242,242,242,242
3729,2012-03-18,21:28:36,E,17,287,472,238,240,238
3730,2012-03-18,21:28:37,C,0,3636585,242,242,242,242
3731,2012-03-18,21:28:46,L,2,2,472,215,472,215
3732,2012-03-18,21:28:46,C,0,3639655,242,242,242,242
3733,2012-03-18,21:29:00,L,2,14,472,242,243,242
3734,2012-03-18,21:29:00,C,0,3640154,242,242,242,242
3735,2012-03-18,21:30:32,E,8,57,472,235,243,235
3736,2012-03-18,21:30:32,C,0,3644089,242,242,242,242
3737,2012-03-18,21:31:50,E,25,295,242,239,241,239
3738,2012-03-18,21:31:50,C,0,3636038,242,242,242,242
3739,2012-03-18,21:33:52,L,2,12,472,238,240,238
3740,2012-03-18,21:33:52,C,0,3642392,242,242,242,242
3741,2012-03-18,21:36:16,L,2,12,472,241,243,241
3742,2012-03-18,21:36:16,C,0,3647368,242,242,243,242
3743,2012-03-18,21:36:40,E,19,442,244,243,243,243
3744,2012-03-18,21:36:41,C,0,3644521,242,242,242,242
3745,2012-03-18,21:37:39,E,9,30,472,240,241,240
3746,2012-03-18,21:37:39,C,0,3641523,242,242,242,242
3747,2012-03-18,21:38:14,E,5,15,472,230,239,230
3748,2012-03-18,21:38:14,C,0,3634400,242,242,242,242
3749,2012-03-18,21:56:16,E,14,547,243,241,242,241
3750,2012-03-18,21:56:16,C,0,3595868,242,242,242,242
3751,2012-03-18,21:59:14,E,8,68,472,239,240,239
3752,2012-03-18,21:59:14,C,0,3597679,242,242,243,242
3753,2012-03-18,22:02:40,E,9,512,472,238,239,238
3754,2012-03-18,22:02:40,C,0,3595022,241,242,242,241
3755,2012-03-18,22:28:06,C,0,4704518,241,242,242,241
3756,2012-03-18,23:14:35,E,13,299,242,240,242,240
3757,2012-03-18,23:14:36,C,0,3537001,242,242,243,242
3758,2012-03-18,23:14:52,E,20,405,243,240,241,240
3759,2012-03-18,23:14:53,C,0,3546940,242,242,242,242
3760,2012-03-18,23:34:51,E,27,669,243,242,472,242
3761,2012-03-18,23:34:51,C,0,3505559,242,242,243,242
3762,2012-03-18,23:46:08,E,24,3262,242,241,241,241
3763,2012-03-18,23:46:08,C,0,3487326,242,242,242,242
3764,2012-03-18,23:53:10,E,20,402,241,238,241,238
3765,2012-03-18,23:53:10,C,0,3464020,242,242,242,242
3766,2012-03-18,23:56:15,E,51,2603,240,238,240,238
3767,2012-03-18,23:56:15,C,0,3456986,242,242,243,242
3768,2012-03-19,00:01:12,E,21,606,243,239,242,239
3769,2012-03-19,00:01:12,C,0,3455782,242,242,242,242
3770,2012-03-19,00:06:58,E,9,275,472,241,242,241
3771,2012-03-19,00:06:58,C,0,3437663,242,242,242,242
3772,2012-03-19,00:10:25,E,24,514,243,240,241,240
3773,2012-03-19,00:10:26,C,0,3432414,242,242,243,242
3774,2012-03-19,00:10:49,E,19,1094,243,243,244,243
3775,2012-03-19,00:10:49,C,0,3422520,242,242,242,242
3776,2012-03-19,00:12:40,E,18,214,240,472,472,240
3777,2012-03-19,00:12:40,C,0,3425133,242,242,242,242
3778,2012-03-19,00:12:43,E,9,117,110,193,240,110
3779,2012-03-19,00:12:43,C,0,3425236,242,242,242,242
3780,2012-03-19,00:12:44,E,9,58,243,472,472,243
3781,2012-03-19,00:12:44,C,0,3424637,83,44,242,44
3782,2012-03-19,00:12:45,E,11,98,241,152,472,152
3783,2012-03-19,00:12:46,C,0,3432168,241,194,242,194
3784,2012-03-19,00:12:47,E,8,102,208,260,472,208
3785,2012-03-19,00:12:47,C,0,3435212,240,242,242,240
3786,2012-03-19,00:12:48,E,18,233,241,396,472,241
3787,2012-03-19,00:12:48,C,0,3435554,242,242,243,242
3788,2012-03-19,00:12:50,E,9,61,180,38,213,38
3789,2012-03-19,00:12:50,C,0,3430200,66,15,71,15
3790,2012-03-19,00:12:51,E,13,184,103,103,472,103
3791,2012-03-19,00:12:51,C,0,3430981,82,218,242,82
3792,2012-03-19,00:12:52,E,13,123,238,349,472,238
3793,2012-03-19,00:12:53,C,0,3430583,211,209,242,209
3794,2012-03-19,00:12:54,E,20,148,256,256,472,256
3795,2012-03-19,00:12:54,C,0,3436445,183,242,242,183
3796,2012-03-19,00:12:55,L,3,36,231,472,472,231
3797,2012-03-19,00:12:56,C,0,3435352,241,17,104,17
3798,2012-03-19,00:12:57,E,7,89,69,30,472,30
3799,2012-03-19,00:12:57,C,0,3446717,54,74,242,54
3800,2012-03-19,00:12:57,E,10,127,242,236,472,236
3801,2012-03-19,00:12:57,C,0,3447924,242,51,242,51
3802,2012-03-19,00:12:58,E,8,111,144,354,472,144
3803,2012-03-19,00:12:58,C,0,3438093,143,239,242,143
3804,2012-03-19,00:12:59,E,13,217,202,171,472,171
3805,2012-03-19,00:13:00,E,13,158,151,228,472,151
3806,2012-03-19,00:13:01,E,9,97,51,110,472,51
3807,2012-03-19,00:13:01,E,11,119,29,33,468,29
3808,2012-03-19,00:13:02,E,5,23,242,362,472,242
3809,2012-03-19,00:13:03,C,0,3440961,61,129,242,61
3810,2012-03-19,00:13:04,E,17,198,71,171,472,71
3811,2012-03-19,00:13:04,C,0,3441908,30,35,242,30
3812,2012-03-19,00:13:05,E,8,147,239,472,472,239
3813,2012-03-19,00:13:05,L,0,0,10,10,11,10
3814,2012-03-19,00:13:07,E,23,247,42,48,269,42
3815,2012-03-19,00:13:07,C,0,3442795,36,20,56,20
3816,2012-03-19,00:13:08,E,5,62,205,143,472,143
3817,2012-03-19,00:13:08,C,0,3224102,27,103,330,27
3818,2012-03-19,00:13:09,E,11,121,110,43,472,43
3819,2012-03-19,00:13:10,C,0,3027327,80,138,358,80
3820,2012-03-19,00:13:11,E,7,75,74,229,472,74
3821,2012-03-19,00:13:11,C,0,3440584,53,53,242,53
3822,2012-03-19,00:13:12,E,5,54,225,111,472,111
3823,2012-03-19,00:13:12,C,0,3438660,233,242,242,233
3824,2012-03-19,00:13:14,E,4,59,136,278,472,136
3825,2012-03-19,00:13:14,C,0,3442503,76,82,242,76
3826,2012-03-19,00:13:15,E,39,326,243,459,472,243
3827,2012-03-19,00:13:15,C,0,3444724,48,48,242,48
3828,2012-03-19,00:13:16,E,8,71,245,231,472,231
3829,2012-03-19,00:13:17,E,9,81,472,472,472,472
3830,2012-03-19,00:13:18,E,25,289,227,227,472,227
3831,2012-03-19,00:13:18,C,0,3444869,81,81,242,81
3832,2012-03-19,00:13:19,E,10,131,241,292,472,241
3833,2012-03-19,00:13:20,C,0,3439290,164,242,242,164
3834,2012-03-19,00:13:21,E,21,241,237,120,472,120
3835,2012-03-19,00:13:21,C,0,3448676,242,33,242,33
3836,2012-03-19,00:13:25,E,9,116,240,472,472,240
3837,2012-03-19,00:13:25,C,0,3445237,241,242,242,241
3838,2012-03-19,00:21:17,E,11,254,242,240,472,240
3839,2012-03-19,00:21:17,C,0,3396710,242,242,243,242
4589,2012-03-24,17:42:13,D,219,20745,241,240,243,240
4590,2012-03-24,17:42:13,C,0,3396504,242,241,242,241
4591,2012-03-24,17:48:40,E,7,157,242,241,242,241
4592,2012-03-24,17:48:40,C,0,3495564,241,242,243,241
4593,2012-03-24,17:49:16,E,34,2977,240,238,240,238
4594,2012-03-24,17:49:16,C,0,3504602,242,242,242,242
4595,2012-03-24,17:50:29,E,15,508,241,240,240,240
4596,2012-03-24,17:50:29,C,0,3509172,242,242,242,242
4597,2012-03-24,17:55:12,L,4,674,240,240,472,240
4598,2012-03-24,17:55:12,C,0,3525054,242,242,242,242
4599,2012-03-24,18:01:34,E,7,185,245,240,472,240
4600,2012-03-24,18:01:35,C,0,3516634,242,242,242,242
4601,2012-03-24,18:02:13,D,17,415,242,227,240,227
4602,2012-03-24,18:02:13,C,0,3508789,242,242,242,242
4603,2012-03-24,18:06:33,E,17,240,241,239,239,239
4604,2012-03-24,18:06:33,C,0,3542549,242,242,243,242
4605,2012-03-24,18:15:59,E,53,2434,242,241,241,241
4606,2012-03-24,18:15:59,C,0,3553538,242,242,242,242
4607,2012-03-24,18:16:14,E,9,360,243,241,242,241
4608,2012-03-24,18:16:14,C,0,3556765,242,242,242,242
4609,2012-03-24,18:18:51,E,19,347,241,237,241,237
4610,2012-03-24,18:18:51,C,0,3566438,242,242,242,242
4611,2012-03-24,18:25:27,E,31,2493,241,241,241,241
4612,2012-03-24,18:25:28,C,0,3564996,242,242,242,242
4613,2012-03-24,18:31:30,L,3,19,472,218,243,218
4614,2012-03-24,18:31:30,C,0,3573679,242,242,242,242
4615,2012-03-24,18:41:00,E,14,233,472,241,243,241
4616,2012-03-24,18:41:00,C,0,3579830,242,242,242,242
4617,2012-03-24,18:41:30,E,12,1270,241,241,241,241
4618,2012-03-24,18:41:30,C,0,3581975,242,242,242,242
4619,2012-03-24,18:41:32,E,29,1389,243,241,243,241
4620,2012-03-24,18:41:33,C,0,3582671,242,242,242,242
4621,2012-03-24,18:44:10,E,15,275,245,239,240,239
4622,2012-03-24,18:44:10,C,0,3587033,242,242,242,242
4623,2012-03-24,18:45:03,E,14,626,243,242,243,242
4624,2012-03-24,18:45:04,C,0,3590389,242,242,242,242
4625,2012-03-24,18:57:33,E,22,1078,242,241,242,241
4626,2012-03-24,18:57:33,C,0,3591568,242,242,242,242
4627,2012-03-24,19:18:44,E,15,552,472,241,242,241
4628,2012-03-24,19:18:45,C,0,3570926,242,242,242,242
4629,2012-03-24,19:23:34,E,11,1054,242,241,241,241
4630,2012-03-24,19:23:34,C,0,3570051,242,242,242,242
4631,2012-03-24,19:26:50,E,5,35,472,238,239,238
4632,2012-03-24,19:26:51,C,0,3577739,241,242,242,241
4633,2012-03-24,19:55:55,E,14,226,243,240,242,240
4634,2012-03-24,19:55:56,C,0,3611566,242,242,243,242
4635,2012-03-24,19:56:01,E,10,384,242,240,241,240
4636,2012-03-24,19:56:01,C,0,3623947,242,242,242,242
4637,2012-03-24,19:57:41,E,19,380,244,238,239,238
4638,2012-03-24,19:57:42,C,0,3635236,242,242,242,242
4639,2012-03-24,19:58:55,E,11,386,241,239,241,239
4640,2012-03-24,19:58:55,C,0,3627616,241,242,242,241
4641,2012-03-24,20:01:14,E,20,540,243,240,240,240
4642,2012-03-24,20:01:14,C,0,3635594,242,242,242,242
4643,2012-03-24,20:12:16,E,26,7206,240,239,240,239
4644,2012-03-24,20:12:16,C,0,3627598,242,242,242,242
4645,2012-03-24,20:20:40,E,25,6705,241,240,240,240
4646,2012-03-24,20:20:40,C,0,3627119,242,242,243,242
4647,2012-03-24,20:22:18,E,6,14,472,200,472,200
4648,2012-03-24,20:22:18,C,0,3625266,242,242,242,242
4649,2012-03-24,20:27:36,E,17,405,242,240,242,240
4650,2012-03-24,20:27:38,C,0,3630496,242,242,243,242
4651,2012-03-24,20:30:53,E,21,2480,243,243,243,243
4652,2012-03-24,20:30:53,C,0,3624475,242,242,242,242
4653,2012-03-24,20:34:00,E,4,14,472,238,240,238
4654,2012-03-24,20:34:00,C,0,3634427,242,242,242,242
4655,2012-03-24,20:34:33,E,20,1151,243,242,243,242
4656,2012-03-24,20:34:34,C,0,3625623,242,242,242,242
4657,2012-03-24,20:34:36,E,5,19,472,238,241,238
4658,2012-03-24,20:34:36,C,0,3635071,242,242,242,242
4659,2012-03-24,20:36:03,E,14,213,472,240,240,240
4660,2012-03-24,20:36:03,C,0,3636094,242,242,242,242
4661,2012-03-24,20:39:12,E,15,1186,240,239,240,239
4662,2012-03-24,20:39:12,C,0,3627219,242,242,242,242
4663,2012-03-24,20:40:58,E,27,964,241,240,241,240
4664,2012-03-24,20:40:59,C,0,3634422,242,242,242,242
4665,2012-03-24,20:41:54,E,25,1687,242,242,242,242
4666,2012-03-24,20:41:54,C,0,3626917,242,242,242,242
4667,2012-03-24,20:51:15,E,9,183,243,243,246,243
4668,2012-03-24,20:51:15,C,0,3638378,242,242,243,242
4669,2012-03-24,20:52:34,E,10,254,472,239,240,239
4670,2012-03-24,20:52:34,C,0,3633130,242,242,242,242
4671,2012-03-24,20:55:34,E,8,545,240,238,240,238
4672,2012-03-24,20:55:35,C,0,3638509,242,242,242,242
4673,2012-03-24,21:01:29,E,14,98,472,238,239,238
4674,2012-03-24,21:01:30,C,0,3642197,241,242,242,241
4675,2012-03-24,21:02:03,E,4,26,241,241,472,241
4676,2012-03-24,21:02:03,C,0,3657873,242,242,242,242
4677,2012-03-24,21:06:09,E,14,163,247,241,243,241
4678,2012-03-24,21:06:10,C,0,3654847,242,242,242,242
4679,2012-03-24,21:07:14,L,1,0,472,218,242,218
4680,2012-03-24,21:07:14,C,0,3654394,242,242,243,242
4681,2012-03-24,21:08:13,L,1,0,472,214,472,214
4682,2012-03-24,21:08:13,C,0,3660071,242,242,242,242
4683,2012-03-24,21:15:19,E,17,1066,243,242,243,242
4684,2012-03-24,21:15:19,C,0,3635184,242,243,243,242
4685,2012-03-24,21:16:18,L,3,32,472,237,241,237
4686,2012-03-24,21:16:18,C,0,3637325,242,242,242,242
4687,2012-03-24,21:18:07,E,17,218,243,240,472,240
4688,2012-03-24,21:18:07,C,0,3631088,242,242,242,242
4689,2012-03-24,21:20:22,E,32,401,243,232,472,232
4690,2012-03-24,21:20:22,C,0,3634516,242,242,242,242
