EID,Type,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER,delay,H,UTC,EAS,SNRatio_s,SNRatio_n,AbsSignal_s,AbsSignal_n,TotalNoise_s,TotalNoise_n,NNear3,Theta,dt2_s,dt2_n,ng_s,ng_n,Crit1,Crit2
12325,C,0,6181712,242,242,243,242,0,377.6,2013-03-15 21:57:56,,,,,,,,,,,,,,,
12326,L,4,1976,241,241,472,241,42,378.5,2013-03-15 21:58:38,0.0,2.522042,26.470740000000003,844.014,1134.986,334.655,42.877,46.0,0.1256637,1.7440369999999998,0.9722168,48.0,73.0,0.36654373794586376,0.09527659306190739
12327,C,0,6190525,242,242,243,242,0,378.5,2013-03-15 21:58:38,,,,,,,,,,,,,,,
12328,L,5,1469,240,240,472,240,32,381.6,2013-03-15 21:59:10,0.0,4.028657,45.94636,763.511,932.757,189.52,20.301,32.0,0.21991149999999998,1.424279,1.089725,35.0,48.0,0.5578900944501276,0.08768174107695122
12329,C,0,6203052,242,242,242,242,0,381.6,2013-03-15 21:59:10,,,,,,,,,,,,,,,
12330,L,5,1024,240,240,472,240,24,383.8,2013-03-15 21:59:34,0.0,1.9331639999999999,1000.0,377.083,572.143,195.06,0.0,26.0,0.1884956,1.4277469999999999,1.0,26.0,38.0,0.47922392855021906,0.0
12331,C,0,6189186,242,242,243,242,1,383.8,2013-03-15 21:59:35,,,,,,,,,,,,,,,
12332,L,5,3033,240,240,241,240,17,382.6,2013-03-15 21:59:52,0.0,3.9570769999999995,238.1491,1265.319,1578.4520000000002,319.761,6.628,48.0,0.1256637,1.620941,0.8276059000000001,51.0,73.0,0.3567004741614108,0.016615968339790805
12333,C,0,6209771,242,242,242,242,0,382.6,2013-03-15 21:59:52,,,,,,,,,,,,,,,
12334,L,4,935,243,242,472,242,40,381.2,2013-03-15 22:00:32,0.0,3.3704660000000004,28.8928,573.933,707.209,170.283,24.477,37.0,0.2513274,1.668467,0.8284169,37.0,51.0,0.3602158983160508,0.11665418198505216
12335,C,0,6182668,242,242,242,242,0,381.2,2013-03-15 22:00:32,,,,,,,,,,,,,,,
12336,L,5,2936,242,242,242,242,87,380.6,2013-03-15 22:01:59,0.0,1.9525869999999999,59.37753000000001,1141.508,1701.1070000000002,584.613,28.649,36.0,0.1256637,1.5389680000000001,0.8682431,38.0,65.0,0.32982380000503836,0.03288427918795193
12337,C,0,6206397,242,242,243,242,0,380.6,2013-03-15 22:01:59,,,,,,,,,,,,,,,
12338,L,5,972,241,240,472,240,9,380.2,2013-03-15 22:02:08,0.0,4.289883000000001,135.3649,354.872,434.386,82.723,3.209,13.0,0.17278759999999999,0.8944271999999999,0.6324555000000001,15.0,20.0,0.5303300536924639,0.03169124898192632
12339,C,0,6183850,242,242,243,242,1,380.2,2013-03-15 22:02:09,,,,,,,,,,,,,,,
12340,L,5,1397,243,244,244,243,77,376.8,2013-03-15 22:03:26,0.0,1.578878,36.03886,461.623,732.634,292.374,20.329,27.0,0.1884956,1.402379,0.917011,30.0,44.0,0.44583865896970265,0.04381044212793091
12341,C,0,6195860,242,242,243,242,0,376.8,2013-03-15 22:03:26,,,,,,,,,,,,,,,
12342,L,5,4396,241,241,241,241,33,376.8,2013-03-15 22:03:59,0.0,1.514041,88.90368000000001,1441.234,2366.527,951.912,26.619,44.0,0.1570796,1.713121,0.9078413000000001,46.0,91.0,0.2678787949076505,0.01703013025950558
12343,C,0,6195891,242,242,242,242,1,376.8,2013-03-15 22:04:00,,,,,,,,,,,,,,,
12344,L,4,1659,240,240,472,240,3,376.9,2013-03-15 22:04:03,0.0,1.4283139999999999,41.69015,567.222,945.199,397.127,22.672,45.0,0.09424778,1.7061979999999999,0.9925093,45.0,67.0,0.3906995107722534,0.03426022661058922
12345,C,0,6180255,242,242,243,242,0,376.9,2013-03-15 22:04:03,,,,,,,,,,,,,,,
12346,L,4,1512,241,241,241,241,1,377.0,2013-03-15 22:04:04,0.0,2.625793,37.11603,676.932,927.641,257.801,24.993,32.0,0.1884956,1.566699,1.208305,33.0,50.0,0.509020111712588,0.07074551309884987
12347,C,0,6200393,242,242,243,242,0,377.0,2013-03-15 22:04:04,,,,,,,,,,,,,,,
12348,L,5,1437,240,472,472,240,28,377.7,2013-03-15 22:04:32,0.0,1.117381,230.7605,393.918,742.818,352.537,3.219,28.0,0.17278759999999999,1.3198239999999999,1.093459,31.0,46.0,0.5583292034458349,0.004842166061619578
12349,C,0,6200989,242,242,242,242,0,377.7,2013-03-15 22:04:32,,,,,,,,,,,,,,,
12350,E,4,390,240,240,472,240,14,377.5,2013-03-15 22:04:46,0.0,1.8861279999999998,32.63348,195.848,259.273,103.836,7.945,17.0,0.5340708000000001,2.209605,0.8257228000000001,17.0,22.0,0.2887658777350374,0.05779733313565792
12351,C,0,6205543,242,242,243,242,0,377.5,2013-03-15 22:04:46,,,,,,,,,,,,,,,
12352,E,7,1390,240,240,472,240,5,377.8,2013-03-15 22:04:51,0.0,0.7702321999999999,14.78359,294.05,639.257,381.768,43.241,17.0,0.5340708000000001,2.041241,1.2565620000000002,18.0,19.0,0.5831879517875337,0.052100500769837556
12353,C,0,6211074,242,242,243,242,0,377.8,2013-03-15 22:04:51,,,,,,,,,,,,,,,
12354,L,5,2468,242,241,472,241,95,377.1,2013-03-15 22:06:26,0.0,0.906524,25.78045,558.921,1128.4360000000001,616.554,43.771,39.0,0.21991149999999998,1.514161,0.8721028000000001,41.0,71.0,0.3325991484095348,0.03516323666115936
12355,C,0,6201278,242,242,243,242,1,377.1,2013-03-15 22:06:27,,,,,,,,,,,,,,,
12356,L,5,5427,241,241,241,241,20,375.5,2013-03-15 22:06:47,0.0,1.7121810000000002,81.80008000000001,2003.231,3171.4709999999995,1169.988,38.771,41.0,0.17278759999999999,1.480026,0.9808289000000001,42.0,79.0,0.3523271477936917,0.02093128461013822
12357,C,0,6182955,242,242,242,242,1,375.5,2013-03-15 22:06:48,,,,,,,,,,,,,,,
12358,L,4,1581,240,241,472,240,8,375.3,2013-03-15 22:06:56,0.0,0.779053,113.9765,492.945,1119.363,632.749,9.821,42.0,0.1884956,1.6418439999999999,1.02041,46.0,97.0,0.29473310082801796,0.006835208425733899
12359,C,0,6208403,242,242,242,242,0,375.3,2013-03-15 22:06:56,,,,,,,,,,,,,,,
12360,E,43,11354,243,242,243,242,10,376.1,2013-03-15 22:07:06,1.0,106.1619,0.4008913,6421.306,1824.575,60.486,4551.295999999999,88.0,0.7696901999999999,1.369306,1.984313,88.0,16.0,7.970257561129507,264.81456169725675
12361,C,0,6207361,242,242,243,242,1,376.1,2013-03-15 22:07:07,,,,,,,,,,,,,,,
12362,L,5,899,240,240,240,240,19,377.2,2013-03-15 22:07:26,0.0,1.918993,50.6753,431.265,536.398,224.735,10.585,15.0,0.1570796,1.084652,0.9780193000000001,17.0,23.0,0.6664661388489421,0.037868422325625
12363,C,0,6188472,242,242,243,242,0,377.2,2013-03-15 22:07:26,,,,,,,,,,,,,,,
12364,L,5,1110,243,243,243,243,12,376.9,2013-03-15 22:07:38,0.0,3.969836,19.24399,498.405,599.181,125.548,31.136,21.0,0.4869469,2.404706,1.17444,23.0,29.0,0.38734565214754046,0.20628962050578845
12365,C,0,6208471,242,242,243,242,1,376.9,2013-03-15 22:07:39,,,,,,,,,,,,,,,
12366,L,5,3431,240,240,241,240,56,373.7,2013-03-15 22:08:35,0.0,0.9459289000000001,49.54868,1024.599,2072.126,1083.167,41.82,47.0,0.1884956,1.541104,1.047084,48.0,83.0,0.3929277675074929,0.01909089881676381
12367,C,0,6196610,242,242,243,242,0,373.7,2013-03-15 22:08:35,,,,,,,,,,,,,,,
12368,L,4,1531,240,240,472,240,73,375.5,2013-03-15 22:09:48,0.0,0.2430507,11.35003,794.6,1144.197,3269.277,100.81,50.0,0.01570796,1.643168,0.8892118,50.0,86.0,0.31462613965897757,0.021414091379155096
12369,C,0,6171953,242,242,243,242,1,375.5,2013-03-15 22:09:49,,,,,,,,,,,,,,,
12370,L,5,2003,240,240,472,240,13,375.7,2013-03-15 22:10:02,0.0,1.393024,49.78261,772.719,1284.491,554.706,25.802,47.0,0.1884956,1.531972,0.8613568000000001,49.0,93.0,0.29624115368177234,0.02798214693795291
12371,C,0,6208530,242,242,242,242,0,375.7,2013-03-15 22:10:02,,,,,,,,,,,,,,,
12372,L,6,1999,241,241,472,241,19,375.5,2013-03-15 22:10:21,0.0,6.2917559999999995,14.51283,713.655,773.766,113.427,53.316,19.0,0.21991149999999998,1.447494,0.9165151,21.0,25.0,0.5318658895995423,0.43353062711981954
12373,C,0,6192696,242,242,242,242,0,375.5,2013-03-15 22:10:21,,,,,,,,,,,,,,,
12374,L,4,1536,239,239,240,239,1,375.6,2013-03-15 22:10:22,0.0,1.966463,1000.0,824.001,1243.028,419.027,0.0,36.0,0.21991149999999998,1.339728,0.9329364,39.0,54.0,0.5029285048905449,0.0
12375,C,0,6211037,242,242,243,242,1,375.6,2013-03-15 22:10:23,,,,,,,,,,,,,,,
12376,L,4,1587,239,239,240,239,26,377.9,2013-03-15 22:10:49,0.0,7.506855000000001,295.4429,2482.397,2798.14,330.684,9.471,51.0,0.1099557,1.916527,0.8732125,52.0,80.0,0.29615451543338545,0.02540881740059385
12377,C,0,6196006,242,242,243,242,0,377.9,2013-03-15 22:10:49,,,,,,,,,,,,,,,
12378,L,4,2608,242,242,472,242,76,378.3,2013-03-15 22:12:05,0.0,0.9818625,28.74942,785.11,1547.035,799.613,53.811,40.0,0.07853982,1.570563,0.8548504000000001,45.0,104.0,0.2355124832991051,0.034152428157455866
12379,C,0,6197553,242,242,242,242,0,378.3,2013-03-15 22:12:05,,,,,,,,,,,,,,,
12380,E,27,1129,241,240,242,240,13,376.9,2013-03-15 22:12:18,1.0,22.79085,0.3793438,789.908,219.329,34.659,578.18,31.0,0.37699109999999997,0.8735891,1.754116,38.0,13.0,5.869368104524197,60.07966334940026
12381,C,0,6183042,242,242,242,242,0,376.9,2013-03-15 22:12:18,,,,,,,,,,,,,,,
12382,L,5,879,239,472,472,239,22,376.7,2013-03-15 22:12:40,0.0,5.721699,17.73616,454.034,492.817,79.353,27.786,24.0,0.26703540000000003,1.688743,0.9158109,27.0,31.0,0.4723286797416203,0.32260075272478567
12383,C,0,6189710,242,242,242,242,1,376.7,2013-03-15 22:12:41,,,,,,,,,,,,,,,
12384,L,5,1292,239,239,240,239,20,376.7,2013-03-15 22:13:01,0.0,1.191814,24.27739,416.85,742.354,349.761,30.578,30.0,0.21991149999999998,1.198958,0.859727,32.0,46.0,0.498825610673384,0.04909151638771491
12385,C,0,6171871,242,242,243,242,0,376.7,2013-03-15 22:13:01,,,,,,,,,,,,,,,
12386,L,5,1774,243,242,242,242,5,376.9,2013-03-15 22:13:06,0.0,4.931941999999999,19.63343,799.665,915.448,162.14,46.627,25.0,0.26703540000000003,1.535299,1.052667,28.0,37.0,0.5188649669314348,0.2512012018301434
12387,C,0,6166971,242,242,242,242,1,376.9,2013-03-15 22:13:07,,,,,,,,,,,,,,,
12388,L,5,3538,242,242,242,242,1,376.6,2013-03-15 22:13:08,0.0,1.541213,146.2239,1139.958,1866.8410000000001,739.65,12.767,35.0,0.1099557,1.5583870000000002,1.0,35.0,64.0,0.3509237435887234,0.01054008509421189
12389,C,0,6211146,242,243,243,242,1,376.6,2013-03-15 22:13:09,,,,,,,,,,,,,,,
12390,L,5,2714,241,240,241,240,6,376.5,2013-03-15 22:13:15,0.0,8.846817,37.21059,1181.802,1268.695,133.585,34.095,23.0,0.1570796,1.3728129999999998,1.0472700000000001,26.0,31.0,0.6398216536927958,0.23774998177082027
12391,C,0,6206017,242,242,243,242,0,376.5,2013-03-15 22:13:15,,,,,,,,,,,,,,,
12392,L,4,1747,243,243,472,243,3,376.3,2013-03-15 22:13:18,0.0,1.092044,177.8519,569.681,1082.0510000000002,521.665,6.084,43.0,0.1256637,1.6651509999999998,0.9363292,44.0,73.0,0.33892590250340787,0.006140185760037484
12393,C,0,6175004,242,242,243,242,0,376.3,2013-03-15 22:13:18,,,,,,,,,,,,,,,
12394,L,5,1017,242,242,472,242,3,375.4,2013-03-15 22:13:21,0.0,6.784578999999999,65.11865,603.088,677.82,88.891,10.409,30.0,0.2042035,1.224745,1.165751,30.0,39.0,0.7321781582791018,0.10418795759761633
12395,C,0,6208176,242,242,242,242,0,375.4,2013-03-15 22:13:21,,,,,,,,,,,,,,,
12396,L,5,2841,239,240,240,239,56,378.4,2013-03-15 22:14:17,0.0,1.080376,63.98438,795.445,1511.3110000000001,736.267,23.62,38.0,0.21991149999999998,1.42325,0.993311,39.0,75.0,0.3629170700860707,0.016884992446688136
12397,C,0,6182328,242,242,243,242,1,378.4,2013-03-15 22:14:18,,,,,,,,,,,,,,,
12398,L,5,2216,243,243,243,243,17,378.8,2013-03-15 22:14:35,0.0,2.285997,134.5014,997.328,1336.1370000000002,436.277,9.934,35.0,0.21991149999999998,1.3949719999999999,1.125992,37.0,56.0,0.533314647175714,0.01699608361652767
12399,C,0,6202303,242,242,243,242,0,378.8,2013-03-15 22:14:35,,,,,,,,,,,,,,,
12400,L,5,1451,240,240,240,240,23,378.6,2013-03-15 22:14:58,0.0,17.8186,9.802719,3960.2740000000003,796.667,222.255,81.27,26.0,0.14137170000000002,2.0,1.162476,29.0,37.0,0.4555649189189189,1.8177205890337438
12401,C,0,6195120,242,242,242,242,0,378.6,2013-03-15 22:14:58,,,,,,,,,,,,,,,
12402,L,5,1222,242,242,472,242,87,378.0,2013-03-15 22:16:25,0.0,1.424517,14.32221,502.564,816.767,352.796,57.028,29.0,0.2827433,1.6532799999999999,1.20185,30.0,36.0,0.6057907109906773,0.09946211308271834
12403,C,0,6206149,242,242,243,242,0,378.0,2013-03-15 22:16:25,,,,,,,,,,,,,,,
12404,L,3,663,243,472,472,243,26,377.2,2013-03-15 22:16:51,0.0,1.5896379999999999,20.16479,371.244,576.209,233.54,28.575,23.0,0.1884956,1.4392459999999998,1.0660040000000002,28.0,44.0,0.4713344222031411,0.07883233113285623
12405,C,0,6193304,242,242,242,242,0,377.2,2013-03-15 22:16:51,,,,,,,,,,,,,,,
12406,L,5,1620,242,242,242,242,3,377.2,2013-03-15 22:16:54,0.0,3.392633,19.988210000000002,815.779,1032.891,240.456,51.675,34.0,0.21991149999999998,1.433721,0.9026709,36.0,54.0,0.41973340698783096,0.16973167423465726
12407,C,0,6170119,242,242,243,242,1,377.2,2013-03-15 22:16:55,,,,,,,,,,,,,,,
12408,L,5,2451,243,243,243,243,8,376.9,2013-03-15 22:17:03,0.0,2.3154310000000002,20.30335,1096.498,1499.443,473.561,73.852,40.0,0.1570796,1.635365,1.1818739999999999,43.0,63.0,0.4932696399653317,0.11404183974692952
12409,C,0,6213650,242,242,243,242,1,376.9,2013-03-15 22:17:04,,,,,,,,,,,,,,,
12410,L,4,1961,241,241,472,241,63,377.0,2013-03-15 22:18:07,0.0,0.7328161999999999,60.14594,532.945,1247.066,727.256,20.734,43.0,0.1884956,1.469385,0.9902437,44.0,103.0,0.28788692290556406,0.012183967575187913
12411,C,0,6205797,242,242,243,242,0,377.0,2013-03-15 22:18:07,,,,,,,,,,,,,,,
12412,L,5,2545,242,242,472,242,35,375.6,2013-03-15 22:18:42,0.0,2.810053,61.33546,858.651,1142.557,305.564,18.628,24.0,0.07853982,1.644294,1.20185,27.0,54.0,0.3654607995893679,0.045814489042463706
12413,C,0,6191602,242,243,243,242,0,375.6,2013-03-15 22:18:42,,,,,,,,,,,,,,,
12414,L,4,3304,240,240,240,240,18,375.2,2013-03-15 22:19:00,0.0,2.993481,47.17028,1414.267,1859.594,472.449,39.423,49.0,0.09424778,1.7704849999999999,0.8506963,52.0,76.0,0.3287547554245841,0.06346116018011158
12415,C,0,6189670,242,242,243,242,0,375.2,2013-03-15 22:19:00,,,,,,,,,,,,,,,
12416,L,5,5663,243,243,243,243,9,375.5,2013-03-15 22:19:09,0.0,0.9758873,33.4426,1426.43,2883.02,1461.675,86.208,30.0,0.21991149999999998,1.306094,1.016001,34.0,62.0,0.42658632434547383,0.029180958951182244
12417,C,0,6189314,242,242,243,242,1,375.5,2013-03-15 22:19:10,,,,,,,,,,,,,,,
12418,L,5,3957,241,241,241,241,1,375.7,2013-03-15 22:19:11,0.0,3.182183,99.49125,3161.3720000000003,4110.083,993.46,41.311,48.0,0.1884956,1.7492860000000001,1.1094,50.0,91.0,0.3484624238463233,0.031984556453138156
12419,C,0,6194163,242,242,243,242,1,375.7,2013-03-15 22:19:12,,,,,,,,,,,,,,,
12420,L,6,2849,241,241,472,241,23,376.6,2013-03-15 22:19:35,0.0,3.124901,75.09425,992.331,1276.377,317.556,16.997,43.0,0.21991149999999998,1.651446,0.9192771000000001,44.0,71.0,0.3449660786390989,0.04161304926431703
12421,C,0,6174276,242,242,242,242,0,376.6,2013-03-15 22:19:35,,,,,,,,,,,,,,,
12422,L,5,1692,240,239,239,239,34,377.5,2013-03-15 22:20:09,0.0,1.8825669999999999,66.69813,747.682,1127.932,397.161,16.911,29.0,0.14137170000000002,1.545023,0.8320503,31.0,52.0,0.32105022807975125,0.02822517877804283
12423,C,0,6189789,242,242,242,242,1,377.5,2013-03-15 22:20:10,,,,,,,,,,,,,,,
12424,L,5,1079,243,243,472,243,126,377.8,2013-03-15 22:22:16,0.0,5.280122,15.03537,452.95,527.922,85.784,35.112,24.0,0.2356194,1.658312,1.118034,28.0,32.0,0.5899250261711909,0.3511800029897891
12425,C,0,6171620,242,242,243,242,0,377.8,2013-03-15 22:22:16,,,,,,,,,,,,,,,
12426,E,5,734,240,239,240,239,71,379.0,2013-03-15 22:23:27,0.0,2.184269,74.5827,405.693,532.073,185.734,7.134,23.0,0.03141593,1.351882,1.357242,29.0,38.0,0.7661836960388712,0.029286534624935686
12427,C,0,6200366,242,242,243,242,1,379.0,2013-03-15 22:23:28,,,,,,,,,,,,,,,
12428,L,5,3748,243,243,243,243,21,378.7,2013-03-15 22:23:49,0.0,1.267659,1000.0,1054.322,1893.942,831.708,0.0,49.0,0.1884956,1.509967,0.8900606,50.0,77.0,0.3827642780083462,0.0
12429,C,0,6157821,242,242,243,242,0,378.7,2013-03-15 22:23:49,,,,,,,,,,,,,,,
12430,L,6,2437,240,240,241,240,4,378.4,2013-03-15 22:23:53,0.0,1.837107,12.17884,725.661,1060.0710000000001,395.002,87.042,30.0,0.2042035,1.547236,0.8164965999999999,33.0,48.0,0.36280270915361323,0.15084412354333276
12431,C,0,6219284,242,242,243,242,1,378.4,2013-03-15 22:23:54,,,,,,,,,,,,,,,
12432,L,4,1403,241,241,472,241,11,377.4,2013-03-15 22:24:05,0.0,6.590260000000001,4.195001,2646.7340000000004,960.135,401.613,228.876,42.0,0.1256637,1.527525,0.8337396999999999,42.0,82.0,0.27956164862576593,1.57097939021394
12433,C,0,6210444,242,242,242,242,0,377.4,2013-03-15 22:24:05,,,,,,,,,,,,,,,
12434,L,4,1736,242,242,242,242,9,377.4,2013-03-15 22:24:14,0.0,9.265858,33.14922,2417.24,2596.744,260.876,78.335,35.0,0.26703540000000003,1.674979,0.7924058,36.0,43.0,0.3960703429575799,0.2795196580623495
12435,C,0,6182785,242,242,243,242,0,377.4,2013-03-15 22:24:14,,,,,,,,,,,,,,,
12436,L,5,2826,241,241,472,241,25,377.5,2013-03-15 22:24:39,0.0,4.265416,28.79757,1176.5810000000001,1403.68,275.842,48.743,55.0,0.07853982,1.856456,1.150945,56.0,77.0,0.4508864789097663,0.14811722988479112
12437,C,0,6201989,242,242,242,242,0,377.5,2013-03-15 22:24:39,,,,,,,,,,,,,,,
12438,L,5,1122,243,243,244,243,7,378.4,2013-03-15 22:24:46,0.0,14.05234,82.55412,1896.18,2006.808,134.937,24.309,17.0,0.09424778,1.552125,1.154701,22.0,30.0,0.5455622023569837,0.17021968444652846
12439,C,0,6173211,242,242,242,242,0,378.4,2013-03-15 22:24:46,,,,,,,,,,,,,,,
12440,E,5,374,241,241,472,241,3,378.0,2013-03-15 22:24:49,0.0,4.057876,7.621967999999999,292.021,321.769,71.964,42.216,18.0,0.2827433,1.3038399999999999,0.7559289,20.0,21.0,0.552163061199446,0.5323921819172295
12441,C,0,6216927,242,242,243,242,1,378.0,2013-03-15 22:24:50,,,,,,,,,,,,,,,
12442,L,5,1020,242,242,472,242,19,377.9,2013-03-15 22:25:09,0.0,1.9687,8.248438,469.214,652.237,238.337,79.074,29.0,0.1570796,1.337116,0.8379306000000001,33.0,47.0,0.4400024014848598,0.2386754608845155
12443,C,0,6194592,242,242,243,242,1,377.9,2013-03-15 22:25:10,,,,,,,,,,,,,,,
12444,L,5,3625,240,240,240,240,12,378.7,2013-03-15 22:25:22,0.0,3.789128,67.80216,3113.678,3889.0640000000003,821.74,57.359,45.0,0.17278759999999999,1.848423,1.054685,48.0,89.0,0.30773198364470383,0.05588506385342681
12445,C,0,6224888,242,242,243,242,1,378.7,2013-03-15 22:25:23,,,,,,,,,,,,,,,
12446,L,4,1020,241,241,472,241,2,378.8,2013-03-15 22:25:25,0.0,2.583899,22.53877,467.727,617.968,181.016,27.418,35.0,0.21991149999999998,1.4142139999999999,0.7248611999999999,37.0,59.0,0.32143223930844683,0.11464239812471337
12447,C,0,6187571,242,242,243,242,0,378.8,2013-03-15 22:25:25,,,,,,,,,,,,,,,
12448,L,5,1620,242,242,243,242,20,375.9,2013-03-15 22:25:45,0.0,1.43166,10.58263,644.983,1000.916,450.514,94.581,46.0,0.03141593,1.604515,1.028992,47.0,85.0,0.3546068731416182,0.13528394098208035
12449,C,0,6212599,242,242,242,242,1,375.9,2013-03-15 22:25:46,,,,,,,,,,,,,,,
12450,L,5,6299,241,241,241,241,25,378.8,2013-03-15 22:26:11,0.0,1.548829,72.34395,2294.887,3728.39,1481.692,51.537,42.0,0.06283185,1.501937,1.0423149999999999,43.0,81.0,0.3684094046883342,0.021409236007167393
12451,C,0,6178870,242,242,243,242,1,378.8,2013-03-15 22:26:12,,,,,,,,,,,,,,,
12452,L,4,1572,242,242,243,242,33,381.1,2013-03-15 22:26:45,0.0,1.3252979999999999,28.54618,581.774,966.859,438.976,33.87,36.0,0.21991149999999998,1.364225,0.8517571,36.0,51.0,0.44071931380993096,0.04642646147408802
12453,C,0,6202913,242,242,243,242,1,381.1,2013-03-15 22:26:46,,,,,,,,,,,,,,,
12454,L,5,961,240,240,472,240,4,380.8,2013-03-15 22:26:50,0.0,1.911834,31.997940000000003,398.086,591.13,208.222,18.474,27.0,0.2042035,1.354006,1.064581,30.0,45.0,0.5241636053803799,0.05974866825208161
12455,C,0,6198452,242,242,243,242,1,380.8,2013-03-15 22:26:51,,,,,,,,,,,,,,,
12456,L,4,2086,240,241,472,240,82,381.1,2013-03-15 22:28:13,0.0,0.9493857,115.0961,681.77,1387.829,718.117,12.058,50.0,0.1570796,1.5811389999999999,1.0190489999999999,50.0,104.0,0.30985726355883564,0.008248633362239272
12457,C,0,6200741,242,243,243,242,1,381.1,2013-03-15 22:28:14,,,,,,,,,,,,,,,
12458,E,5,639,243,242,472,242,1,381.2,2013-03-15 22:28:15,0.0,1.039239,24.10442,147.785,253.458,142.205,10.515,1.0,1.162389,2.309401,1.224745,9.0,12.0,0.39774761940433906,0.043114044205886465
12459,C,0,6181496,242,243,243,242,0,381.2,2013-03-15 22:28:15,,,,,,,,,,,,,,,
12460,L,4,898,242,241,242,241,36,380.8,2013-03-15 22:28:51,0.0,3.051674,7.580108999999999,517.921,624.51,169.717,82.388,21.0,0.2984513,1.5811389999999999,0.7483314999999999,22.0,25.0,0.41649198457567616,0.4025897723755678
12461,C,0,6179586,242,243,243,242,0,380.8,2013-03-15 22:28:51,,,,,,,,,,,,,,,
12462,L,5,860,243,243,472,243,5,381.5,2013-03-15 22:28:56,0.0,2.082512,18.40231,403.116,550.137,193.572,29.895,32.0,0.09424778,1.537412,1.345185,33.0,42.0,0.6874741913218912,0.11316580097921262
12463,C,0,6202396,242,242,243,242,1,381.5,2013-03-15 22:28:57,,,,,,,,,,,,,,,
12464,L,4,655,242,241,472,241,9,381.9,2013-03-15 22:29:06,0.0,2.401109,15.73717,320.003,426.194,133.273,27.082,18.0,0.04712389,1.3784049999999999,1.030776,20.0,32.0,0.46737714967661903,0.15257566738945008
12465,C,0,6217676,242,242,243,242,1,381.9,2013-03-15 22:29:07,,,,,,,,,,,,,,,
12466,L,4,931,241,242,472,241,9,382.2,2013-03-15 22:29:16,0.0,3.128572,1000.0,547.134,718.638,174.883,0.0,27.0,0.17278759999999999,1.129541,1.21106,29.0,45.0,0.690954014851067,0.0
12467,C,0,6212069,242,242,242,242,0,382.2,2013-03-15 22:29:16,,,,,,,,,,,,,,,
12468,L,5,1624,241,241,472,241,20,383.9,2013-03-15 22:29:36,0.0,6.823125999999999,762.5975,2142.489,2453.276,314.004,3.217,44.0,0.07853982,1.7320509999999998,1.093071,48.0,77.0,0.393403490480886,0.008947219070389872
12469,C,0,6183809,242,242,243,242,1,383.9,2013-03-15 22:29:37,,,,,,,,,,,,,,,
12470,L,5,1988,242,242,242,242,52,381.7,2013-03-15 22:30:29,0.0,5.30553,45.39795,887.334,1039.386,167.247,22.895,34.0,0.2827433,1.6733200000000001,1.064581,35.0,45.0,0.4948291088640812,0.11686718182442372
12471,C,0,6204780,242,242,242,242,0,381.7,2013-03-15 22:30:29,,,,,,,,,,,,,,,
12472,E,15,404,472,238,240,238,17,381.8,2013-03-15 22:30:46,1.0,5.090281,1.635382,226.263,154.416,44.45,94.422,17.0,0.2042035,0.8885233,1.870829,19.0,12.0,3.3337853004717677,3.112595410244997
12473,C,0,6211036,242,243,243,242,0,381.8,2013-03-15 22:30:46,,,,,,,,,,,,,,,
12474,L,5,2725,240,240,472,240,8,381.8,2013-03-15 22:30:54,0.0,0.844184,17.92608,629.6,1311.723,745.809,73.174,35.0,0.07853982,1.477907,0.7622866999999999,38.0,74.0,0.2648641095966265,0.047092501677022176
12475,C,0,6190023,242,242,242,242,1,381.8,2013-03-15 22:30:55,,,,,,,,,,,,,,,
12476,L,4,698,239,239,472,239,37,382.2,2013-03-15 22:31:32,0.0,2.292432,17.89789,388.228,531.263,169.352,29.683,30.0,0.2513274,1.460593,0.9851844000000001,30.0,34.0,0.5951557709376784,0.12808396003509684
12477,C,0,6194241,242,242,242,242,0,382.2,2013-03-15 22:31:32,,,,,,,,,,,,,,,
12478,L,4,2058,244,244,472,244,42,379.8,2013-03-15 22:32:14,0.0,1.336566,45.27308,812.353,1379.8329999999999,607.791,30.478,42.0,0.17278759999999999,1.60963,0.942809,44.0,72.0,0.3579462706060123,0.029522318493531874
12479,C,0,6197566,242,242,242,242,0,379.8,2013-03-15 22:32:14,,,,,,,,,,,,,,,
12480,L,4,1469,240,239,472,239,33,380.3,2013-03-15 22:32:47,0.0,1.540411,21.7151,689.465,1086.993,447.585,50.057,45.0,0.1570796,1.666667,0.7659417,45.0,75.0,0.2757389568522086,0.07093731916505525
12481,C,0,6193088,242,242,243,242,0,380.3,2013-03-15 22:32:47,,,,,,,,,,,,,,,
12482,L,6,4708,243,243,243,243,9,380.8,2013-03-15 22:32:56,0.0,2.816276,77.85768,1824.119,2432.274,647.706,31.24,41.0,0.21991149999999998,1.553909,0.8660254000000001,41.0,68.0,0.33603150089832273,0.03617210431665858
12483,C,0,6191617,242,242,243,242,0,380.8,2013-03-15 22:32:56,,,,,,,,,,,,,,,
12484,L,5,2322,243,241,472,241,34,382.0,2013-03-15 22:33:30,0.0,3.308385,88.69666,1143.1960000000001,1442.119,345.545,16.259,37.0,0.17278759999999999,1.4234870000000002,1.178511,38.0,72.0,0.4369494885915127,0.03729999858806446
12485,C,0,6227637,242,242,243,242,0,382.0,2013-03-15 22:33:30,,,,,,,,,,,,,,,
