EID,UTC,Type,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER,delay,H,EAS,SNRatio_s,SNRatio_n,AbsSignal_s,AbsSignal_n,TotalNoise_s,TotalNoise_n,NNear3,Theta,dt2_s,dt2_n,ng_s,ng_n,Crit1,Crit2
11526,2013-03-12  00:07:42,E,11,1029,239,239,239,239,33,705.1,1.0,26.5442,2.3290450000000003,747.113,512.716,28.146,220.14,18.0,0.07853982,0.5773503000000001,1.4142139999999999,24.0,16.0,3.6742355550867467,11.39703026998113
11527,2013-03-12  00:07:43,C,0,6420500,242,242,243,242,1,705.1,,,,,,,,,,,,,,,
11528,2013-03-12  00:11:58,E,6,79,246,234,237,234,255,708.4,1.0,4.688463,1.3831209999999998,225.215,43.069,48.036,31.139,12.0,0.5654866999999999,1.455214,2.4083189999999997,17.0,5.0,5.62685941724035,3.389770919641269
11529,2013-03-12  00:11:59,C,0,6392746,242,243,243,242,1,708.4,,,,,,,,,,,,,,,
11530,2013-03-12  00:17:10,E,45,1914,239,237,239,237,311,711.2,1.0,6.032101,0.341944,1384.6989999999998,407.109,229.555,1190.572,40.0,0.3298672,1.616674,1.906925,44.0,11.0,4.718143546565356,17.640609361966078
11531,2013-03-12  00:17:10,C,0,6401892,242,242,243,242,0,711.2,,,,,,,,,,,,,,,
11532,2013-03-12  00:17:23,E,13,309,244,241,242,241,13,711.1,1.0,8.960666999999999,0.8981645,356.76,174.296,39.814,194.058,15.0,0.37699109999999997,1.397276,2.13809,21.0,7.0,4.590553333772283,9.97664396477632
11533,2013-03-12  00:17:24,C,0,6399423,242,242,242,242,1,711.1,,,,,,,,,,,,,,,
11534,2013-03-12  00:19:40,E,5,134,470,239,470,239,136,709.4,0.0,17.74979,1.499199,128.473,14.037,7.238,9.363,0.0,0.8639379999999999,1.949359,1.0,5.0,2.0,1.2824728538971013,11.83951767585068
11535,2013-03-12  00:19:41,C,0,6389209,242,242,243,242,1,709.4,,,,,,,,,,,,,,,
11536,2013-03-12  00:21:28,E,14,394,243,240,240,240,107,709.1,1.0,11.9449,3.0559849999999997,292.029,222.763,24.448,72.894,12.0,0.01570796,0.8164965999999999,1.7320509999999998,15.0,6.0,5.303301324218619,3.9086912702699106
11537,2013-03-12  00:21:28,C,0,6372807,242,242,242,242,0,709.1,,,,,,,,,,,,,,,
11538,2013-03-12  00:26:57,E,21,497,243,236,240,236,329,705.8,1.0,18.366220000000002,3.563391,403.157,39.265,21.951,11.019,11.0,0.5969026,1.224745,1.0,16.0,2.0,6.531971961510355,5.1541431498189505
11539,2013-03-12  00:26:58,C,0,6382450,242,242,242,242,1,705.8,,,,,,,,,,,,,,,
11540,2013-03-12  00:27:04,E,14,951,238,238,238,238,6,705.8,1.0,20.91591,0.84344,623.838,284.828,29.826,337.698,19.0,0.2827433,0.7254763000000001,1.7320509999999998,19.0,5.0,9.072376037645887,24.798340573763372
11541,2013-03-12  00:27:04,C,0,6383336,242,242,242,242,0,705.8,,,,,,,,,,,,,,,
11542,2013-03-12  00:30:29,E,10,2726,239,238,239,238,205,705.8,0.0,47.6055,39.3475,1579.503,1582.832,33.179,40.227,14.0,0.3298672,1.5583870000000002,0.8291562,14.0,16.0,0.46555295635808047,1.2098735611454128
11543,2013-03-12  00:30:29,C,0,6290339,242,242,243,242,0,705.8,,,,,,,,,,,,,,,
11544,2013-03-12  00:30:41,E,23,3230,239,238,239,238,12,705.5,1.0,26.61395,0.9044582,2022.234,944.116,75.984,1043.847,42.0,0.37699109999999997,1.4218790000000001,2.183857,46.0,13.0,5.43470576610246,29.425289571701665
11545,2013-03-12  00:30:41,C,0,6334651,242,242,243,242,0,705.5,,,,,,,,,,,,,,,
11546,2013-03-12  00:34:16,E,28,883,241,238,240,238,215,704.5,1.0,18.5332,0.4977683,597.881,197.837,32.26,397.448,22.0,0.21991149999999998,0.7745966999999999,1.8257419999999998,25.0,6.0,9.820927888452577,37.23258480140337
11547,2013-03-12  00:34:17,C,0,6308295,242,242,242,242,1,704.5,,,,,,,,,,,,,,,
11548,2013-03-12  00:37:17,E,11,1791,240,240,240,240,180,704.2,1.0,25.02929,4.700812,1145.265,938.865,45.757,199.724,20.0,0.1099557,0.6928203000000001,1.6690459999999998,25.0,14.0,4.301893702759987,5.324459794158212
11549,2013-03-12  00:37:18,C,0,6292906,242,242,243,242,1,704.2,,,,,,,,,,,,,,,
11550,2013-03-12  00:40:21,E,23,516,244,238,242,238,183,703.6,1.0,30.514459999999996,1.4534280000000002,433.702,271.416,14.213,186.742,15.0,0.2356194,1.076055,2.0,19.0,7.0,5.044882862466537,20.99482354321943
11551,2013-03-12  00:40:22,C,0,6351494,243,243,243,243,1,703.6,,,,,,,,,,,,,,,
11552,2013-03-12  00:42:41,E,14,148,470,238,241,238,139,703.5,1.0,2.463147,0.19832579999999997,117.768,23.408,47.812,118.028,5.0,0.2827433,0.8451542999999999,2.160247,7.0,3.0,5.9640900286886485,12.419700645710853
11553,2013-03-12  00:42:41,C,0,6351663,242,242,243,242,0,703.5,,,,,,,,,,,,,,,
11554,2013-03-12  00:46:47,E,21,1210,239,237,238,237,246,704.1,1.0,10.84043,0.5572243,785.671,276.965,72.476,497.044,16.0,0.37699109999999997,1.36277,2.0,21.0,5.0,6.163916141388496,19.45433775684411
11555,2013-03-12  00:46:47,C,0,6346863,242,243,243,242,0,704.1,,,,,,,,,,,,,,,
11556,2013-03-12  00:55:47,E,9,615,469,239,470,239,540,704.6,1.0,13.408529999999999,3.075068,403.932,349.337,30.125,113.603,14.0,0.408407,1.192079,1.477098,19.0,11.0,2.1402533648433457,4.360400876125548
11557,2013-03-12  00:55:48,C,0,6265919,242,243,243,242,1,704.6,,,,,,,,,,,,,,,
11558,2013-03-12  00:55:54,E,20,264,242,235,242,235,6,704.6,1.0,9.200377,0.2357585,381.052,66.627,41.417,282.607,15.0,0.3612832,0.942809,1.4142139999999999,18.0,1.0,27.000009545941964,39.02458231474538
11559,2013-03-12  00:55:54,C,0,6280307,242,242,242,242,0,704.6,,,,,,,,,,,,,,,
11560,2013-03-12  00:56:21,E,15,529,470,235,242,235,27,704.6,1.0,29.909979999999997,0.5436149,412.01,136.655,13.775,251.382,14.0,0.26703540000000003,1.369306,1.4142139999999999,16.0,1.0,16.524738809294636,55.02053388250153
11561,2013-03-12  00:56:22,C,0,6273666,242,242,243,242,1,704.6,,,,,,,,,,,,,,,
11562,2013-03-12  01:00:07,E,24,777,239,238,238,238,225,704.0,1.0,10.81612,0.7368734,611.446,267.964,56.531,363.65,20.0,0.2356194,0.8846516999999999,1.949359,23.0,5.0,10.136250684874058,14.678395326166479
11563,2013-03-12  01:00:07,C,0,6278666,242,242,242,242,0,704.0,,,,,,,,,,,,,,,
11564,2013-03-12  01:03:14,E,17,694,242,239,240,239,187,703.8,1.0,10.10758,0.6765755,465.929,179.85,46.097,265.824,14.0,0.1099557,1.054093,1.6329930000000001,18.0,9.0,3.0983850571059675,14.939319884676586
11565,2013-03-12  01:03:15,C,0,6260629,242,242,243,242,1,703.8,,,,,,,,,,,,,,,
11566,2013-03-12  01:05:33,E,33,923,240,237,240,237,138,704.1,1.0,12.03945,0.42714409999999997,590.282,171.395,49.029,401.258,15.0,0.3612832,1.688194,2.236068,20.0,4.0,6.622663035172498,28.18590997389854
11567,2013-03-12  01:05:34,C,0,6285507,242,242,243,242,1,704.1,,,,,,,,,,,,,,,
11568,2013-03-12  01:14:02,E,14,216,241,229,470,229,508,700.3,1.0,6.098487,0.10823410000000001,543.302,53.818,89.088,497.237,37.0,0.7696901999999999,1.60963,2.035401,44.0,7.0,7.948378908728802,56.34533660501292
11569,2013-03-12  01:14:03,C,0,6275495,242,242,243,242,1,700.3,,,,,,,,,,,,,,,
11570,2013-03-12  01:16:13,E,23,499,242,237,240,237,130,698.2,1.0,10.50812,0.7436176,439.313,206.368,41.807,277.519,18.0,0.37699109999999997,1.233588,2.035401,23.0,7.0,5.421377431409144,14.131082021295768
11571,2013-03-12  01:16:13,C,0,6275650,242,242,243,242,0,698.2,,,,,,,,,,,,,,,
11572,2013-03-12  01:18:07,E,19,364,242,237,470,237,114,699.3,1.0,6.876614,0.38042329999999996,377.031,121.266,54.828,318.766,25.0,0.5969026,0.9607689,1.6475090000000001,26.0,7.0,6.369189451133507,18.076219076710355
11573,2013-03-12  01:18:08,C,0,6281107,242,243,243,242,1,699.3,,,,,,,,,,,,,,,
11574,2013-03-12  01:19:37,E,28,1044,243,239,240,239,89,699.0,1.0,8.390116,0.7273838,433.618,205.467,51.682,282.474,13.0,0.2827433,1.2833780000000001,1.2649110000000001,17.0,5.0,3.3510761443627675,11.534649179733323
11575,2013-03-12  01:19:38,C,0,6273338,242,242,242,242,1,699.0,,,,,,,,,,,,,,,
11576,2013-03-12  01:22:20,E,13,665,239,237,238,237,162,698.6,1.0,5.346908999999999,3.394047,410.525,358.408,76.778,105.599,14.0,0.3298672,0.8164965999999999,1.979057,18.0,12.0,3.635759781485925,1.5753785409259093
11577,2013-03-12  01:22:21,C,0,6266533,242,242,243,242,1,698.6,,,,,,,,,,,,,,,
11578,2013-03-12  01:22:23,E,13,1489,241,240,240,240,2,698.6,1.0,17.85657,2.0100729999999998,1028.9669999999999,671.919,57.624,334.276,28.0,0.1570796,0.6846532,1.8771810000000002,32.0,21.0,4.177978406752917,8.883545268382308
11579,2013-03-12  01:22:24,C,0,6270071,242,243,243,242,1,698.6,,,,,,,,,,,,,,,
11580,2013-03-12  01:26:25,E,19,1859,239,237,238,237,241,698.3,1.0,14.2968,1.434347,1126.402,626.712,78.787,436.932,21.0,0.01570796,0.6,1.7638340000000001,25.0,9.0,8.165898148148148,9.967464353070573
11581,2013-03-12  01:26:25,C,0,6250655,242,242,243,242,0,698.3,,,,,,,,,,,,,,,
11582,2013-03-12  01:30:27,E,11,573,245,240,241,240,242,698.1,1.0,16.284029999999998,0.8285587999999999,305.065,134.925,18.734,162.843,12.0,0.3141593,0.6831301,1.9578900000000001,15.0,6.0,7.165143213569421,19.653438137138092
11583,2013-03-12  01:30:28,C,0,6255907,242,242,243,242,1,698.1,,,,,,,,,,,,,,,
11584,2013-03-12  01:33:56,E,13,259,470,237,471,237,208,697.7,1.0,2.058434,1.172002,220.94,157.68,107.334,134.539,7.0,0.01570796,0.5773503000000001,1.4142139999999999,9.0,6.0,3.6742355550867467,1.7563401089986326
11585,2013-03-12  01:33:56,C,0,6242502,242,242,242,242,0,697.7,,,,,,,,,,,,,,,
11586,2013-03-12  01:35:18,E,12,332,243,240,240,240,82,697.5,1.0,10.229519999999999,7.545952000000001,233.898,219.142,22.865,29.041,8.0,0.2827433,0.6741999,1.4491379999999998,11.0,10.0,2.3643607778642504,1.3556302412440344
11587,2013-03-12  01:35:18,C,0,6242275,242,242,243,242,0,697.5,,,,,,,,,,,,,,,
11588,2013-03-12  01:35:26,E,35,15880,239,238,238,238,8,697.5,1.0,207.3448,0.3941116,10232.47,2696.952,49.35,6843.118,87.0,0.42411499999999996,1.105542,1.390444,90.0,15.0,7.546220767732026,526.1070661940668
11589,2013-03-12  01:35:27,C,0,6255576,242,242,243,242,1,697.5,,,,,,,,,,,,,,,
11590,2013-03-12  01:35:52,E,21,653,241,236,238,236,25,697.4,1.0,10.02983,0.4660955,390.642,128.764,38.948,276.261,18.0,0.2984513,1.187051,1.812654,22.0,7.0,4.799214668475551,21.518841839419952
11591,2013-03-12  01:35:53,C,0,6244039,242,242,242,242,1,697.4,,,,,,,,,,,,,,,
11592,2013-03-12  01:37:08,D,118,6775,238,238,243,238,75,697.3,0.0,0.10813679999999999,0.05268854,282.428,176.966,2611.765,3358.719,22.0,1.193805,2.809423,1.8463720000000001,28.0,22.0,0.8364450636305036,2.05237865580707
11593,2013-03-12  01:37:09,C,0,6170112,242,15,243,15,1,697.3,,,,,,,,,,,,,,,
11594,2013-03-12  01:45:02,E,15,237,240,237,240,237,473,697.6,1.0,4.719918,0.1637222,585.671,91.376,124.085,558.116,20.0,0.5183628,2.192645,1.4142139999999999,26.0,7.0,2.395643096416819,28.828813275988853
11595,2013-03-12  01:45:02,C,0,6231178,242,242,242,242,0,697.6,,,,,,,,,,,,,,,
11596,2013-03-12  01:45:08,D,108,6642,242,240,242,240,6,697.6,0.0,0.22163690000000003,0.07782324,475.65,275.106,2146.078,3535.011,23.0,1.319469,2.691175,1.369306,33.0,24.0,0.6996184752013526,2.8479522650810694
11597,2013-03-12  01:45:09,C,0,6174663,242,242,242,242,1,697.6,,,,,,,,,,,,,,,
11598,2013-03-12  01:45:09,L,1,0,239,220,239,220,0,697.6,0.0,0.3708913,0.1660874,125.385,69.959,338.064,421.218,8.0,1.272345,4.189272,1.8898220000000001,20.0,7.0,1.2888853787893049,2.233109335969215
11599,2013-03-12  01:45:09,C,0,6191906,242,242,243,242,0,697.6,,,,,,,,,,,,,,,
11600,2013-03-12  01:46:07,D,97,5143,241,237,241,237,58,697.6,0.0,0.136164,0.05515216,288.637,177.183,2119.775,3212.6209999999996,22.0,1.225221,3.271085,1.699673,30.0,18.0,0.8660087809804189,2.4688782813468353
11601,2013-03-12  01:46:08,C,0,6165116,64,24,243,24,1,697.6,,,,,,,,,,,,,,,
11602,2013-03-12  01:48:33,E,9,995,239,238,238,238,145,697.6,1.0,21.040689999999998,2.641559,719.718,535.436,34.206,202.697,21.0,0.3298672,1.0561180000000001,1.7320509999999998,26.0,16.0,2.6650268956688548,7.96525761505122
11603,2013-03-12  01:48:34,C,0,6228799,242,242,242,242,1,697.6,,,,,,,,,,,,,,,
11604,2013-03-12  01:50:57,E,17,284,469,236,240,236,143,697.8,1.0,5.98739,0.8559929000000001,269.217,137.82,44.964,161.006,12.0,0.42411499999999996,0.8043996999999999,1.802776,17.0,4.0,9.524864318074709,6.994672037150836
11605,2013-03-12  01:50:57,C,0,6218721,242,242,243,242,0,697.8,,,,,,,,,,,,,,,
11606,2013-03-12  01:53:20,E,9,813,243,241,243,241,143,698.8,1.0,28.97935,3.753115,433.734,338.591,14.967,90.216,15.0,0.408407,0.40824829999999995,1.3784049999999999,18.0,10.0,6.077499894059572,7.721414487674366
11607,2013-03-12  01:53:21,C,0,6213513,242,242,243,242,1,698.8,,,,,,,,,,,,,,,
11608,2013-03-12  01:55:04,E,23,2408,241,240,240,240,103,699.4,1.0,25.92282,0.8282804,1501.994,695.43,57.941,839.607,36.0,0.21991149999999998,0.8834521999999999,1.914854,41.0,18.0,4.9370094826736395,31.29715353853589
11609,2013-03-12  01:55:04,C,0,6217564,242,242,243,242,0,699.4,,,,,,,,,,,,,,,
11610,2013-03-12  02:00:37,E,31,858,242,235,239,235,333,699.2,1.0,20.961289999999998,0.27942990000000006,738.55,165.857,35.234,593.555,25.0,0.3926991,1.4656559999999998,2.0493900000000003,27.0,5.0,7.550684471663203,75.01448198429082
11611,2013-03-12  02:00:37,C,0,6216370,242,242,243,242,0,699.2,,,,,,,,,,,,,,,
11612,2013-03-12  02:01:49,E,11,865,241,240,241,240,72,699.4,1.0,24.15338,0.8965709000000001,805.032,389.344,33.33,434.259,32.0,0.42411499999999996,1.206045,2.136001,33.0,16.0,3.65285048443466,26.939725848355366
11613,2013-03-12  02:01:49,C,0,6209828,242,242,242,242,0,699.4,,,,,,,,,,,,,,,
11614,2013-03-12  02:05:26,E,30,1720,238,237,238,237,217,700.3,1.0,18.78981,0.9061319,1173.48,564.522,62.453,623.002,31.0,0.17278759999999999,1.0155049999999999,2.44949,32.0,6.0,12.864482859923552,20.7362851588001
11615,2013-03-12  02:05:26,C,0,6205296,242,242,242,242,0,700.3,,,,,,,,,,,,,,,
11616,2013-03-12  02:11:13,E,16,216,471,235,240,235,347,703.6,1.0,5.117127,1.484696,330.766,49.283,64.639,33.194,10.0,0.5811946,1.5,2.598076,16.0,4.0,6.9282026666666665,3.446582552568668
11617,2013-03-12  02:11:14,C,0,6200022,242,242,243,242,1,703.6,,,,,,,,,,,,,,,
11618,2013-03-12  02:12:25,E,19,565,243,241,242,241,71,702.6,1.0,3.898717,0.38409629999999995,344.475,112.082,88.356,291.807,12.0,0.4869469,1.9002919999999999,1.290994,18.0,3.0,4.076196710821285,10.150361181851197
11619,2013-03-12  02:12:25,C,0,6207243,242,242,243,242,0,702.6,,,,,,,,,,,,,,,
11620,2013-03-12  02:14:49,E,9,130,241,240,241,240,144,695.6,1.0,3.280842,0.7202739,152.966,40.707,46.624,56.516,7.0,0.4869469,1.834022,0.7745966999999999,11.0,5.0,0.9291670110827459,4.554992847845356
11621,2013-03-12  02:14:49,C,0,6209022,242,242,243,242,0,695.6,,,,,,,,,,,,,,,
11622,2013-03-12  02:20:48,E,26,1265,241,238,239,238,359,694.6,1.0,16.3312,0.5784630000000001,718.638,265.142,44.004,458.356,19.0,0.1256637,0.7801895000000001,2.041241,23.0,6.0,10.029303350873942,28.23205002320978
11623,2013-03-12  02:20:48,C,0,6204374,242,242,242,242,0,694.6,,,,,,,,,,,,,,,
11624,2013-03-12  02:20:49,E,16,3507,240,238,240,238,1,694.6,1.0,30.882009999999998,0.9153956,1667.0420000000001,805.863,53.981,880.344,33.0,0.09424778,0.9153348,1.792843,37.0,14.0,5.176497089995298,33.73625016878905
11625,2013-03-12  02:20:50,C,0,6214438,242,242,242,242,1,694.6,,,,,,,,,,,,,,,
11626,2013-03-12  02:21:46,E,12,446,243,242,242,242,56,694.8,1.0,7.264139999999999,0.5987726999999999,310.542,134.458,42.75,224.556,13.0,0.3298672,0.6831301,1.095445,15.0,10.0,2.4053507523676676,12.131716228350703
11627,2013-03-12  02:21:46,C,0,6210077,242,242,243,242,0,694.8,,,,,,,,,,,,,,,
11628,2013-03-13  18:24:47,D,145,12543,238,234,244,234,320,297.4,0.0,0.009653505,0.003860824,235.745,184.483,24420.66,47783.33,17.0,1.366593,2.994247,1.77365,29.0,48.0,0.3578796967428984,2.500375030002677
11629,2013-03-13  18:24:48,C,0,6091736,242,242,242,242,1,297.4,,,,,,,,,,,,,,,
11630,2013-03-13  18:25:16,D,7,136,242,237,239,237,28,296.8,0.0,0.008504174,0.003417424,313.06,128.054,36812.51,37470.92,37.0,1.162389,1.861482,1.450022,43.0,39.0,0.8588545068543264,2.4884754351659564
11631,2013-03-13  18:25:17,C,0,5988769,242,242,242,242,1,296.8,,,,,,,,,,,,,,,
11632,2013-03-13  18:26:35,D,6,74,246,228,239,228,78,296.4,0.0,0.1279977,0.04886812,86.23,43.852,673.684,897.354,3.0,0.14137170000000002,0.9128709,0.7745966999999999,6.0,5.0,1.0182338378844147,2.619247576395068
11633,2013-03-13  18:26:35,C,0,6066546,242,242,243,242,0,296.4,,,,,,,,,,,,,,,
11634,2013-03-13  18:28:24,E,28,1549,241,240,470,240,109,295.8,1.0,12.87462,0.446779,766.954,246.009,59.571,550.628,57.0,0.3926991,0.7682213000000001,1.944893,61.0,23.0,6.714464280358887,28.816532615041744
11635,2013-03-13  18:28:24,C,0,6153157,242,242,242,242,0,295.8,,,,,,,,,,,,,,,
11636,2013-03-13  18:28:37,E,16,1003,239,239,470,239,13,295.8,1.0,21.0689,0.8705224,548.276,267.273,26.023,307.026,38.0,0.1099557,0.5843486999999999,1.834022,41.0,22.0,5.849161794847992,24.202595368455874
11637,2013-03-13  18:28:37,C,0,6169324,242,242,243,242,0,295.8,,,,,,,,,,,,,,,
11638,2013-03-13  18:36:20,L,7,2026,238,239,241,238,463,369.5,0.0,2.1685659999999998,58.70296,702.238,995.25,323.826,16.954,23.0,0.07853982,1.5212780000000001,0.9080536,35.0,57.0,0.366518658607976,0.036941336510580236
11639,2013-03-13  18:36:20,C,0,6205983,242,242,243,242,0,369.5,,,,,,,,,,,,,,,
11640,2013-03-13  18:37:09,E,22,1143,239,237,239,237,49,386.2,1.0,21.49397,0.7358819000000001,668.613,291.357,31.107,395.929,27.0,0.5183628,1.107161,2.179449,31.0,8.0,7.627946500102514,29.208452192330068
11641,2013-03-13  18:37:10,C,0,6230080,242,242,242,242,1,386.2,,,,,,,,,,,,,,,
11642,2013-03-13  18:43:39,E,29,1333,242,240,242,240,389,411.6,1.0,21.98876,0.22979960000000002,645.634,111.661,29.362,485.906,17.0,0.7696901999999999,1.870829,2.263846,22.0,8.0,3.327710068638021,95.68668464808194
11643,2013-03-13  18:43:40,C,0,6262334,242,242,242,242,1,411.6,,,,,,,,,,,,,,,
11644,2013-03-13  18:46:12,E,17,413,469,239,241,239,152,413.0,1.0,9.685557000000001,2.4646689999999998,147.327,115.625,15.211,46.913,5.0,0.5026548,1.06066,2.236068,8.0,4.0,4.216370938849396,3.9297601066084824
11645,2013-03-13  18:46:13,C,0,6271511,242,242,243,242,1,413.0,,,,,,,,,,,,,,,
11646,2013-03-13  18:49:30,E,14,1862,241,241,241,241,197,412.2,1.0,39.71582,2.3270060000000004,1084.083,752.079,27.296,323.196,47.0,0.1256637,0.7721100000000001,1.968502,52.0,32.0,4.142953400422219,17.067347834078266
11647,2013-03-13  18:49:30,C,0,6269194,242,242,243,242,0,412.2,,,,,,,,,,,,,,,
11648,2013-03-13  18:58:41,E,11,1379,239,239,239,239,551,423.6,1.0,14.605410000000001,2.793403,758.386,577.212,51.925,206.634,31.0,0.14137170000000002,0.9074851999999999,1.859659,34.0,24.0,2.903096289247105,5.228537575760008
11649,2013-03-13  18:58:41,C,0,6296149,242,242,242,242,0,423.6,,,,,,,,,,,,,,,
11650,2013-03-13  19:08:16,E,7,743,240,240,240,240,575,430.5,1.0,26.99393,5.6617120000000005,529.594,459.38,19.619,81.138,30.0,0.2513274,0.6969320999999999,1.636634,35.0,28.0,2.9354258470803685,4.767804113172872
11651,2013-03-13  19:08:16,C,0,6266440,242,242,243,242,0,430.5,,,,,,,,,,,,,,,
11652,2013-03-13  19:09:08,E,10,859,242,241,242,241,52,427.4,1.0,24.33539,3.323495,492.378,381.052,20.233,114.654,26.0,0.2513274,0.728869,2.0396080000000003,32.0,25.0,3.581848370557673,7.322229280511736
11653,2013-03-13  19:09:09,C,0,6274416,242,242,243,242,1,427.4,,,,,,,,,,,,,,,
11654,2013-03-13  19:14:32,E,17,556,241,238,240,238,323,418.0,1.0,4.196951,0.3894482,274.233,83.56,65.341,214.56,15.0,0.26703540000000003,0.591608,1.309307,20.0,7.0,6.323236235576839,10.776662131364912
11655,2013-03-13  19:14:32,C,0,6249324,242,243,243,242,0,418.0,,,,,,,,,,,,,,,
11656,2013-03-13  19:18:26,E,9,395,470,237,238,237,234,418.5,1.0,8.492681,2.324166,206.542,151.524,24.32,65.195,15.0,0.26703540000000003,1.195229,1.8371169999999999,21.0,16.0,2.0173674354454247,3.654076797392005
11657,2013-03-13  19:18:26,C,0,6243373,242,242,243,242,0,418.5,,,,,,,,,,,,,,,
11658,2013-03-13  19:22:38,E,44,6739,240,239,240,239,252,418.6,1.0,265.8687,0.27532280000000003,3550.9429999999998,758.917,13.356,2756.4629999999997,79.0,0.42411499999999996,0.6478835000000001,1.7638340000000001,81.0,18.0,12.251049764348066,965.6620777656227
11659,2013-03-13  19:22:38,C,0,6235691,242,242,243,242,0,418.6,,,,,,,,,,,,,,,
11660,2013-03-13  19:29:46,E,6,383,240,240,242,240,428,425.8,0.0,2.813091,25.761329999999997,188.463,252.358,66.995,9.796,11.0,0.1884956,1.224745,0.9219544,12.0,20.0,0.45166352179433267,0.10919818204096673
11661,2013-03-13  19:29:46,C,0,6255478,242,242,242,242,0,425.8,,,,,,,,,,,,,,,
11662,2013-03-13  19:30:09,E,6,1048,239,239,239,239,23,433.6,0.0,4.5597330000000005,68.81226,485.566,575.821,106.49,8.368,29.0,0.2042035,1.491914,0.9258200999999999,31.0,42.0,0.4580313658447183,0.06626338449585248
11663,2013-03-13  19:30:10,C,0,6233466,242,242,243,242,1,433.6,,,,,,,,,,,,,,,
11664,2013-03-13  19:30:14,E,27,2154,240,239,240,239,4,434.8,1.0,27.75023,0.5753161999999999,1027.924,369.899,37.042,642.949,31.0,0.37699109999999997,0.6236096,2.303843,36.0,13.0,10.230555980980606,48.23474052924051
11665,2013-03-13  19:30:14,C,0,6262431,242,242,243,242,0,434.8,,,,,,,,,,,,,,,
11666,2013-03-13  19:32:04,E,27,2171,240,239,240,239,110,458.2,1.0,29.09811,0.8212753,1167.7069999999999,513.288,40.13,624.989,48.0,0.3141593,0.8124038,2.093947,50.0,13.0,9.913348888437385,35.43039437451286
11667,2013-03-13  19:32:04,C,0,6270693,242,242,242,242,0,458.2,,,,,,,,,,,,,,,
11668,2013-03-13  19:37:00,E,14,659,242,239,240,239,296,494.8,1.0,6.755841,0.7808387,427.084,201.016,63.217,257.436,24.0,0.42411499999999996,0.5976143,2.329929,28.0,14.0,7.797433896745776,8.652031090321602
11669,2013-03-13  19:37:01,C,0,6286203,242,242,243,242,1,494.8,,,,,,,,,,,,,,,
11670,2013-03-13  19:38:10,L,7,2544,239,241,470,239,69,486.5,0.0,0.9086165,28.277890000000003,530.523,1065.4260000000002,583.88,37.677,38.0,0.26703540000000003,1.856709,1.078971,38.0,67.0,0.3295905289911005,0.032131695434645
11671,2013-03-13  19:38:10,C,0,6263887,242,242,243,242,0,486.5,,,,,,,,,,,,,,,
11672,2013-03-13  19:40:02,E,11,1599,240,239,240,239,112,487.3,1.0,44.1062,4.661967,806.085,658.405,18.276,141.229,29.0,0.1884956,0.7905694000000001,1.7693029999999998,32.0,23.0,3.1137544110886894,9.460856472851635
11673,2013-03-13  19:40:02,C,0,6285273,242,242,243,242,0,487.3,,,,,,,,,,,,,,,
11674,2013-03-13  19:43:00,L,7,14257,238,238,238,238,178,489.6,0.0,1.316584,242.367,3714.1459999999997,6500.769,2821.048,26.822,42.0,0.07853982,1.8257419999999998,0.8521681000000001,42.0,84.0,0.23337582747178962,0.005432189602882125
11675,2013-03-13  19:43:00,C,0,6271244,242,242,243,242,0,489.6,,,,,,,,,,,,,,,
11676,2013-03-13  19:46:28,E,7,1579,241,241,241,241,208,490.3,0.0,1.751025,53.74494,549.955,818.643,314.076,15.232,26.0,0.09424778,1.224745,1.067708,28.0,50.0,0.48819671033562095,0.032580277723858284
