EID,Type,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER,delay,EAS,H,UTC
7035,L,4,1560,242,242,242,242,19,0.0,573.3,2012-03-26 21:09:13
7036,C,0,3644853,242,242,243,242,1,0.0,573.3,2012-03-26 21:09:14
7037,E,5,790,244,244,244,244,4,0.0,573.4,2012-03-26 21:09:18
7038,C,0,3642899,242,242,242,242,0,0.0,573.4,2012-03-26 21:09:18
7039,E,4,22,472,243,472,243,1,0.0,573.4,2012-03-26 21:09:19
7040,C,0,3640527,242,242,242,242,0,0.0,573.4,2012-03-26 21:09:19
7041,L,4,584,242,242,243,242,2,0.0,573.8,2012-03-26 21:09:21
7042,C,0,3646461,240,242,242,240,1,0.0,573.8,2012-03-26 21:09:22
7043,L,6,5495,243,243,243,243,29,0.0,573.3,2012-03-26 21:09:51
7044,C,0,3641699,242,242,242,242,1,0.0,573.3,2012-03-26 21:09:52
7045,L,4,550,243,242,472,242,2,0.0,573.3,2012-03-26 21:09:54
7046,C,0,3642216,242,242,242,242,0,0.0,573.3,2012-03-26 21:09:54
7047,L,4,601,241,241,241,241,1,0.0,573.3,2012-03-26 21:09:55
7048,C,0,3647632,242,242,242,242,1,0.0,573.3,2012-03-26 21:09:56
7049,L,5,1780,242,242,243,242,12,0.0,573.1,2012-03-26 21:10:08
7050,C,0,3637940,242,242,243,242,1,0.0,573.1,2012-03-26 21:10:09
7051,E,4,384,241,240,472,240,0,0.0,573.1,2012-03-26 21:10:09
7052,C,0,3644063,242,242,242,242,1,0.0,573.1,2012-03-26 21:10:10
7053,L,5,868,243,243,244,243,1,0.0,572.9,2012-03-26 21:10:11
7054,C,0,3644727,242,242,242,242,0,0.0,572.9,2012-03-26 21:10:11
7055,E,6,461,242,241,472,241,2,0.0,572.9,2012-03-26 21:10:13
7056,C,0,3646363,242,242,242,242,0,0.0,572.9,2012-03-26 21:10:13
7057,L,6,5349,240,240,240,240,13,0.0,572.1,2012-03-26 21:10:26
7058,C,0,3647808,242,242,242,242,0,0.0,572.1,2012-03-26 21:10:26
7059,L,4,902,244,244,472,244,12,0.0,571.9,2012-03-26 21:10:38
7060,C,0,3647934,242,242,242,242,0,0.0,571.9,2012-03-26 21:10:38
7061,E,5,480,244,243,472,243,17,0.0,571.8,2012-03-26 21:10:55
7062,C,0,3646473,242,242,242,242,0,0.0,571.8,2012-03-26 21:10:55
7063,L,5,953,240,240,240,240,24,0.0,571.8,2012-03-26 21:11:19
7064,C,0,3640068,242,242,242,242,0,0.0,571.8,2012-03-26 21:11:19
7065,E,5,691,240,240,240,240,1,0.0,571.8,2012-03-26 21:11:20
7066,C,0,3644372,242,242,242,242,0,0.0,571.8,2012-03-26 21:11:20
7067,L,5,2243,240,239,240,239,1,0.0,571.3,2012-03-26 21:11:21
7068,C,0,3637409,242,242,242,242,0,0.0,571.3,2012-03-26 21:11:21
7069,E,5,558,243,242,472,242,10,0.0,571.4,2012-03-26 21:11:31
7070,C,0,3644291,242,242,243,242,0,0.0,571.4,2012-03-26 21:11:31
7071,E,5,644,242,242,243,242,5,0.0,570.7,2012-03-26 21:11:36
7072,C,0,3646813,242,242,243,242,0,0.0,570.7,2012-03-26 21:11:36
7073,E,6,340,241,241,241,241,2,0.0,570.9,2012-03-26 21:11:38
7074,C,0,3642733,242,242,242,242,0,0.0,570.9,2012-03-26 21:11:38
7075,L,5,1119,240,240,472,240,1,0.0,570.8,2012-03-26 21:11:39
7076,C,0,3645682,242,242,242,242,1,0.0,570.8,2012-03-26 21:11:40
7077,E,4,206,242,242,472,242,10,0.0,570.6,2012-03-26 21:11:50
7078,C,0,3643118,242,242,242,242,0,0.0,570.6,2012-03-26 21:11:50
7079,E,5,526,242,242,242,242,2,0.0,570.5,2012-03-26 21:11:52
7080,C,0,3643560,241,242,242,241,0,0.0,570.5,2012-03-26 21:11:52
7081,L,4,645,243,241,243,241,7,0.0,570.4,2012-03-26 21:11:59
7082,C,0,3644713,242,242,243,242,0,0.0,570.4,2012-03-26 21:11:59
7083,L,5,3025,241,241,241,241,2,0.0,570.4,2012-03-26 21:12:01
7084,C,0,3644451,242,242,242,242,1,0.0,570.4,2012-03-26 21:12:02
7085,L,5,1328,241,472,472,241,5,0.0,570.4,2012-03-26 21:12:07
7086,C,0,3641706,242,242,242,242,0,0.0,570.4,2012-03-26 21:12:07
7087,E,5,629,242,240,472,240,3,0.0,570.4,2012-03-26 21:12:10
7088,C,0,3636377,242,242,242,242,0,0.0,570.4,2012-03-26 21:12:10
7089,L,5,1109,242,242,243,242,2,0.0,570.4,2012-03-26 21:12:12
7090,C,0,3642769,242,242,242,242,0,0.0,570.4,2012-03-26 21:12:12
7091,L,5,1231,240,240,240,240,8,0.0,570.4,2012-03-26 21:12:20
7092,C,0,3649767,242,242,242,242,0,0.0,570.4,2012-03-26 21:12:20
7093,L,5,1607,243,243,244,243,10,0.0,570.4,2012-03-26 21:12:30
7094,C,0,3645928,242,242,242,242,1,0.0,570.4,2012-03-26 21:12:31
7095,L,4,1369,242,242,242,242,2,0.0,570.3,2012-03-26 21:12:33
7096,C,0,3639786,242,242,242,242,1,0.0,570.3,2012-03-26 21:12:34
7097,L,5,953,240,240,240,240,3,0.0,570.3,2012-03-26 21:12:37
7098,C,0,3641670,242,242,243,242,0,0.0,570.3,2012-03-26 21:12:37
7099,L,5,2652,240,240,240,240,5,0.0,570.3,2012-03-26 21:12:42
7100,C,0,3647204,242,242,243,242,0,0.0,570.3,2012-03-26 21:12:42
7101,L,5,1681,242,242,243,242,2,0.0,570.3,2012-03-26 21:12:44
7102,C,0,3644265,241,242,242,241,0,0.0,570.3,2012-03-26 21:12:44
7103,L,5,850,242,241,472,241,5,0.0,570.3,2012-03-26 21:12:49
7104,C,0,3644133,242,242,242,242,1,0.0,570.3,2012-03-26 21:12:50
7105,E,5,610,242,241,472,241,1,0.0,570.2,2012-03-26 21:12:51
7106,C,0,3647501,242,242,242,242,1,0.0,570.2,2012-03-26 21:12:52
7107,E,5,608,243,242,472,242,16,0.0,570.2,2012-03-26 21:13:08
7108,C,0,3643344,242,242,242,242,1,0.0,570.2,2012-03-26 21:13:09
7109,L,5,1138,241,241,241,241,5,0.0,570.3,2012-03-26 21:13:14
7110,C,0,3648519,242,242,242,242,0,0.0,570.3,2012-03-26 21:13:14
7111,L,4,507,241,240,472,240,3,0.0,570.3,2012-03-26 21:13:17
7112,C,0,3647212,242,242,242,242,0,0.0,570.3,2012-03-26 21:13:17
7113,E,5,817,243,243,243,243,5,0.0,570.3,2012-03-26 21:13:22
7114,C,0,3645247,241,242,242,241,0,0.0,570.3,2012-03-26 21:13:22
7115,L,5,2136,241,241,242,241,14,0.0,570.3,2012-03-26 21:13:36
7116,C,0,3649125,242,242,242,242,0,0.0,570.3,2012-03-26 21:13:36
7117,L,4,1379,244,244,244,244,9,0.0,570.3,2012-03-26 21:13:45
7118,C,0,3639075,242,242,243,242,0,0.0,570.3,2012-03-26 21:13:45
7119,L,5,2704,243,243,244,243,4,0.0,570.3,2012-03-26 21:13:49
7120,C,0,3642317,242,242,242,242,0,0.0,570.3,2012-03-26 21:13:49
7121,L,4,1131,241,241,472,241,5,0.0,570.3,2012-03-26 21:13:54
7122,C,0,3642708,242,242,242,242,1,0.0,570.3,2012-03-26 21:13:55
7123,L,5,2862,240,241,241,240,1,0.0,570.4,2012-03-26 21:13:56
7124,C,0,3650672,242,242,243,242,0,0.0,570.4,2012-03-26 21:13:56
7125,L,5,1671,240,240,240,240,7,0.0,570.4,2012-03-26 21:14:03
7126,C,0,3641309,242,242,243,242,0,0.0,570.4,2012-03-26 21:14:03
7127,L,5,2241,241,240,241,240,2,0.0,570.4,2012-03-26 21:14:05
7128,C,0,3645355,242,242,242,242,0,0.0,570.4,2012-03-26 21:14:05
7129,L,5,1633,243,243,244,243,5,0.0,570.3,2012-03-26 21:14:10
7130,C,0,3643458,242,242,242,242,1,0.0,570.3,2012-03-26 21:14:11
7131,L,6,2809,243,243,243,243,8,0.0,570.3,2012-03-26 21:14:19
7132,C,0,3648246,242,242,242,242,1,0.0,570.3,2012-03-26 21:14:20
7133,E,4,41,472,240,472,240,8,0.0,570.2,2012-03-26 21:14:28
7134,C,0,3641581,242,242,242,242,1,0.0,570.2,2012-03-26 21:14:29
7135,L,5,1799,240,240,240,240,4,0.0,570.2,2012-03-26 21:14:33
7136,C,0,3639419,242,242,243,242,0,0.0,570.2,2012-03-26 21:14:33
7137,E,5,724,243,241,472,241,8,0.0,570.1,2012-03-26 21:14:41
7138,C,0,3647463,242,242,242,242,0,0.0,570.1,2012-03-26 21:14:41
7139,L,6,2379,243,243,244,243,18,0.0,570.2,2012-03-26 21:14:59
7140,C,0,3638081,242,242,242,242,0,0.0,570.2,2012-03-26 21:14:59
7141,L,5,1821,241,241,241,241,1,0.0,570.2,2012-03-26 21:15:00
7142,C,0,3641841,242,242,242,242,1,0.0,570.2,2012-03-26 21:15:01
7143,E,5,818,243,243,472,243,20,0.0,570.1,2012-03-26 21:15:21
7144,C,0,3642383,242,242,243,242,0,0.0,570.1,2012-03-26 21:15:21
7145,L,5,1457,242,242,243,242,1,0.0,570.1,2012-03-26 21:15:22
7146,C,0,3639741,242,242,242,242,0,0.0,570.1,2012-03-26 21:15:22
7147,E,4,15,472,228,241,228,4,0.0,570.2,2012-03-26 21:15:26
7148,C,0,3644707,242,242,242,242,0,0.0,570.2,2012-03-26 21:15:26
7149,L,5,1242,244,244,472,244,12,0.0,570.2,2012-03-26 21:15:38
7150,C,0,3640947,242,242,243,242,0,0.0,570.2,2012-03-26 21:15:38
7151,E,5,464,243,242,472,242,20,0.0,570.2,2012-03-26 21:15:58
7152,C,0,3645621,242,242,243,242,1,0.0,570.2,2012-03-26 21:15:59
7153,L,5,1787,243,243,243,243,4,0.0,570.2,2012-03-26 21:16:03
7154,C,0,3640297,242,242,242,242,1,0.0,570.2,2012-03-26 21:16:04
7155,E,5,581,243,243,244,243,0,0.0,570.2,2012-03-26 21:16:04
7156,C,0,3645185,242,242,242,242,1,0.0,570.2,2012-03-26 21:16:05
7157,L,5,3097,241,240,241,240,11,0.0,570.2,2012-03-26 21:16:16
7158,C,0,3643590,242,242,242,242,0,0.0,570.2,2012-03-26 21:16:16
7159,L,4,1045,242,243,472,242,1,0.0,570.2,2012-03-26 21:16:17
7160,C,0,3643643,242,242,242,242,1,0.0,570.2,2012-03-26 21:16:18
7161,E,5,656,244,242,243,242,20,0.0,570.2,2012-03-26 21:16:38
7162,C,0,3636890,242,242,242,242,0,0.0,570.2,2012-03-26 21:16:38
7163,L,5,922,243,242,472,242,6,0.0,570.2,2012-03-26 21:16:44
7164,C,0,3639032,242,242,243,242,0,0.0,570.2,2012-03-26 21:16:44
7165,E,6,843,241,241,472,241,4,0.0,570.2,2012-03-26 21:16:48
7166,C,0,3643050,242,242,242,242,0,0.0,570.2,2012-03-26 21:16:48
7167,E,5,771,241,241,242,241,2,0.0,570.2,2012-03-26 21:16:50
7168,C,0,3641134,242,242,242,242,0,0.0,570.2,2012-03-26 21:16:50
7169,L,5,3223,243,243,472,243,9,0.0,570.2,2012-03-26 21:16:59
7170,C,0,3643572,242,242,243,242,0,0.0,570.2,2012-03-26 21:16:59
7171,L,5,993,241,240,472,240,2,0.0,570.2,2012-03-26 21:17:01
7172,C,0,3642014,242,242,242,242,1,0.0,570.2,2012-03-26 21:17:02
7173,L,5,1054,243,472,472,243,2,0.0,570.2,2012-03-26 21:17:04
7174,C,0,3638162,241,242,242,241,1,0.0,570.2,2012-03-26 21:17:05
7175,L,5,1637,242,472,472,242,10,0.0,570.2,2012-03-26 21:17:15
7176,C,0,3648448,242,242,242,242,0,0.0,570.2,2012-03-26 21:17:15
7177,E,5,732,241,241,472,241,8,0.0,570.2,2012-03-26 21:17:23
7178,C,0,3646816,242,242,243,242,0,0.0,570.2,2012-03-26 21:17:23
7179,L,4,1503,240,240,241,240,5,0.0,570.3,2012-03-26 21:17:28
7180,C,0,3637643,242,242,242,242,0,0.0,570.3,2012-03-26 21:17:28
7181,L,5,883,242,242,242,242,1,0.0,570.3,2012-03-26 21:17:29
7182,C,0,3637640,242,242,242,242,0,0.0,570.3,2012-03-26 21:17:29
7183,E,5,784,243,243,243,243,16,0.0,570.3,2012-03-26 21:17:45
7184,C,0,3640600,242,242,242,242,0,0.0,570.3,2012-03-26 21:17:45
7185,L,5,3181,243,243,243,243,5,0.0,570.3,2012-03-26 21:17:50
7186,C,0,3637199,242,242,243,242,0,0.0,570.3,2012-03-26 21:17:50
7187,E,6,899,242,242,243,242,2,0.0,570.5,2012-03-26 21:17:52
7188,C,0,3642509,242,242,243,242,0,0.0,570.5,2012-03-26 21:17:52
7189,L,4,1920,240,240,240,240,1,0.0,570.7,2012-03-26 21:17:53
7190,C,0,3649377,242,242,242,242,1,0.0,570.7,2012-03-26 21:17:54
7191,L,4,1693,240,240,240,240,9,0.0,570.5,2012-03-26 21:18:03
7192,C,0,3644016,242,242,243,242,0,0.0,570.5,2012-03-26 21:18:03
7193,L,6,2480,242,242,242,242,15,0.0,570.8,2012-03-26 21:18:18
7194,C,0,3641693,242,242,243,242,0,0.0,570.8,2012-03-26 21:18:18
7195,E,23,387,241,233,472,233,13,1.0,571.2,2012-03-26 21:18:31
7196,C,0,3636975,242,242,242,242,1,0.0,571.2,2012-03-26 21:18:32
7197,E,5,594,241,241,241,241,3,0.0,571.4,2012-03-26 21:18:35
7198,C,0,3638521,242,242,242,242,0,0.0,571.4,2012-03-26 21:18:35
7199,L,4,763,241,240,472,240,13,0.0,571.4,2012-03-26 21:18:48
7200,C,0,3642418,242,242,243,242,0,0.0,571.4,2012-03-26 21:18:48
7201,E,5,807,240,239,240,239,3,0.0,571.9,2012-03-26 21:18:51
7202,C,0,3640184,241,242,242,241,1,0.0,571.9,2012-03-26 21:18:52
7203,L,4,1323,242,242,242,242,5,0.0,572.1,2012-03-26 21:18:57
7204,C,0,3642435,242,242,242,242,0,0.0,572.1,2012-03-26 21:18:57
7205,L,5,965,243,243,244,243,5,0.0,572.4,2012-03-26 21:19:02
7206,C,0,3635682,242,242,243,242,1,0.0,572.4,2012-03-26 21:19:03
7207,L,5,1435,242,242,242,242,5,0.0,572.7,2012-03-26 21:19:08
7208,C,0,3642793,242,242,242,242,1,0.0,572.7,2012-03-26 21:19:09
7209,L,6,1366,241,240,242,240,4,0.0,572.9,2012-03-26 21:19:13
7210,C,0,3641034,242,242,243,242,0,0.0,572.9,2012-03-26 21:19:13
7211,L,5,1057,242,243,472,242,1,0.0,572.9,2012-03-26 21:19:14
7212,C,0,3641660,242,242,242,242,1,0.0,572.9,2012-03-26 21:19:15
7213,L,4,703,243,243,243,243,2,0.0,573.0,2012-03-26 21:19:17
7214,C,0,3644424,242,242,243,242,1,0.0,573.0,2012-03-26 21:19:18
7215,E,19,313,243,239,243,239,6,1.0,573.3,2012-03-26 21:19:24
7216,C,0,3639718,242,242,242,242,0,0.0,573.3,2012-03-26 21:19:24
7217,L,4,1115,243,472,472,243,1,0.0,573.4,2012-03-26 21:19:25
7218,C,0,3644102,242,242,242,242,0,0.0,573.4,2012-03-26 21:19:25
7219,E,5,776,243,243,243,243,3,0.0,573.5,2012-03-26 21:19:28
7220,C,0,3649502,242,242,243,242,1,0.0,573.5,2012-03-26 21:19:29
7221,L,4,1342,239,239,239,239,4,0.0,573.5,2012-03-26 21:19:33
7222,C,0,3647823,242,242,243,242,1,0.0,573.5,2012-03-26 21:19:34
7223,L,5,2126,242,242,242,242,12,0.0,573.3,2012-03-26 21:19:46
7224,C,0,3644858,242,242,242,242,1,0.0,573.3,2012-03-26 21:19:47
7225,L,5,3089,242,242,242,242,12,0.0,572.9,2012-03-26 21:19:59
7226,C,0,3637585,242,242,242,242,0,0.0,572.9,2012-03-26 21:19:59
7227,E,6,472,241,241,472,241,1,0.0,572.8,2012-03-26 21:20:00
7228,C,0,3643324,242,242,242,242,0,0.0,572.8,2012-03-26 21:20:00
7229,L,6,6449,244,244,244,244,10,0.0,572.6,2012-03-26 21:20:10
7230,C,0,3644117,242,242,242,242,0,0.0,572.6,2012-03-26 21:20:10
7231,L,4,954,240,240,240,240,3,0.0,572.6,2012-03-26 21:20:13
7232,C,0,3638948,242,242,242,242,0,0.0,572.6,2012-03-26 21:20:13
7233,E,5,388,240,239,240,239,8,0.0,572.7,2012-03-26 21:20:21
7234,C,0,3641668,242,242,243,242,1,0.0,572.7,2012-03-26 21:20:22
7235,L,5,856,243,243,472,243,4,0.0,572.7,2012-03-26 21:20:26
7236,C,0,3635968,241,242,242,241,0,0.0,572.7,2012-03-26 21:20:26
7237,L,5,2681,241,241,241,241,2,0.0,572.7,2012-03-26 21:20:28
7238,C,0,3649554,242,242,242,242,0,0.0,572.7,2012-03-26 21:20:28
7239,L,5,939,241,241,242,241,3,0.0,572.7,2012-03-26 21:20:31
7240,C,0,3639917,242,242,242,242,1,0.0,572.7,2012-03-26 21:20:32
7241,L,5,881,244,243,244,243,14,0.0,572.7,2012-03-26 21:20:46
7242,C,0,3640901,242,242,242,242,0,0.0,572.7,2012-03-26 21:20:46
7243,L,5,2313,241,242,242,241,4,0.0,572.7,2012-03-26 21:20:50
7244,C,0,3636862,242,242,243,242,0,0.0,572.7,2012-03-26 21:20:50
7245,E,5,444,243,243,244,243,3,0.0,572.7,2012-03-26 21:20:53
7246,C,0,3644054,242,242,242,242,0,0.0,572.7,2012-03-26 21:20:53
7247,L,5,2440,241,242,242,241,17,0.0,572.7,2012-03-26 21:21:10
7248,C,0,3634936,242,242,242,242,0,0.0,572.7,2012-03-26 21:21:10
7249,L,4,679,242,242,472,242,15,0.0,572.7,2012-03-26 21:21:25
7250,C,0,3642884,242,242,242,242,0,0.0,572.7,2012-03-26 21:21:25
7251,L,4,780,242,242,472,242,0,0.0,572.7,2012-03-26 21:21:25
7252,C,0,3647473,242,242,242,242,1,0.0,572.7,2012-03-26 21:21:26
7253,L,5,955,240,240,472,240,1,0.0,572.7,2012-03-26 21:21:27
7254,C,0,3646129,242,242,243,242,1,0.0,572.7,2012-03-26 21:21:28
7255,L,5,1137,242,243,472,242,2,0.0,572.7,2012-03-26 21:21:30
7256,C,0,3642132,242,242,242,242,0,0.0,572.7,2012-03-26 21:21:30
7257,L,5,2511,242,242,472,242,12,0.0,572.8,2012-03-26 21:21:42
7258,C,0,3640118,242,242,242,242,0,0.0,572.8,2012-03-26 21:21:42
7259,E,5,549,242,242,472,242,4,0.0,572.8,2012-03-26 21:21:46
7260,C,0,3637972,242,242,242,242,1,0.0,572.8,2012-03-26 21:21:47
7261,L,5,2759,241,241,242,241,1,0.0,572.8,2012-03-26 21:21:48
7262,C,0,3641590,242,242,242,242,1,0.0,572.8,2012-03-26 21:21:49
7263,L,5,1453,243,243,243,243,6,0.0,572.9,2012-03-26 21:21:55
7264,C,0,3644643,242,242,243,242,0,0.0,572.9,2012-03-26 21:21:55
7265,E,5,694,242,242,472,242,1,0.0,572.9,2012-03-26 21:21:56
7266,C,0,3646457,242,242,242,242,0,0.0,572.9,2012-03-26 21:21:56
7267,L,4,833,242,242,472,242,4,0.0,572.9,2012-03-26 21:22:00
7268,C,0,3644970,242,242,242,242,0,0.0,572.9,2012-03-26 21:22:00
7269,L,5,893,240,472,472,240,17,0.0,572.8,2012-03-26 21:22:17
7270,C,0,3642521,242,242,242,242,1,0.0,572.8,2012-03-26 21:22:18
7271,L,4,1060,244,244,244,244,4,0.0,572.8,2012-03-26 21:22:22
7272,C,0,3637497,242,242,242,242,1,0.0,572.8,2012-03-26 21:22:23
7273,L,4,1097,242,242,242,242,0,0.0,572.7,2012-03-26 21:22:23
7274,C,0,3643272,242,242,242,242,1,0.0,572.7,2012-03-26 21:22:24
7275,L,5,2475,243,243,243,243,32,0.0,572.8,2012-03-26 21:22:56
7276,C,0,3634965,242,242,242,242,0,0.0,572.8,2012-03-26 21:22:56
7277,L,4,773,241,242,472,241,2,0.0,572.8,2012-03-26 21:22:58
7278,C,0,3636491,242,242,242,242,0,0.0,572.8,2012-03-26 21:22:58
7279,L,5,1269,241,241,241,241,3,0.0,572.8,2012-03-26 21:23:01
7280,C,0,3635104,241,242,242,241,1,0.0,572.8,2012-03-26 21:23:02
7281,L,5,3371,243,243,245,243,3,0.0,572.8,2012-03-26 21:23:05
7282,C,0,3637986,242,242,242,242,0,0.0,572.8,2012-03-26 21:23:05
7283,L,5,2066,242,242,242,242,3,0.0,572.8,2012-03-26 21:23:08
7284,C,0,3636614,242,242,243,242,0,0.0,572.8,2012-03-26 21:23:08
7285,L,4,618,242,241,243,241,8,0.0,572.8,2012-03-26 21:23:16
7286,C,0,3641253,242,242,243,242,0,0.0,572.8,2012-03-26 21:23:16
7287,L,4,924,241,472,472,241,8,0.0,572.8,2012-03-26 21:23:24
7288,C,0,3641330,242,242,242,242,0,0.0,572.8,2012-03-26 21:23:24
7289,E,5,814,242,242,242,242,19,0.0,572.8,2012-03-26 21:23:43
7290,C,0,3638324,242,242,242,242,0,0.0,572.8,2012-03-26 21:23:43
7291,L,4,1045,242,243,472,242,5,0.0,572.8,2012-03-26 21:23:48
7292,C,0,3635864,242,242,242,242,0,0.0,572.8,2012-03-26 21:23:48
7293,L,5,1385,242,242,242,242,2,0.0,572.8,2012-03-26 21:23:50
7294,C,0,3638835,242,242,242,242,0,0.0,572.8,2012-03-26 21:23:50
7295,L,5,1908,243,243,244,243,10,0.0,572.8,2012-03-26 21:24:00
7296,C,0,3640963,242,242,242,242,0,0.0,572.8,2012-03-26 21:24:00
7297,L,5,1524,243,241,472,241,3,0.0,572.8,2012-03-26 21:24:03
7298,C,0,3637004,242,242,242,242,0,0.0,572.8,2012-03-26 21:24:03
7299,L,5,1726,242,242,243,242,9,0.0,572.7,2012-03-26 21:24:12
7300,C,0,3643973,242,242,243,242,0,0.0,572.7,2012-03-26 21:24:12
7301,L,5,1344,240,240,241,240,6,0.0,572.7,2012-03-26 21:24:18
7302,C,0,3639201,242,242,242,242,0,0.0,572.7,2012-03-26 21:24:18
7303,L,4,1604,241,240,241,240,2,0.0,572.8,2012-03-26 21:24:20
7304,C,0,3645767,242,242,242,242,0,0.0,572.8,2012-03-26 21:24:20
7305,L,5,1044,240,240,240,240,8,0.0,572.8,2012-03-26 21:24:28
7306,C,0,3639230,241,242,242,241,0,0.0,572.8,2012-03-26 21:24:28
7307,L,5,1674,242,242,242,242,1,0.0,572.8,2012-03-26 21:24:29
7308,C,0,3646380,242,242,242,242,1,0.0,572.8,2012-03-26 21:24:30
7309,L,4,1366,242,242,472,242,3,0.0,572.8,2012-03-26 21:24:33
7310,C,0,3643574,242,242,242,242,0,0.0,572.8,2012-03-26 21:24:33
7311,L,6,1817,242,242,242,242,4,0.0,572.7,2012-03-26 21:24:37
7312,C,0,3644263,242,242,243,242,0,0.0,572.7,2012-03-26 21:24:37
7313,L,4,752,242,241,242,241,11,0.0,572.7,2012-03-26 21:24:48
7314,C,0,3644639,242,242,243,242,1,0.0,572.7,2012-03-26 21:24:49
7315,L,5,1416,241,241,241,241,14,0.0,572.7,2012-03-26 21:25:03
7316,C,0,3640103,242,242,242,242,1,0.0,572.7,2012-03-26 21:25:04
7317,L,5,854,244,243,472,243,5,0.0,572.7,2012-03-26 21:25:09
7318,C,0,3638269,242,242,242,242,0,0.0,572.7,2012-03-26 21:25:09
7319,E,8,105,472,240,241,240,1,1.0,572.7,2012-03-26 21:25:10
7320,C,0,3650190,242,242,243,242,0,0.0,572.7,2012-03-26 21:25:10
7321,L,4,1043,244,243,472,243,15,0.0,572.7,2012-03-26 21:25:25
7322,C,0,3642611,242,242,242,242,0,0.0,572.7,2012-03-26 21:25:25
7323,L,4,1229,241,240,472,240,2,0.0,572.7,2012-03-26 21:25:27
7324,C,0,3650129,242,242,243,242,0,0.0,572.7,2012-03-26 21:25:27
7325,L,4,1377,240,240,241,240,1,0.0,572.7,2012-03-26 21:25:28
7326,C,0,3640950,242,242,242,242,0,0.0,572.7,2012-03-26 21:25:28
7327,L,3,20,472,241,472,241,16,0.0,572.7,2012-03-26 21:25:44
7328,C,0,3636085,242,242,243,242,0,0.0,572.7,2012-03-26 21:25:44
7329,L,6,4782,242,242,242,242,10,0.0,572.7,2012-03-26 21:25:54
7330,C,0,3640166,242,242,242,242,0,0.0,572.7,2012-03-26 21:25:54
7331,E,5,708,242,241,242,241,3,0.0,572.7,2012-03-26 21:25:57
7332,C,0,3641598,242,242,242,242,0,0.0,572.7,2012-03-26 21:25:57
7333,E,4,421,242,241,472,241,11,0.0,572.7,2012-03-26 21:26:08
7334,C,0,3643631,242,242,242,242,1,0.0,572.7,2012-03-26 21:26:09
7335,E,5,756,243,244,244,243,2,0.0,572.7,2012-03-26 21:26:11
7336,C,0,3646080,242,242,242,242,0,0.0,572.7,2012-03-26 21:26:11
7337,L,5,905,242,242,242,242,25,0.0,572.7,2012-03-26 21:26:36
7338,C,0,3637878,242,242,242,242,0,0.0,572.7,2012-03-26 21:26:36
7339,E,5,33,241,230,472,230,1,0.0,572.7,2012-03-26 21:26:37
7340,C,0,3640440,242,242,242,242,1,0.0,572.7,2012-03-26 21:26:38
7341,E,5,599,240,240,472,240,5,0.0,572.7,2012-03-26 21:26:43
7342,C,0,3640556,242,242,242,242,0,0.0,572.7,2012-03-26 21:26:43
7343,L,6,1514,243,243,243,243,9,0.0,572.7,2012-03-26 21:26:52
7344,C,0,3638471,242,242,242,242,0,0.0,572.7,2012-03-26 21:26:52
7345,L,5,2321,241,241,242,241,15,0.0,572.7,2012-03-26 21:27:07
7346,C,0,3639637,242,242,242,242,0,0.0,572.7,2012-03-26 21:27:07
7347,L,6,1369,241,241,242,241,1,0.0,572.7,2012-03-26 21:27:08
7348,C,0,3640191,242,242,242,242,1,0.0,572.7,2012-03-26 21:27:09
7349,L,5,906,241,241,241,241,4,0.0,572.7,2012-03-26 21:27:13
7350,C,0,3646283,242,242,242,242,0,0.0,572.7,2012-03-26 21:27:13
7351,L,5,1193,242,242,472,242,7,0.0,572.7,2012-03-26 21:27:20
7352,C,0,3644907,242,242,243,242,0,0.0,572.7,2012-03-26 21:27:20
7353,L,5,2065,243,243,243,243,2,0.0,572.7,2012-03-26 21:27:22
7354,C,0,3638285,242,242,242,242,1,0.0,572.7,2012-03-26 21:27:23
7355,E,5,622,243,244,472,243,0,0.0,572.7,2012-03-26 21:27:23
7356,C,0,3648486,242,242,242,242,1,0.0,572.7,2012-03-26 21:27:24
7357,L,5,3813,240,240,241,240,1,0.0,572.7,2012-03-26 21:27:25
7358,C,0,3650690,242,242,242,242,1,0.0,572.7,2012-03-26 21:27:26
7359,E,5,440,240,239,241,239,15,0.0,572.6,2012-03-26 21:27:41
7360,C,0,3638235,242,242,242,242,0,0.0,572.6,2012-03-26 21:27:41
7361,E,5,703,240,240,472,240,0,0.0,572.6,2012-03-26 21:27:41
7362,C,0,3643784,242,242,243,242,1,0.0,572.6,2012-03-26 21:27:42
7363,L,5,1168,242,242,242,242,5,0.0,572.3,2012-03-26 21:27:47
7364,C,0,3639194,242,242,242,242,0,0.0,572.3,2012-03-26 21:27:47
7365,L,5,1954,240,240,241,240,3,0.0,572.2,2012-03-26 21:27:50
7366,C,0,3645722,242,242,242,242,0,0.0,572.2,2012-03-26 21:27:50
7367,L,4,1038,244,243,472,243,6,0.0,572.0,2012-03-26 21:27:56
7368,C,0,3648742,242,242,243,242,0,0.0,572.0,2012-03-26 21:27:56
7369,L,5,1315,242,242,472,242,5,0.0,571.8,2012-03-26 21:28:01
7370,C,0,3648832,242,242,242,242,0,0.0,571.8,2012-03-26 21:28:01
7371,E,6,769,240,240,472,240,6,0.0,571.1,2012-03-26 21:28:07
7372,C,0,3646818,242,242,243,242,0,0.0,571.1,2012-03-26 21:28:07
