date	time	N	E	H	H-455	compass	P_hpa0	T0,C	P_hpa1	T1,C	dP,kpa	U15,V	U5,V	Uac,V	I,A	Tpow,C	Tmos,C	Bot,C	Top,C	NUM	Clin1	Clin2	ClinTh	Num
 9	190222	5147.8975	10423.4836	1037.7	 582.7	 933	  894.0	 24.0	  893.5	 -4.1	194.54	14.97	5.16	18.72	2.88	29.25	-2.25	22.4	23.1	260	-9.3	1.4	9.4	260
 9	190322	5147.8915	10423.4768	1043.4	 588.4	 900	  893.7	 24.0	  893.5	 -4.2	137.00	14.97	5.15	18.72	2.87	29.25	-2.25	22.2	23.1	261	-9.1	2.9	9.6	261
 9	190432	5147.8891	10423.4798	1044.7	 589.7	 935	  893.5	 23.9	  893.5	 -4.3	142.48	14.97	5.15	18.71	2.90	29.25	-2.00	22.2	23.0	262	-9.6	3.3	10.1	262
 9	190532	5147.8879	10423.4695	1049.0	 594.0	 975	  893.2	 23.9	  893.0	 -4.3	126.04	14.96	5.16	18.72	2.88	29.25	-2.25	22.1	22.9	263	-8.9	1.1	8.9	263
 9	190723	5147.8940	10423.4770	1044.4	 589.4	 836	  893.4	 23.8	  893.5	 -4.3	134.26	14.96	5.15	18.72	2.93	29.25	-2.00	22.1	22.9	264	-7.5	1.2	7.6	264
 9	190833	5147.8844	10423.4705	1049.3	 594.3	1050	  892.8	 23.8	  892.7	 -4.5	158.92	14.96	5.15	18.72	2.88	29.25	-2.25	22.0	22.9	265	-8.4	1.2	8.5	265
 9	190933	5147.8751	10423.4760	1050.5	 595.5	1018	  892.6	 23.7	  892.3	 -4.7	161.66	14.96	5.15	18.72	2.93	29.25	-2.25	22.0	22.8	266	-8.6	-0.9	8.6	266
 9	191033	5147.8830	10423.4932	1044.3	 589.3	 867	  893.6	 23.7	  893.2	 -4.7	180.84	14.96	5.15	18.72	2.87	29.00	-2.25	21.8	22.7	267	-9.2	1.0	9.3	267
 9	191234	5147.8874	10423.4920	1041.9	 586.9	1063	  893.7	 23.6	  893.5	 -4.7	142.48	14.97	5.15	18.72	2.90	29.00	-2.25	21.8	22.5	268	-9.9	1.4	10.0	268
 9	191334	5147.8815	10423.4889	1047.4	 592.4	 786	  893.3	 23.5	  893.1	 -4.8	167.14	14.96	5.16	18.71	2.90	29.00	-2.50	21.8	22.6	269	-9.3	1.8	9.4	269
 9	191434	5147.8843	10423.4819	1047.7	 592.7	 993	  893.1	 23.5	  892.7	 -4.8	172.62	14.97	5.16	18.71	2.91	29.00	-2.75	21.7	22.4	270	-8.8	0.9	8.9	270
 9	191534	5147.8892	10423.4830	1045.3	 590.3	 964	  893.4	 23.4	  893.1	 -4.9	142.48	14.96	5.16	18.70	2.93	29.00	-2.25	21.7	22.3	271	-8.8	1.4	8.9	271
 9	191735	5147.8892	10423.4794	1046.3	 591.3	 921	  893.3	 23.3	  892.8	 -4.9	109.60	14.97	5.16	18.69	2.90	29.00	-2.50	21.6	22.3	272	-7.9	0.7	7.9	272
 9	191835	5147.8857	10423.4668	1052.4	 597.4	1050	  892.6	 23.3	  892.1	 -5.1	128.78	14.97	5.15	18.70	2.90	28.75	-2.75	21.6	22.3	273	-8.0	1.3	8.1	273
 9	191935	5147.8802	10423.4787	1050.6	 595.6	 884	  893.0	 23.2	  892.6	 -5.2	115.08	14.97	5.15	18.70	2.85	28.50	-2.75	21.5	22.2	274	-7.6	3.2	8.2	274
 9	192035	5147.8780	10423.4820	1049.1	 594.1	 998	  892.9	 23.2	  892.5	 -5.2	104.12	14.96	5.15	18.70	2.90	28.50	-3.00	21.5	22.3	275	-7.3	0.7	7.4	275
 9	192236	5147.8849	10423.4893	1045.3	 590.3	1109	  893.5	 23.1	  892.8	 -5.2	112.34	14.97	5.16	18.70	2.84	28.50	-2.75	21.4	22.2	276	-7.8	1.3	7.9	276
 9	192336	5147.8822	10423.4897	1049.3	 594.3	1067	  893.4	 23.1	  892.9	 -5.3	137.00	14.96	5.16	18.68	2.94	28.50	-2.75	21.3	22.1	277	-7.8	-0.5	7.8	277
 9	192436	5147.8895	10423.4905	1045.1	 590.1	 916	  893.7	 23.0	  893.3	 -5.3	106.86	14.97	5.16	18.69	2.91	28.25	-2.75	21.3	22.1	278	-7.9	1.8	8.1	278
 9	192536	5147.8815	10423.4802	1052.7	 597.7	 955	  893.0	 23.0	  892.6	 -5.5	112.34	14.96	5.16	18.69	2.91	28.50	-3.00	21.2	22.1	279	-7.9	0.8	7.9	279
 9	192737	5147.8803	10423.4735	1054.1	 599.1	 864	  892.6	 23.0	  892.1	 -5.7	95.90	14.97	5.15	18.69	2.93	28.25	-3.25	21.2	22.0	280	-8.6	0.3	8.6	280
 9	192837	5147.8703	10423.4755	1058.6	 603.6	 951	  892.2	 22.9	  892.1	 -5.7	126.04	14.96	5.16	18.69	2.88	28.25	-3.00	21.1	22.0	281	-6.5	2.4	7.0	281
 9	192937	5147.8687	10423.4931	1053.2	 598.2	1286	  893.1	 22.9	  892.7	 -5.7	134.26	14.97	5.16	18.68	2.88	28.25	-3.25	21.1	21.9	282	-9.3	1.7	9.5	282
 9	193037	5147.8656	10423.4918	1053.6	 598.6	1219	  892.8	 22.8	  892.2	 -5.7	142.48	14.96	5.16	18.69	2.88	28.00	-3.25	21.1	21.9	283	-7.7	1.0	7.7	283
 9	193238	5147.8888	10423.4741	1048.0	 593.0	 687	  893.1	 22.8	  892.5	 -5.8	82.20	14.96	5.15	18.69	2.87	28.00	-3.25	21.0	21.8	284	-7.3	-1.0	7.3	284
 9	193338	5147.8997	10423.4578	1046.0	 591.0	 917	  892.9	 22.7	  892.6	 -6.0	93.16	14.96	5.15	18.69	2.88	28.25	-3.25	21.1	21.8	285	-6.8	-0.6	6.8	285
 9	193438	5147.8637	10423.4601	1060.2	 605.2	1146	  891.7	 22.7	  891.1	 -6.2	106.86	14.97	5.16	18.69	2.91	28.00	-3.50	20.9	21.9	286	-5.8	0.5	5.8	286
 9	193538	5147.8626	10423.4663	1058.4	 603.4	1075	  892.0	 22.7	  891.0	 -6.4	106.86	14.97	5.15	18.69	2.87	27.75	-3.50	21.1	21.8	287	-7.3	1.7	7.5	287
 9	193739	5147.8626	10423.4595	1058.5	 603.5	1193	  891.9	 22.7	  891.0	 -6.6	95.90	14.96	5.15	18.69	2.88	28.25	-3.75	21.0	21.8	288	-5.1	-0.4	5.2	288
 9	193839	5147.8796	10423.4537	1057.5	 602.5	 926	  892.0	 22.7	  891.1	 -6.5	98.64	14.97	5.15	18.70	2.90	27.75	-3.75	20.9	21.8	289	-6.1	0.4	6.1	289
 9	193938	5147.8742	10423.4651	1055.7	 600.7	 837	  892.2	 22.6	  891.7	 -6.4	90.42	14.97	5.16	18.68	2.93	27.75	-4.00	21.0	21.7	290	-6.4	-0.0	6.4	290
 9	194038	5147.8689	10423.4792	1052.5	 597.5	 936	  892.3	 22.6	  891.9	 -6.3	104.12	14.97	5.16	18.70	2.91	28.00	-3.75	21.0	21.8	291	-7.5	-1.3	7.6	291
 9	194239	5147.8762	10423.4633	1056.6	 601.6	 972	  892.0	 22.6	  891.3	 -6.3	117.82	14.97	5.16	18.69	2.91	28.25	-3.75	20.9	21.7	292	-7.1	2.5	7.5	292
 9	194339	5147.8688	10423.4808	1052.0	 597.0	1070	  892.6	 22.6	  892.0	 -6.2	90.42	14.97	5.15	18.68	2.90	27.75	-3.75	20.8	21.6	293	-9.6	2.3	9.9	293
 9	194439	5147.8566	10423.4966	1052.0	 597.0	 954	  893.0	 22.5	  892.8	 -6.0	117.82	14.97	5.16	18.69	2.90	27.75	-4.00	20.8	21.6	294	-8.8	1.2	8.9	294
 9	194539	5147.8492	10423.5213	1041.0	 586.0	1168	  894.6	 22.5	  893.9	 -5.6	79.46	14.96	5.15	18.69	2.88	27.75	-4.00	20.7	21.4	295	-9.6	0.1	9.6	295
 9	194740	5147.8784	10423.5159	1033.9	 578.9	 911	  894.1	 22.4	  893.4	 -5.2	131.52	14.97	5.15	18.69	2.93	27.75	-3.75	20.6	21.4	296	-7.6	0.5	7.6	296
 9	194840	5147.8781	10423.5007	1042.7	 587.7	 772	  893.3	 22.3	  892.8	 -5.2	104.12	14.97	5.15	18.69	2.88	27.75	-4.00	20.5	21.4	297	-9.1	0.8	9.2	297
 9	194940	5147.8836	10423.4826	1046.7	 591.7	 953	  892.7	 22.3	  891.9	 -5.3	147.96	14.97	5.15	18.68	2.91	27.75	-3.75	20.5	21.3	298	-7.5	0.7	7.5	298
 9	195050	5147.8709	10423.4778	1054.3	 599.3	1034	  892.4	 22.3	  891.9	 -5.5	109.60	14.96	5.16	18.69	2.84	27.50	-3.75	20.6	21.3	299	-9.3	-0.6	9.3	299
 9	195241	5147.8830	10423.4832	1048.3	 593.3	 972	  892.8	 22.2	  892.3	 -5.4	120.56	14.97	5.15	18.69	2.87	27.50	-3.75	20.5	21.2	300	-8.3	-0.6	8.3	300
 9	195341	5147.8796	10423.4927	1045.6	 590.6	1115	  893.4	 22.2	  892.7	 -5.4	123.30	14.97	5.15	18.69	2.88	27.75	-3.50	20.4	21.2	301	-9.2	1.6	9.3	301
 9	195451	5147.8628	10423.4983	1048.4	 593.4	1398	  892.6	 22.1	  892.2	 -5.6	126.04	14.97	5.15	18.69	2.91	27.50	-3.50	20.4	21.2	302	-8.0	1.3	8.1	302
 9	195551	5147.8681	10423.4869	1050.1	 595.1	1036	  892.4	 22.1	  892.1	 -5.7	139.74	14.97	5.16	18.69	2.93	27.75	-4.00	20.3	21.1	303	-10.1	1.6	10.2	303
 9	195742	5147.8970	10423.5228	1024.1	 569.1	 905	  894.6	 22.1	  893.7	 -5.0	150.70	14.97	5.16	18.67	2.99	27.50	-3.75	20.2	21.1	304	-6.4	-1.3	6.6	304
 9	195852	5147.8962	10423.4500	1050.5	 595.5	 441	  891.8	 22.0	  891.3	 -5.2	117.82	14.97	5.15	18.67	2.90	27.50	-3.50	20.2	21.1	305	-6.8	-0.6	6.8	305
 9	195952	5147.8811	10423.4672	1050.2	 595.2	 486	  892.0	 22.0	  892.0	 -5.8	109.60	14.97	5.15	18.66	2.98	27.50	-3.75	20.2	22.8	306	-6.3	-0.2	6.3	306
 9	200052	5147.8735	10423.4718	1053.2	 598.2	 881	  891.9	 22.0	  891.5	 -6.3	117.82	14.97	5.15	18.67	2.90	27.50	-3.75	20.2	21.1	307	-12.5	1.5	12.6	307
 9	200253	5147.8835	10423.5073	1036.8	 581.8	1043	  893.6	 22.0	  893.3	 -6.0	147.96	14.97	5.16	18.66	3.05	27.75	-3.75	20.0	22.7	308	-10.4	-1.2	10.5	308
 9	200353	5147.8912	10423.5095	1033.1	 578.1	 915	  894.1	 22.0	  894.2	 -5.7	131.52	14.97	5.15	18.67	2.93	27.50	-3.50	19.9	21.0	309	-9.6	0.7	9.6	309
 9	200453	5147.8914	10423.4792	1045.3	 590.3	 942	  892.7	 22.1	  892.6	 -5.7	93.16	14.97	5.15	18.70	2.62	28.00	-3.75	19.7	21.0	310	-9.0	0.3	9.0	310
 9	200553	5147.8943	10423.4823	1042.2	 587.2	1165	  893.3	 22.1	  893.1	 -5.8	101.38	14.97	5.15	18.70	2.65	28.00	-3.75	19.6	21.1	311	-4.7	2.7	5.4	311
 9	200754	5147.8758	10423.4821	1049.4	 594.4	 990	  892.3	 22.2	  892.1	 -6.1	98.64	14.97	5.15	18.70	2.64	28.00	-3.75	19.4	20.9	312	-10.3	0.2	10.3	312
 9	200854	5147.8878	10423.4891	1043.1	 588.1	1146	  893.1	 22.2	  892.8	 -5.9	112.34	14.96	5.15	18.70	2.64	28.00	-4.00	19.2	21.0	313	-9.7	0.1	9.7	313
 9	200954	5147.8922	10423.4898	1040.9	 585.9	 996	  893.3	 22.3	  892.9	 -5.6	93.16	14.97	5.16	18.70	2.62	28.25	-3.75	19.0	21.1	314	-8.2	0.2	8.2	314
 9	201054	5147.8932	10423.4804	1042.2	 587.2	1123	  893.0	 22.4	  892.6	 -5.5	112.34	14.97	5.16	18.66	3.10	28.50	-3.75	18.8	21.0	315	-7.8	1.4	7.9	315
 9	201255	5147.8877	10423.4811	1044.8	 589.8	 923	  892.9	 22.5	  892.5	 -5.4	131.52	14.96	5.15	18.67	2.98	28.50	-3.75	18.6	21.0	316	-9.0	1.2	9.1	316
 9	201355	5147.8900	10423.4904	1040.6	 585.6	1034	  893.5	 22.5	  892.7	 -5.2	98.64	14.96	5.16	18.70	2.62	28.25	-3.75	18.4	20.9	317	-9.3	-0.1	9.3	317
 9	201455	5147.8814	10423.4916	1042.6	 587.6	 944	  892.8	 22.5	  891.8	 -5.1	134.26	14.97	5.15	18.70	2.62	28.25	-4.00	18.4	21.0	318	-8.1	-0.6	8.1	318
 9	201555	5147.8932	10423.4771	1043.4	 588.4	 848	  892.8	 22.6	  891.9	 -5.0	145.22	14.97	5.15	18.70	2.67	28.25	-3.75	18.2	20.9	319	-8.1	-1.7	8.3	319
 9	201756	5147.8891	10423.4684	1046.7	 591.7	 952	  892.5	 22.7	  891.7	 -5.1	93.16	14.96	5.15	18.70	2.64	28.50	-3.75	18.1	21.0	320	-5.1	0.0	5.1	320
 9	201856	5147.9077	10423.3791	1058.4	 603.4	 539	  891.1	 22.6	  890.6	 -5.6	104.12	14.97	5.16	18.67	2.94	28.25	-3.75	18.4	21.0	321	-4.9	0.3	4.9	321
 9	201956	5147.8866	10423.4374	1058.5	 603.5	 649	  891.3	 22.5	  890.6	 -6.3	68.50	14.97	5.15	18.66	3.05	27.75	-3.50	18.5	21.0	322	-4.9	1.1	5.0	322
 9	202056	5147.8753	10423.4754	1050.5	 595.5	 919	  892.2	 22.4	  891.1	 -6.7	104.12	14.97	5.15	18.66	3.04	28.25	-3.75	18.6	21.0	323	-9.6	-1.6	9.8	323
 9	202257	5147.8746	10423.4953	1044.0	 589.0	1041	  893.1	 22.6	  892.7	 -5.8	109.60	14.97	5.15	18.70	2.62	28.75	-4.25	18.3	21.0	324	-9.7	0.9	9.7	324
 9	202357	5147.8898	10423.4804	1043.2	 588.2	1006	  892.8	 22.8	  892.2	 -5.4	93.16	14.97	5.15	18.70	2.67	29.00	-4.00	18.2	21.0	325	-7.8	3.1	8.4	325
 9	202457	5147.8990	10423.4640	1045.3	 590.3	 636	  892.2	 22.7	  891.7	 -5.4	117.82	14.97	5.15	18.68	2.91	28.25	-3.75	18.2	20.9	326	-6.6	-0.9	6.7	326
 9	202557	5147.8771	10423.4685	1052.2	 597.2	 894	  891.8	 22.6	  891.4	 -5.6	115.08	14.97	5.15	18.68	2.93	28.50	-4.00	18.3	21.0	327	-5.9	-0.7	5.9	327
 9	202758	5147.8800	10423.4867	1044.4	 589.4	 944	  892.6	 22.7	  892.4	 -5.8	139.74	14.97	5.15	18.71	2.64	28.75	-3.75	18.2	21.0	328	-8.2	0.6	8.2	328
 9	202858	5147.8766	10423.4925	1042.8	 587.8	 990	  892.6	 22.7	  892.0	 -5.5	126.04	14.96	5.16	18.70	2.64	28.25	-3.75	18.0	21.0	329	-8.2	0.7	8.3	329
 9	202958	5147.8855	10423.4825	1043.9	 588.9	 932	  892.6	 22.8	  891.9	 -5.2	109.60	14.97	5.15	18.67	3.01	28.75	-4.00	17.9	21.0	330	-8.4	0.7	8.5	330
 9	203058	5147.8786	10423.4886	1043.2	 588.2	1016	  892.8	 22.8	  892.0	 -5.0	137.00	14.96	5.15	18.70	2.64	28.50	-3.75	17.8	20.9	331	-8.1	0.7	8.2	331
 9	203259	5147.8936	10423.4930	1035.9	 580.9	 900	  893.5	 22.8	  892.9	 -5.1	106.86	14.97	5.16	18.70	2.65	28.75	-3.75	17.7	21.0	332	-8.2	0.8	8.2	332
 9	203359	5147.8942	10423.4779	1041.6	 586.6	 842	  892.8	 22.9	  892.1	 -5.2	106.86	14.97	5.15	18.71	2.64	28.75	-3.75	17.7	20.9	333	-7.4	0.5	7.4	333
 9	203459	5147.8919	10423.4767	1042.4	 587.4	 851	  892.6	 22.9	  892.3	 -5.4	115.08	14.97	5.16	18.70	2.62	28.50	-3.75	17.6	20.9	334	-8.0	0.4	8.0	334
 9	203559	5147.8878	10423.4747	1045.2	 590.2	 905	  892.1	 23.0	  891.9	 -5.6	104.12	14.96	5.15	18.70	2.62	28.50	-4.00	17.6	21.0	335	-8.1	0.9	8.1	335
 9	203800	5147.8856	10423.4904	1040.8	 585.8	 961	  892.7	 22.9	  892.5	 -5.7	90.42	14.97	5.16	18.67	2.91	28.50	-4.00	17.7	21.1	336	-6.5	0.5	6.5	336
 9	203900	5147.8777	10423.4740	1050.2	 595.2	 807	  892.0	 22.9	  891.8	 -5.8	95.90	14.96	5.16	18.71	2.64	28.75	-3.50	17.6	21.0	337	-7.1	-0.8	7.1	337
 9	204000	5147.8822	10423.4794	1045.6	 590.6	 881	  892.5	 23.0	  892.2	 -5.9	90.42	14.96	5.15	18.70	2.65	28.75	-3.75	17.6	21.0	338	-6.8	-0.4	6.8	338
 9	204110	5147.8770	10423.4952	1043.4	 588.4	 934	  892.7	 23.0	  892.6	 -6.0	76.72	14.96	5.16	18.71	2.64	28.50	-3.50	17.6	21.1	339	-8.4	1.1	8.5	339
 9	204301	5147.8916	10423.4981	1037.5	 582.5	 924	  893.3	 23.1	  893.3	 -6.0	128.78	14.97	5.16	18.70	2.65	28.50	-3.75	17.5	20.9	340	-8.5	1.8	8.7	340
 9	204401	5147.8842	10423.5134	1034.2	 579.2	1059	  893.8	 23.1	  893.5	 -5.9	87.68	14.97	5.16	18.70	2.65	28.75	-3.75	17.3	20.9	341	-8.2	1.2	8.3	341
 9	204511	5147.8810	10423.4816	1048.3	 593.3	 978	  892.1	 23.2	  892.4	 -5.8	128.78	14.97	5.16	18.70	2.64	28.75	-4.00	17.2	21.1	342	-8.1	0.3	8.1	342
 9	204611	5147.8804	10423.4812	1048.2	 593.2	1056	  892.1	 23.2	  892.1	 -5.8	112.34	14.97	5.16	18.70	2.65	28.75	-4.00	17.3	21.0	343	-7.4	-0.3	7.4	343
 9	204802	5147.8782	10423.4845	1048.8	 593.8	 890	  892.2	 23.2	  892.3	 -5.9	82.20	14.96	5.15	18.67	2.98	28.75	-3.75	17.2	21.0	344	-7.3	-0.0	7.3	344
 9	204912	5147.8711	10423.4878	1050.6	 595.6	1086	  892.0	 23.1	  892.0	 -5.9	76.72	14.96	5.15	18.67	3.05	29.00	-4.00	17.3	20.9	345	-6.6	1.4	6.8	345
 9	205012	5147.8631	10423.4860	1051.1	 596.1	1043	  891.7	 23.1	  891.5	 -5.9	106.86	14.96	5.15	18.70	2.67	28.75	-3.75	17.4	21.0	346	-5.4	-1.2	5.5	346
 9	205112	5147.8770	10423.4750	1053.6	 598.6	1006	  891.7	 23.1	  891.8	 -6.0	98.64	14.96	5.16	18.70	2.65	29.00	-3.75	17.4	21.1	347	-7.4	-0.4	7.4	347
 9	205313	5147.8733	10423.4747	1054.5	 599.5	 993	  891.5	 23.2	  891.4	 -6.2	84.94	14.96	5.15	18.70	2.65	28.75	-3.75	17.3	20.9	348	-7.7	1.1	7.8	348
 9	205413	5147.8783	10423.4740	1053.8	 598.8	 934	  891.7	 23.2	  891.3	 -6.2	79.46	14.96	5.15	18.71	2.64	28.75	-3.75	17.3	21.0	349	-7.1	-0.5	7.1	349
 9	205513	5147.8766	10423.4686	1057.6	 602.6	 975	  891.4	 23.2	  891.4	 -6.2	84.94	14.96	5.15	18.70	2.65	28.75	-4.00	17.4	20.9	350	-6.8	-0.5	6.8	350
 9	205613	5147.8747	10423.4758	1055.9	 600.9	 974	  891.6	 23.1	  891.4	 -6.0	106.86	14.97	5.15	18.71	2.64	28.75	-3.75	17.4	21.0	351	-7.0	0.5	7.1	351
 9	205814	5147.8707	10423.4604	1059.9	 604.9	1045	  891.0	 23.0	  891.0	 -5.9	101.38	14.97	5.16	18.67	3.07	28.75	-4.25	17.4	21.0	352	-6.1	-0.3	6.1	352
 9	205914	5147.8712	10423.4723	1055.7	 600.7	 998	  891.5	 23.1	  891.5	 -5.9	79.46	14.96	5.16	18.67	2.93	28.75	-4.00	17.6	21.0	353	-6.3	0.5	6.3	353
 9	210014	5147.8697	10423.4761	1053.9	 598.9	1054	  891.5	 23.1	  891.4	 -5.9	98.64	14.97	5.16	18.71	2.64	29.25	-4.25	17.5	21.0	354	-7.0	0.7	7.1	354
 9	210114	5147.8686	10423.4706	1053.7	 598.7	 903	  891.4	 23.0	  891.5	 -5.8	101.38	14.97	5.16	18.70	2.64	28.50	-4.00	17.6	21.0	355	-6.5	-1.3	6.6	355
 9	210315	5147.8761	10423.4774	1049.2	 594.2	 931	  891.9	 23.0	  891.7	 -5.7	109.60	14.97	5.15	18.68	2.99	29.00	-3.75	17.6	20.9	356	-6.8	0.4	6.8	356
 9	210415	5147.8572	10423.5070	1043.9	 588.9	1112	  892.5	 23.0	  892.2	 -5.8	82.20	14.97	5.15	18.70	2.64	28.75	-4.25	17.6	21.0	357	-8.6	0.7	8.7	357
 9	210515	5147.8833	10423.4866	1044.8	 589.8	 900	  892.2	 23.0	  892.1	 -5.6	90.42	14.97	5.16	18.70	2.64	28.50	-3.75	17.5	21.1	358	-6.5	-0.1	6.5	358
 9	210615	5147.8682	10423.5002	1044.4	 589.4	1057	  892.3	 23.2	  892.4	 -5.5	98.64	14.97	5.16	18.66	3.04	29.00	-3.75	17.6	21.1	359	-8.8	0.5	8.8	359
 9	210816	5147.8884	10423.4797	1042.7	 587.7	 550	  892.3	 23.1	  892.2	 -5.5	112.34	14.97	5.16	18.70	2.64	29.00	-4.00	17.6	21.0	360	-7.6	-0.5	7.6	360
 9	210916	5147.8865	10423.4837	1041.3	 586.3	 975	  892.5	 23.1	  892.2	 -5.7	104.12	14.97	5.15	18.69	2.62	29.00	-4.00	17.7	21.0	361	-7.4	-0.1	7.4	361
 9	211016	5147.8960	10423.4737	1044.1	 589.1	 719	  892.0	 23.0	  891.9	 -6.0	76.72	14.97	5.15	18.69	2.62	28.75	-3.75	17.6	21.0	362	-5.7	-0.8	5.7	362
 9	211116	5147.8727	10423.4675	1053.7	 598.7	 827	  891.2	 23.0	  890.8	 -6.3	84.94	14.96	5.16	18.69	2.65	28.50	-4.25	17.8	21.1	363	-8.1	-2.2	8.4	363
 9	211317	5147.8782	10423.4717	1051.7	 596.7	 852	  891.4	 23.0	  890.6	 -6.5	98.64	14.96	5.15	18.69	2.64	28.75	-4.00	17.8	21.0	364	-7.7	-0.6	7.7	364
 9	211417	5147.8681	10423.4874	1049.0	 594.0	1175	  891.6	 23.1	  890.9	 -6.4	98.64	14.97	5.15	18.66	3.02	28.75	-4.00	17.7	21.0	365	-7.4	-2.2	7.7	365
 9	211517	5147.8800	10423.4973	1041.7	 586.7	1080	  892.6	 23.1	  892.3	 -6.0	98.64	14.96	5.16	18.69	2.64	28.75	-4.00	17.6	21.1	366	-7.2	1.4	7.3	366
 9	211617	5147.8842	10423.4720	1050.1	 595.1	 856	  891.5	 23.2	  891.4	 -5.9	98.64	14.97	5.16	18.65	3.10	29.25	-4.00	17.5	20.9	367	-7.9	0.5	7.9	367
 9	211817	5147.8846	10423.4776	1046.8	 591.8	1064	  892.0	 23.0	  892.0	 -6.0	95.90	14.97	5.15	18.69	2.65	29.25	-4.25	17.6	21.6	368	-8.1	-0.4	8.1	368
 9	211917	5147.8937	10423.4732	1045.1	 590.1	 900	  891.9	 23.0	  891.5	 -6.1	79.46	14.97	5.15	18.70	2.62	28.75	-4.25	17.6	20.9	369	-7.1	1.4	7.3	369
 9	212017	5147.9013	10423.4652	1046.0	 591.0	3494	  892.1	 23.1	  891.7	 -6.2	79.46	14.97	5.15	18.65	3.08	29.25	-4.25	17.6	21.0	370	-6.4	-0.2	6.5	370
 9	212117	5147.8883	10423.4526	1053.9	 598.9	 786	  891.1	 23.1	  890.9	 -6.2	87.68	14.96	5.16	18.70	2.64	28.75	-4.25	17.6	21.1	371	-7.0	-1.1	7.1	371
 9	212318	5147.8918	10423.4674	1047.7	 592.7	 846	  891.5	 23.0	  891.0	 -6.4	79.46	14.97	5.15	18.65	3.10	29.00	-4.25	17.6	21.0	372	-5.2	-0.6	5.2	372
 9	212418	5147.8991	10423.4394	1051.7	 596.7	 966	  891.0	 23.0	  890.4	 -6.5	73.98	14.96	5.15	18.69	2.70	29.00	-4.25	17.6	20.9	373	-5.9	1.3	6.0	373
 9	212518	5147.8966	10423.4141	1057.9	 602.9	 692	  890.5	 22.9	  889.5	 -6.8	63.02	14.97	5.15	18.69	2.65	29.00	-4.00	17.8	21.0	374	-4.8	0.8	4.9	374
 9	212628	5147.8878	10423.4284	1059.4	 604.4	 771	  890.3	 22.9	  889.3	 -7.0	68.50	14.97	5.16	18.67	2.91	29.00	-4.25	17.9	21.0	375	-6.8	-0.6	6.8	375
 9	212819	5147.8801	10423.4529	1054.7	 599.7	 986	  890.8	 22.9	  889.9	 -7.2	76.72	14.96	5.15	18.69	2.65	28.75	-4.25	17.9	20.9	376	-6.6	0.2	6.6	376
 9	212919	5147.8905	10423.4541	1049.9	 594.9	 855	  891.2	 22.9	  890.5	 -7.2	65.76	14.96	5.15	18.69	2.64	28.75	-4.50	17.9	21.0	377	-5.6	0.2	5.6	377


