date	time	N	E	H	H-455	compass	P_hpa0	T0,C	P_hpa1	T1,C	dP,kpa	U15,V	U5,V	Uac,V	I,A	Tpow,C	Tmos,C	Bot,C	Top,C	NUM	Clin1	Clin2	ClinTh	Num
15	113610	5147.8094	10423.3357	 450.1	  -4.9	3253	  964.4	 25.4	  962.5	 -7.6	5.48	14.98	5.15	18.74	2.60	29.25	-3.50	18.9	22.0	1	-1.4	1.1	1.8	1
15	113710	5147.8094	10423.3358	 450.3	  -4.7	3246	  964.1	 24.6	  962.4	 -7.6	8.22	14.98	5.16	18.74	2.60	28.75	-3.50	19.4	22.0	2	-1.4	1.1	1.8	2
15	113810	5147.8094	10423.3358	 450.5	  -4.5	3242	  963.9	 24.0	  962.4	 -7.6	2.74	14.98	5.16	18.74	2.65	28.75	-3.75	19.8	22.1	3	-1.4	1.1	1.8	3
15	113910	5147.8094	10423.3358	 450.6	  -4.4	3250	  963.7	 23.6	  962.3	 -7.6	5.48	14.98	5.16	18.75	2.60	28.50	-3.75	20.1	22.1	4	-1.4	1.1	1.8	4
15	114010	5147.8094	10423.3357	 450.7	  -4.3	3250	  963.8	 23.3	  962.3	 -7.6	2.74	14.98	5.15	18.75	2.59	28.75	-3.75	20.4	22.2	5	-1.4	1.1	1.8	5
15	114110	5147.8095	10423.3357	 450.8	  -4.2	3251	  964.0	 23.1	  962.2	 -7.6	2.74	14.98	5.16	18.74	2.64	28.50	-4.00	20.5	22.4	6	-1.4	1.1	1.8	6
15	114210	5147.8095	10423.3356	 450.9	  -4.1	3246	  964.0	 23.0	  962.2	 -7.5	5.48	14.98	5.15	18.75	2.62	28.25	-4.00	20.7	22.4	7	-1.4	1.1	1.8	7
15	114310	5147.8096	10423.3356	 450.8	  -4.2	3251	  963.9	 22.9	  962.1	 -7.5	5.48	14.98	5.16	18.74	2.60	28.25	-4.00	20.9	22.5	8	-1.4	1.1	1.8	8
15	114410	5147.8095	10423.3355	 450.7	  -4.3	3251	  964.0	 22.8	  962.0	 -7.5	2.74	14.98	5.16	18.74	2.65	28.25	-4.00	21.0	22.6	9	-1.4	1.1	1.8	9
15	114510	5147.8095	10423.3355	 450.6	  -4.4	3240	  964.0	 22.8	  961.8	 -7.6	2.74	14.98	5.16	18.74	2.59	28.00	-4.00	21.1	22.7	10	-1.4	1.1	1.8	10
15	114610	5147.8094	10423.3354	 450.5	  -4.5	3247	  964.0	 22.8	  962.0	 -7.5	5.48	14.98	5.15	18.75	2.62	28.25	-4.00	21.3	22.8	11	-1.4	1.1	1.8	11
15	114710	5147.8093	10423.3353	 450.5	  -4.5	3255	  964.1	 22.8	  962.1	 -7.6	2.74	14.98	5.16	18.74	2.62	27.75	-4.00	21.2	22.8	12	-1.4	1.1	1.8	12
15	114810	5147.8092	10423.3353	 450.6	  -4.4	3250	  963.9	 22.8	  962.2	 -7.6	5.48	14.98	5.15	18.75	2.64	28.00	-4.25	21.3	22.8	13	-1.4	1.1	1.8	13
15	114910	5147.8091	10423.3352	 450.7	  -4.3	3250	  963.9	 22.8	  961.9	 -7.8	5.48	14.98	5.15	18.75	2.60	28.00	-3.75	21.4	22.9	14	-1.4	1.1	1.8	14
15	115010	5147.8091	10423.3352	 450.8	  -4.2	3255	  963.8	 22.8	  961.9	 -7.9	5.48	14.99	5.15	18.74	2.64	27.75	-4.00	21.5	23.0	15	-1.4	1.1	1.8	15
15	115110	5147.8090	10423.3352	 450.8	  -4.2	3250	  963.8	 22.9	  961.8	 -8.0	2.74	14.98	5.15	18.75	2.59	27.75	-4.50	21.5	23.0	16	-1.4	1.1	1.8	16
15	115210	5147.8088	10423.3352	 450.8	  -4.2	3246	  963.8	 22.9	  961.8	 -8.1	5.48	14.98	5.16	18.75	2.62	28.00	-4.00	21.5	23.1	17	-1.4	1.1	1.8	17
15	115310	5147.8087	10423.3352	 450.7	  -4.3	3243	  963.8	 22.9	  961.9	 -8.1	5.48	14.98	5.16	18.74	2.60	28.00	-4.25	21.5	23.2	18	-1.4	1.1	1.8	18
15	115410	5147.8086	10423.3352	 450.7	  -4.3	3246	  963.7	 22.9	  961.6	 -8.1	2.74	14.98	5.15	18.75	2.70	27.75	-4.25	21.6	23.2	19	-1.4	1.1	1.8	19
15	115510	5147.8084	10423.3352	 450.7	  -4.3	3251	  963.8	 23.0	  961.5	 -8.2	2.74	14.99	5.16	18.75	2.62	27.50	-4.25	21.7	23.2	20	-1.4	1.1	1.8	20
15	115610	5147.8084	10423.3352	 450.7	  -4.3	3250	  963.9	 23.0	  961.6	 -8.2	2.74	14.98	5.15	18.76	2.62	27.50	-4.25	21.6	23.3	21	-1.4	1.1	1.8	21
15	115710	5147.8083	10423.3352	 450.9	  -4.1	3240	  963.9	 23.0	  961.6	 -8.3	2.74	14.98	5.16	18.75	2.57	28.00	-4.25	21.7	23.3	22	-1.4	1.1	1.8	22
15	115810	5147.8083	10423.3353	 451.0	  -4.0	3240	  963.9	 23.0	  961.7	 -8.3	2.74	14.98	5.15	18.75	2.64	28.25	-4.50	21.7	23.4	23	-1.4	1.1	1.8	23
15	115910	5147.8083	10423.3353	 451.1	  -3.9	3250	  964.0	 23.0	  961.6	 -8.3	2.74	14.98	5.15	18.75	2.60	27.75	-4.25	21.8	23.5	24	-1.4	1.1	1.8	24
15	120010	5147.8083	10423.3353	 451.1	  -3.9	3246	  964.0	 23.1	  961.9	 -8.4	0.00	14.98	5.16	18.75	2.60	27.75	-4.50	21.9	23.5	25	-1.4	1.1	1.8	25
15	120110	5147.8082	10423.3353	 451.1	  -3.9	3242	  964.0	 23.1	  961.8	 -8.4	8.22	14.97	5.15	18.75	2.57	27.50	-4.50	21.9	23.6	26	-1.4	1.1	1.8	26
15	120210	5147.8082	10423.3352	 451.1	  -3.9	3242	  964.0	 23.1	  962.0	 -8.4	2.74	14.98	5.16	18.75	2.60	28.00	-4.75	21.9	23.5	27	-1.4	1.1	1.8	27
15	120310	5147.8081	10423.3352	 451.1	  -3.9	3246	  963.9	 23.1	  961.8	 -8.4	5.48	14.98	5.16	18.75	2.59	27.75	-4.50	21.8	23.6	28	-1.4	1.1	1.8	28
15	120410	5147.8081	10423.3352	 451.0	  -4.0	3236	  963.8	 23.2	  961.6	 -8.4	5.48	14.98	5.16	18.75	2.60	27.50	-4.75	21.9	23.6	29	-1.4	1.1	1.8	29
15	120510	5147.8088	10423.3355	 451.8	  -3.2	3246	  963.8	 23.2	  961.6	 -8.4	2.74	14.98	5.16	18.75	2.67	27.75	-4.75	21.9	23.6	30	-1.4	1.1	1.8	30
15	120610	5147.8089	10423.3353	 452.2	  -2.8	3246	  963.9	 23.2	  961.7	 -8.4	2.74	14.98	5.16	18.74	2.60	27.75	-4.75	22.0	23.6	31	-1.4	1.1	1.8	31
15	120710	5147.8090	10423.3354	 452.2	  -2.8	3240	  963.8	 23.2	  961.6	 -8.4	5.48	14.98	5.15	18.75	2.65	27.50	-4.75	22.0	23.7	32	-1.4	1.1	1.8	32
15	120810	5147.8090	10423.3355	 452.1	  -2.9	3251	  963.9	 23.2	  962.0	 -8.4	5.48	14.98	5.16	18.76	2.60	28.00	-4.75	22.0	23.8	33	-1.4	1.1	1.8	33
15	120910	5147.8089	10423.3355	 452.1	  -2.9	3251	  963.8	 23.3	  961.7	 -8.4	5.48	14.98	5.16	18.75	2.62	27.75	-4.75	22.1	25.4	34	-1.4	1.1	1.8	34
15	121010	5147.8089	10423.3356	 451.9	  -3.1	3251	  963.9	 23.3	  961.8	 -8.5	2.74	14.98	5.16	18.75	2.59	27.50	-5.00	22.0	23.8	35	-1.4	1.1	1.8	35
15	121110	5147.8089	10423.3355	 451.8	  -3.2	3247	  964.0	 23.3	  962.0	 -8.4	2.74	14.98	5.16	18.75	2.62	28.00	-4.75	22.0	23.8	36	-1.4	1.1	1.8	36
15	121210	5147.8090	10423.3355	 451.6	  -3.4	3251	  963.9	 23.3	  962.0	 -8.4	2.74	14.98	5.16	18.74	2.64	28.00	-5.00	22.1	23.8	37	-1.4	1.1	1.8	37
15	121310	5147.8091	10423.3356	 451.3	  -3.7	3246	  963.8	 23.3	  961.7	 -8.3	2.74	14.97	5.15	18.76	2.65	27.75	-4.75	22.2	23.8	38	-1.4	1.1	1.8	38
15	121410	5147.8091	10423.3357	 451.2	  -3.8	3246	  963.8	 23.4	  961.8	 -8.3	2.74	14.98	5.15	18.75	2.62	27.75	-4.75	22.2	23.8	39	-1.4	1.1	1.8	39
15	121510	5147.8091	10423.3358	 451.2	  -3.8	3243	  963.8	 23.4	  961.6	 -8.3	5.48	14.98	5.16	18.75	2.64	28.25	-4.75	22.1	23.8	40	-1.4	1.1	1.8	40
15	121610	5147.8091	10423.3358	 451.0	  -4.0	3250	  963.8	 23.4	  961.6	 -8.4	2.74	14.98	5.15	18.76	2.64	27.75	-5.00	22.2	23.9	41	-1.4	1.1	1.8	41
15	121710	5147.8091	10423.3359	 450.9	  -4.1	3250	  963.8	 23.4	  961.9	 -8.5	2.74	14.98	5.16	18.75	2.64	28.00	-5.00	22.2	24.0	42	-1.4	1.1	1.8	42
15	121810	5147.8090	10423.3359	 450.9	  -4.1	3246	  963.8	 23.5	  961.7	 -8.6	8.22	14.98	5.16	18.76	2.64	28.25	-5.25	22.2	23.9	43	-1.4	1.1	1.8	43
15	121910	5147.8090	10423.3358	 450.9	  -4.1	3255	  963.7	 23.5	  961.6	 -8.6	5.48	14.98	5.16	18.75	2.59	27.75	-4.75	22.2	24.0	44	-1.4	1.1	1.8	44
15	122010	5147.8089	10423.3357	 451.0	  -4.0	3246	  963.6	 23.5	  961.6	 -8.7	5.48	14.98	5.15	18.75	2.62	28.00	-5.00	22.3	23.9	45	-1.4	1.1	1.8	45
15	122110	5147.8089	10423.3357	 450.9	  -4.1	3246	  963.6	 23.5	  961.5	 -8.7	2.74	14.98	5.15	18.75	2.62	28.00	-5.25	22.3	24.0	46	-1.4	1.1	1.8	46
15	122210	5147.8088	10423.3356	 450.9	  -4.1	3242	  963.5	 23.5	  961.5	 -8.7	5.48	14.99	5.16	18.75	2.56	27.75	-5.00	22.3	24.1	47	-1.4	1.1	1.8	47
15	122310	5147.8088	10423.3356	 451.0	  -4.0	3246	  963.5	 23.6	  961.5	 -8.7	2.74	14.98	5.15	18.75	2.64	28.25	-5.25	22.4	24.1	48	-1.4	1.1	1.8	48
15	122410	5147.8088	10423.3355	 451.0	  -4.0	3236	  963.6	 23.6	  961.7	 -8.7	2.74	14.98	5.15	18.75	2.59	28.00	-5.25	22.4	24.1	49	-1.4	1.1	1.8	49
15	122510	5147.8088	10423.3355	 451.0	  -4.0	3240	  963.6	 23.6	  961.6	 -8.7	2.74	14.98	5.16	18.75	2.67	28.25	-5.00	22.4	24.2	50	-1.4	1.1	1.8	50
15	122610	5147.8088	10423.3354	 451.1	  -3.9	3240	  963.5	 23.6	  961.5	 -8.7	2.74	14.98	5.16	18.76	2.65	28.25	-5.25	22.4	24.1	51	-1.4	1.1	1.8	51
15	122710	5147.8088	10423.3355	 451.1	  -3.9	3240	  963.5	 23.7	  961.4	 -8.7	2.74	14.99	5.15	18.75	2.65	28.00	-5.25	22.4	24.2	52	-1.4	1.1	1.8	52
15	122810	5147.8088	10423.3355	 451.1	  -3.9	3246	  963.4	 23.7	  961.3	 -8.6	2.74	14.98	5.15	18.75	2.62	28.50	-5.25	22.4	24.1	53	-1.4	1.1	1.8	53
15	122910	5147.8088	10423.3356	 451.0	  -4.0	3246	  963.3	 23.7	  961.5	 -8.6	5.48	14.98	5.15	18.75	2.62	28.25	-5.25	22.5	24.2	54	-1.4	1.1	1.8	54
15	123010	5147.8088	10423.3356	 451.0	  -4.0	3242	  963.4	 23.7	  961.3	 -8.6	2.74	14.98	5.16	18.75	2.57	28.25	-5.00	22.6	24.4	55	-1.4	1.1	1.8	55
15	123110	5147.8088	10423.3356	 451.0	  -4.0	3246	  963.4	 23.8	  961.6	 -8.6	5.48	14.98	5.16	18.75	2.64	28.50	-5.25	22.6	24.3	56	-1.4	1.1	1.8	56
15	123210	5147.8088	10423.3356	 450.9	  -4.1	3246	  963.4	 23.8	  961.6	 -8.6	2.74	14.98	5.15	18.76	2.57	28.50	-5.25	22.6	24.3	57	-1.4	1.1	1.8	57
15	123310	5147.8089	10423.3356	 451.0	  -4.0	3246	  963.3	 23.8	  961.1	 -8.6	2.74	14.98	5.16	18.75	2.65	28.25	-5.25	22.6	24.4	58	-1.4	1.1	1.8	58
15	123410	5147.8088	10423.3356	 450.9	  -4.1	3246	  963.3	 23.8	  961.4	 -8.6	8.22	14.98	5.16	18.74	2.67	28.50	-5.25	22.6	24.4	59	-1.4	1.1	1.8	59
15	123510	5147.8089	10423.3357	 450.9	  -4.1	3246	  963.2	 23.8	  961.2	 -8.7	8.22	14.98	5.15	18.76	2.62	28.50	-5.25	22.6	24.5	60	-1.4	1.1	1.8	60
15	123610	5147.8089	10423.3357	 450.7	  -4.3	3246	  963.2	 23.9	  961.2	 -8.8	5.48	14.98	5.16	18.76	2.60	28.00	-5.25	22.6	24.5	61	-1.4	1.1	1.8	61
15	123710	5147.8089	10423.3358	 450.6	  -4.4	3242	  963.3	 23.9	  961.3	 -8.8	8.22	14.99	5.15	18.75	2.67	28.25	-5.50	22.7	24.4	62	-1.4	1.2	1.8	62
15	123810	5147.8088	10423.3359	 450.4	  -4.6	3246	  963.3	 23.9	  961.2	 -8.8	5.48	14.98	5.16	18.76	2.54	28.50	-5.25	22.6	24.4	63	-1.4	1.1	1.8	63
15	123910	5147.8089	10423.3360	 450.2	  -4.8	3246	  963.2	 23.9	  961.2	 -8.9	5.48	14.98	5.15	18.76	2.60	28.50	-5.50	22.6	24.6	64	-1.4	1.1	1.8	64
15	124010	5147.8089	10423.3360	 450.2	  -4.8	3246	  963.2	 24.0	  961.6	 -8.9	2.74	14.98	5.16	18.76	2.67	28.50	-5.50	22.8	24.5	65	-1.4	1.1	1.8	65
15	124110	5147.8089	10423.3360	 450.2	  -4.8	3246	  963.3	 24.0	  961.4	 -9.0	5.48	14.98	5.16	18.75	2.59	28.75	-5.25	22.7	24.6	66	-1.4	1.1	1.8	66
15	124210	5147.8090	10423.3359	 450.3	  -4.7	3251	  963.5	 24.0	  961.4	 -9.0	8.22	14.97	5.15	18.76	2.62	28.25	-5.25	22.8	24.5	67	-1.4	1.1	1.8	67
15	124310	5147.8090	10423.3359	 450.4	  -4.6	3246	  963.5	 24.0	  961.7	 -9.0	2.74	14.98	5.16	18.75	2.64	28.50	-5.50	22.8	24.6	68	-1.4	1.2	1.8	68
15	124410	5147.8090	10423.3359	 450.4	  -4.6	3246	  963.4	 24.0	  961.4	 -9.0	2.74	14.98	5.15	18.76	2.62	28.50	-5.75	22.8	24.6	69	-1.4	1.1	1.8	69
15	124510	5147.8090	10423.3358	 450.5	  -4.5	3246	  963.4	 24.1	  961.4	 -9.0	2.74	14.97	5.15	18.76	2.57	28.50	-5.50	22.8	24.6	70	-1.4	1.1	1.8	70
15	124610	5147.8090	10423.3358	 450.5	  -4.5	3246	  963.4	 24.1	  961.2	 -9.0	2.74	14.98	5.15	18.76	2.60	28.25	-5.50	22.8	24.6	71	-1.4	1.1	1.8	71
15	124710	5147.8089	10423.3358	 450.5	  -4.5	3246	  963.5	 24.1	  961.5	 -9.0	5.48	14.98	5.16	18.76	2.64	28.50	-5.50	22.9	24.6	72	-1.4	1.1	1.8	72
15	124810	5147.8089	10423.3357	 450.5	  -4.5	3246	  963.5	 24.1	  961.2	 -9.1	5.48	14.98	5.15	18.76	2.64	28.75	-5.50	22.8	24.7	73	-1.4	1.2	1.8	73
15	124910	5147.8088	10423.3357	 450.6	  -4.4	3246	  963.5	 24.1	  961.5	 -9.0	0.00	14.98	5.16	18.75	2.62	28.50	-5.50	22.9	24.6	74	-1.4	1.2	1.8	74
15	125010	5147.8088	10423.3358	 450.7	  -4.3	3246	  963.5	 24.1	  961.2	 -9.0	2.74	14.98	5.16	18.76	2.62	28.75	-5.50	22.8	24.7	75	-1.4	1.1	1.8	75
15	125110	5147.8088	10423.3358	 450.9	  -4.1	3246	  963.4	 24.1	  961.6	 -9.0	2.74	14.98	5.16	18.76	2.64	28.50	-5.50	23.0	24.8	76	-1.4	1.2	1.8	76
15	125210	5147.8087	10423.3358	 450.9	  -4.1	3246	  963.5	 24.2	  961.5	 -9.0	5.48	14.98	5.16	18.75	2.67	28.50	-6.00	22.9	24.8	77	-1.4	1.2	1.8	77
15	125310	5147.8087	10423.3357	 450.8	  -4.2	3246	  963.5	 24.2	  961.5	 -9.0	5.48	14.98	5.16	18.75	2.60	28.75	-5.75	22.8	24.8	78	-1.4	1.2	1.8	78
15	125410	5147.8087	10423.3358	 450.7	  -4.3	3246	  963.4	 24.2	  961.5	 -9.0	5.48	14.98	5.15	18.75	2.65	28.75	-5.50	23.0	24.7	79	-1.4	1.2	1.8	79
15	125510	5147.8087	10423.3359	 450.3	  -4.7	3242	  963.5	 24.2	  961.4	 -8.9	2.74	14.98	5.15	18.75	2.60	28.50	-5.75	23.0	24.7	80	-1.4	1.2	1.8	80
15	125610	5147.8088	10423.3359	 450.0	  -5.0	3246	  963.4	 24.2	  961.4	 -8.9	5.48	14.97	5.16	18.75	2.60	28.75	-6.00	23.0	24.7	81	-1.4	1.2	1.8	81
15	125710	5147.8088	10423.3359	 449.7	  -5.3	3246	  963.4	 24.2	  961.2	 -9.0	2.74	14.98	5.16	18.76	2.60	28.75	-6.00	23.0	24.8	82	-1.4	1.2	1.8	82
15	125810	5147.8088	10423.3358	 449.5	  -5.5	3246	  963.5	 24.3	  961.4	 -9.0	2.74	14.98	5.16	18.76	2.64	28.75	-6.00	23.0	24.8	83	-1.4	1.2	1.8	83
15	125910	5147.8088	10423.3358	 449.5	  -5.5	3246	  963.4	 24.3	  961.4	 -9.1	5.48	14.98	5.16	18.76	2.62	28.75	-6.00	23.0	26.7	84	-1.4	1.2	1.8	84
15	130010	5147.8088	10423.3357	 449.5	  -5.5	3246	  963.4	 24.3	  961.4	 -9.2	5.48	14.98	5.16	18.76	2.62	28.75	-5.75	23.0	24.8	85	-1.4	1.2	1.8	85
15	130110	5147.8087	10423.3356	 449.4	  -5.6	3246	  963.5	 24.3	  961.5	 -9.3	5.48	14.98	5.16	18.76	2.62	28.75	-6.00	22.9	24.8	86	-1.4	1.2	1.8	86
15	130210	5147.8087	10423.3355	 449.3	  -5.7	3251	  963.5	 24.3	  961.6	 -9.4	2.74	14.98	5.15	18.76	2.62	29.00	-5.75	23.1	24.9	87	-1.4	1.2	1.8	87
15	130310	5147.8086	10423.3355	 449.1	  -5.9	3246	  963.5	 24.3	  961.6	 -9.6	5.48	14.98	5.16	18.76	2.65	29.00	-5.50	23.0	24.8	88	-1.4	1.2	1.8	88
15	130410	5147.8087	10423.3354	 449.0	  -6.0	3246	  963.5	 24.3	  961.5	 -9.7	2.74	14.98	5.16	18.76	2.60	29.00	-5.75	23.0	24.8	89	-1.4	1.2	1.8	89
15	130510	5147.8087	10423.3355	 448.9	  -6.1	3246	  963.4	 24.3	  961.4	 -9.8	5.48	14.98	5.15	18.75	2.68	28.75	-6.00	23.1	24.9	90	-1.4	1.2	1.8	90
15	130610	5147.8087	10423.3354	 448.8	  -6.2	3246	  963.4	 24.4	  961.4	 -9.9	8.22	14.98	5.16	18.76	2.57	28.75	-6.00	23.2	24.8	91	-1.4	1.2	1.8	91
15	130710	5147.8088	10423.3355	 448.7	  -6.3	3246	  963.3	 24.4	  961.3	 -9.9	5.48	14.98	5.16	18.76	2.65	28.75	-6.00	23.0	24.9	92	-1.4	1.2	1.8	92
15	130810	5147.8088	10423.3356	 448.6	  -6.4	3246	  963.1	 24.4	  961.0	 -9.9	2.74	14.98	5.16	18.75	2.64	28.50	-6.25	23.1	24.9	93	-1.4	1.2	1.8	93
15	130910	5147.8087	10423.3356	 448.6	  -6.4	3246	  963.1	 24.4	  961.1	 -9.8	2.74	14.98	5.16	18.76	2.62	28.75	-6.00	23.2	24.9	94	-1.4	1.2	1.8	94
15	131010	5147.8088	10423.3354	 448.7	  -6.3	3246	  963.3	 24.4	  961.2	 -9.7	5.48	14.97	5.16	18.76	2.67	29.00	-6.00	23.2	24.9	95	-1.4	1.2	1.8	95
15	131110	5147.8156	10423.3198	 448.2	  -6.8	3093	  963.4	 24.4	  961.4	 -9.6	2.74	14.98	5.15	18.77	2.62	29.00	-6.25	23.2	24.9	96	-0.4	1.2	1.3	96
15	131210	5147.8155	10423.3198	 447.7	  -7.3	3093	  963.4	 24.4	  961.4	 -9.5	2.74	14.98	5.15	18.76	2.60	29.00	-6.50	23.2	25.0	97	-0.4	1.2	1.3	97
15	131310	5147.8154	10423.3198	 447.8	  -7.2	3093	  963.3	 24.4	  961.2	 -9.5	5.48	14.98	5.16	18.77	2.62	28.75	-6.50	23.3	24.9	98	-0.4	1.2	1.3	98
15	131410	5147.8154	10423.3198	 447.9	  -7.1	3102	  963.4	 24.5	  961.4	 -9.4	5.48	14.98	5.15	18.77	2.59	28.75	-6.25	23.2	25.0	99	-0.4	1.2	1.3	99
15	131510	5147.8153	10423.3198	 448.0	  -7.0	2823	  963.3	 24.5	  961.2	 -9.4	5.48	14.98	5.15	18.78	2.54	28.75	-6.25	23.3	25.0	100	-0.3	1.2	1.3	100
15	131610	5147.8164	10423.3189	 448.8	  -6.2	2669	  963.4	 24.5	  961.3	 -9.3	5.48	14.97	5.16	18.77	2.62	28.75	-6.50	23.3	25.0	101	-0.5	1.0	1.1	101
15	131710	5147.8164	10423.3188	 449.0	  -6.0	2668	  963.4	 24.5	  961.4	 -9.2	-2.74	14.98	5.16	18.77	2.60	29.25	-6.25	23.2	25.0	102	-0.5	1.4	1.5	102
15	131810	5147.8163	10423.3254	 458.0	   3.0	1337	  961.9	 24.5	  959.6	 -9.2	-5.48	14.98	5.16	18.76	2.60	29.00	-6.25	23.4	25.0	103	-2.9	1.0	3.0	103
15	131910	5147.8169	10423.3269	 475.8	  20.8	1071	  959.2	 24.5	  957.0	 -9.0	-2.74	14.98	5.16	18.77	2.59	29.00	-6.25	23.3	25.1	104	-2.9	1.0	3.1	104
15	132010	5147.8194	10423.3253	 506.9	  51.9	 798	  956.6	 24.5	  954.3	 -8.9	2.74	14.98	5.16	18.77	2.67	29.00	-6.25	23.3	25.1	105	-2.8	1.1	3.0	105
15	132110	5147.8197	10423.3257	 528.3	  73.3	 928	  953.9	 24.6	  951.6	 -8.7	8.22	14.98	5.15	18.77	2.62	29.00	-6.50	23.3	25.1	106	-2.9	1.0	3.1	106
15	132210	5147.8193	10423.3261	 547.0	  92.0	 967	  951.3	 24.6	  949.5	 -8.5	16.44	14.98	5.15	18.76	2.62	28.75	-6.00	23.4	25.0	107	-2.9	1.0	3.1	107
15	132310	5147.8196	10423.3263	 563.0	 108.0	 967	  950.2	 24.6	  948.0	 -8.4	19.18	14.98	5.15	18.76	2.62	29.00	-6.50	23.4	25.1	108	-2.9	1.0	3.1	108
15	132410	5147.8197	10423.3261	 564.5	 109.5	 894	  950.1	 24.6	  948.1	 -8.3	19.18	14.98	5.16	18.76	2.65	29.00	-6.00	23.4	25.0	109	-2.9	1.1	3.1	109
15	132510	5147.8198	10423.3261	 564.1	 109.1	 839	  949.9	 24.6	  947.9	 -8.3	19.18	14.98	5.15	18.77	2.59	29.25	-6.00	23.4	25.1	110	-3.1	1.0	3.2	110
15	132610	5147.8199	10423.3261	 564.3	 109.3	 799	  948.4	 24.6	  946.3	 -8.2	24.66	14.98	5.16	18.77	2.59	29.25	-6.00	23.4	25.1	111	-2.9	1.0	3.1	111
15	132710	5147.8200	10423.3261	 565.3	 110.3	 682	  946.6	 24.6	  944.9	 -8.1	35.62	14.98	5.16	18.77	2.64	29.00	-6.00	23.4	25.1	112	-3.0	1.0	3.1	112
15	132810	5147.8200	10423.3260	 566.5	 111.5	 546	  944.7	 24.7	  942.9	 -8.1	49.32	14.99	5.16	18.77	2.60	29.00	-5.75	23.4	25.2	113	-2.9	1.1	3.1	113
15	132910	5147.8200	10423.3260	 573.7	 118.7	 546	  942.8	 24.7	  941.4	 -8.1	63.02	14.98	5.15	18.77	2.59	29.25	-6.00	23.4	25.2	114	-2.9	1.0	3.1	114
15	133010	5147.8203	10423.3260	 588.3	 133.3	 486	  941.0	 24.7	  939.5	 -8.1	76.72	14.98	5.16	18.76	2.64	29.00	-6.00	23.5	25.1	115	-3.0	1.0	3.2	115
15	133110	5147.8207	10423.3259	 602.1	 147.1	 450	  939.3	 24.7	  937.8	 -8.1	93.16	14.98	5.16	18.77	2.57	28.75	-6.00	23.5	25.2	116	-3.0	1.0	3.2	116
15	133210	5147.8207	10423.3253	 615.7	 160.7	 412	  937.4	 24.7	  935.7	 -8.1	104.12	14.98	5.15	18.77	2.56	29.00	-5.75	23.5	25.2	117	-2.9	1.0	3.1	117
15	133310	5147.8208	10423.3250	 630.4	 175.4	 399	  935.5	 24.8	  933.9	 -8.1	120.56	14.98	5.16	18.77	2.60	29.25	-5.75	23.5	25.3	118	-2.9	1.0	3.1	118
15	133410	5147.8211	10423.3251	 645.5	 190.5	 445	  933.9	 24.8	  932.2	 -8.2	131.52	14.98	5.16	18.78	2.59	29.00	-5.75	23.6	25.2	119	-3.0	1.0	3.2	119
15	133510	5147.8211	10423.3252	 661.9	 206.9	 486	  932.0	 24.8	  930.4	 -8.2	145.22	14.98	5.15	18.77	2.53	29.50	-6.00	23.6	25.3	120	-3.0	1.0	3.1	120
15	133610	5147.8209	10423.3249	 677.7	 222.7	 335	  930.2	 24.8	  928.5	 -8.3	158.92	14.98	5.15	18.77	2.56	29.25	-6.25	23.6	25.3	121	-2.9	1.0	3.1	121
15	133710	5147.8212	10423.3247	 692.3	 237.3	 421	  928.5	 24.9	  926.7	 -8.3	175.36	14.98	5.15	18.77	2.60	29.25	-6.25	23.6	25.3	122	-3.0	1.0	3.2	122
15	133810	5147.8201	10423.3226	 737.9	 282.9	 182	  926.7	 24.9	  924.8	 -8.4	186.32	14.98	5.16	18.76	2.65	29.25	-6.00	23.6	25.3	123	-2.9	1.0	3.1	123
15	133910	5147.8264	10423.3132	 763.8	 308.8	3593	  924.8	 24.9	  923.2	 -8.4	200.02	14.98	5.15	18.77	2.60	29.25	-6.00	23.6	25.4	124	-3.0	1.0	3.2	124
15	134010	5147.8239	10423.3197	 767.3	 312.3	 276	  924.6	 24.9	  923.0	 -8.5	205.50	14.98	5.15	18.76	2.62	29.25	-6.25	23.7	25.4	125	-3.0	1.0	3.2	125
15	134110	5147.8242	10423.3227	 767.4	 312.4	 281	  924.7	 24.9	  922.9	 -8.6	213.72	14.98	5.15	18.77	2.62	29.25	-6.00	23.7	25.4	126	-3.0	1.0	3.2	126
15	134210	5147.8241	10423.3160	 767.9	 312.9	3579	  924.5	 24.9	  922.8	 -8.6	210.98	14.98	5.15	18.76	2.59	29.50	-6.25	23.6	25.4	127	-3.0	1.0	3.2	127
15	134310	5147.8230	10423.3215	 768.1	 313.1	 206	  924.6	 24.9	  922.9	 -8.6	216.46	14.98	5.15	18.77	2.62	29.25	-6.00	23.6	25.4	128	-3.0	1.0	3.2	128
15	134410	5147.8229	10423.3211	 768.1	 313.1	  98	  924.5	 25.0	  922.9	 -8.7	210.98	14.97	5.15	18.77	2.62	29.50	-6.00	23.7	25.4	129	-2.9	1.0	3.1	129
15	134510	5147.8221	10423.3167	 768.1	 313.1	   6	  924.5	 25.0	  922.7	 -8.7	219.20	14.98	5.16	18.77	2.56	29.25	-6.25	23.7	25.3	130	-2.9	1.0	3.1	130
15	134610	5147.8211	10423.3261	 767.2	 312.2	 621	  924.5	 25.0	  922.6	 -8.8	213.72	14.98	5.15	18.77	2.59	29.50	-6.00	23.6	25.4	131	-2.9	1.0	3.1	131
