,event,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
806,12582,1.1403408000000002,0.45321142,0.62747302,0.71741204,0.46446623,0.75197587,0.4543612,0.38327757,0.51552352,0.7044786,0.21909106,0.53437048,0.3738433,0.30908518,0.36991094,0.50841867,0.41270515,0.49890639,0.22381409,0.3833043,0.96672124,0.36365007,0.38601941,0.55410881,0.71138783,0.72677723,0.6509243,0.70000028,0.68356761,0.45356754,0.57416979,0.56749859,0.40098421,0.88364563,0.29864175,0.5644691,0.67722077,0.93205837,0.59099525,0.41530151,0.37418022,0.47788615,0.49222192,0.3139806,0.49610485,0.49566516,0.41782105,0.59976335,0.42252722,1.0,0.43278339,0.34010681,0.69040446,0.57357259,0.59663598,0.6279418,0.29420351,0.66990595,0.72646234,0.58692092,0.62612537,0.44479522,0.41002889,0.67093078,0.77076882,0.66009529,0.71011819,0.76174835,0.58688148,0.68563429,0.26443617,0.35273388,0.30416317,0.41887769,0.36950721,0.50880573,0.18791449,0.21912961,1.0,0.20565024,0.72325336,0.24172595,0.22237408,0.2286403,0.27550246,0.21082254,0.30378777,0.30148917,0.23777054,0.49294666,0.26557928,0.93136101,0.48787558,0.43430088,0.5936174,0.57373351,1.0630425,1.3089345,0.59386508,1.0027024,1.0759353,0.76081576,0.93142409,1.0567045,0.30946082,0.67913429,1.1386421,0.40485272,0.96726694
807,12584,1.1403408000000002,0.45576255,0.62227917,0.71419138,0.4675788,0.74710535,0.45506931,0.37915296,0.51634972,0.70410934,0.21822112,0.5283974,0.36821974,0.30728149,0.36277566,0.50643117,0.41070655,0.50303921,0.22098743,0.38832267,0.99137275,0.37675982,0.38182527,0.55260582,0.69729552,0.72147853,0.6405217,0.69549114,0.67581134,0.44912531,0.57254676,0.5759174,0.40560295,0.88132823,0.296635,0.56154461,0.68382281,0.95661096,0.58750961,0.42329596,0.37725781,0.47945333,0.49019866,0.31104813,0.49246353,0.48701118,0.4150505,0.58704518,0.42072401,1.0,0.42751642,0.34126605,0.68905025,0.58908324,0.59447606,0.62022324,0.29405183,0.66168806,0.72995568,0.59664091,0.63317406,0.44044209,0.41507157,0.68180922,0.76524125,0.66102891,0.70864273,0.74689931,0.58259112,0.68347109,0.26295974,0.34275606,0.29566122,0.41326935,0.36391209,0.51359367,0.18416325,0.21963146,1.0,0.20690766,0.71526454,0.24492431,0.22106808,0.22990479,0.2746894,0.21210376,0.3051155,0.30259229,0.23861828,0.49604122,0.26721257,0.95533068,0.49129151,0.43969987,0.58462337,0.57348666,1.0445301,1.299305,0.59269364,1.0100957,1.0564452,0.76036584,0.93475501,1.0477020000000001,0.31369294,0.67241645,1.1292893999999998,0.41056239,0.96922793
808,12586,1.1403408000000002,0.45793538,0.62099477,0.72232967,0.47398,0.75039848,0.45520433,0.38220132,0.51279705,0.70840857,0.22039246,0.53869259,0.3747327,0.30873115,0.37030036,0.51446788,0.41569527,0.49870466,0.2238544,0.38350074,0.97634636,0.36645829,0.38247858,0.55288098,0.71101546,0.72529472,0.65780733,0.70444135,0.67411004,0.45445887,0.56566427,0.56541707,0.40756986,0.88481576,0.30012283,0.56218305,0.6866871,0.94301128,0.58996604,0.41869666,0.37440909,0.48002617,0.4894487,0.31737313,0.50451452,0.49147296,0.42091707,0.59308918,0.42308443,1.0,0.43215903,0.34412157,0.68332222,0.57861032,0.59742094,0.61978038,0.29450814,0.65919519,0.7275318,0.59001178,0.63276431,0.44910203,0.40842253,0.67283052,0.7655518,0.65990867,0.70682869,0.75550835,0.59472208,0.69490054,0.2651773,0.35089142,0.30052693,0.42631641,0.37180923,0.52342569,0.18642409,0.22417718,1.0,0.20782618,0.72508072,0.24909477,0.22371743,0.23141946,0.27638059,0.21487631,0.30774114,0.30368221,0.23853717,0.48524043,0.2648145,0.94803053,0.49168403,0.44215241,0.59056999,0.58102852,1.0732039,1.3184641000000001,0.59006991,1.025579,1.0880158000000002,0.76357133,0.9456911,1.0780498,0.31780023,0.68821817,1.1261624,0.40912318,0.97635064
809,12588,1.1403408000000002,0.46329935,0.62560143,0.72641622,0.47804232,0.75484162,0.45952758,0.38607596,0.51690072,0.71911844,0.22174929,0.54351482,0.37564227,0.30968058,0.36972336,0.50843645,0.4155876,0.50680262,0.22561394,0.38836009,0.99463261,0.36691606,0.38403016,0.56229617,0.70803988,0.73136613,0.65444217,0.70678506,0.68737212,0.46247035,0.5824788,0.57188027,0.41030533,0.88876963,0.30109391,0.5672704,0.69325131,0.95733092,0.59309704,0.42806549,0.38442471,0.48525003,0.49612056,0.31729444,0.50420596,0.49128792,0.42391641,0.59092621,0.42630296,1.0,0.43125787,0.3451162,0.68729971,0.5820763,0.59966305,0.62467457,0.29678289,0.66157352,0.74166138,0.59413874,0.63643356,0.45528502,0.4180841,0.69194587,0.77873236,0.66770269,0.71501468,0.7663769,0.58271788,0.69971034,0.26449189,0.3510125,0.30182932,0.42682245,0.37345389,0.51716282,0.19091864,0.22394516,1.0,0.21006753,0.72655315,0.25137259,0.22301822,0.23207875,0.27910509,0.21570001,0.30831576,0.30562852,0.24085754,0.49402011,0.26995133,0.96245658,0.49417986,0.44570658,0.59672859,0.58134439,1.0608839,1.3205684,0.59678007,1.028051,1.0616542,0.76058486,0.96087694,1.0679237,0.31342112,0.68264702,1.1399697,0.41398507,0.98071626
810,12590,1.1403408000000002,0.45638435,0.61772197,0.72076062,0.471478,0.74267143,0.45470417,0.37999438,0.51023884,0.70882754,0.21946786,0.53641592,0.37371581,0.30774441,0.36739769,0.5092365,0.40922633,0.49763638,0.2241636,0.38289563,0.98051874,0.3656979,0.38077241,0.55165705,0.7046484,0.72203005,0.65325263,0.69788719,0.68244309,0.45250452,0.56998611,0.56728811,0.40639178,0.8822947,0.29735305,0.56212122,0.67265643,0.93530636,0.58498208,0.41803618,0.38114531,0.47998027,0.49378725,0.31329746,0.50198207,0.49273882,0.41640112,0.58917573,0.42124387,1.0,0.42761539,0.33983857,0.68189329,0.57524478,0.59475506,0.62027041,0.29065525,0.65286758,0.73417579,0.58702901,0.62418374,0.44245394,0.40737704,0.67760853,0.77010601,0.65420765,0.70951609,0.75529478,0.5868337,0.68845137,0.2642107,0.34675085,0.29844205,0.41586698,0.37010143,0.51322772,0.18706278,0.21960055,1.0,0.20695307,0.71353353,0.24896165,0.22245611,0.22922429,0.27588367,0.21360786,0.30713534,0.30117219,0.23703806,0.48779854,0.26522778,0.93851493,0.48574861,0.4362704,0.59222351,0.58305885,1.0442527,1.3006425,0.60169388,1.0160296,1.0555031000000001,0.75963931,0.94486569,1.0613707000000001,0.31372078,0.67997808,1.1362202,0.40884242,0.96117071
811,12592,1.1403408000000002,0.46437754,0.62625908,0.72541825,0.47654544,0.749886,0.46146224,0.38535685,0.51489667,0.72685976,0.21977898,0.5388968,0.37613117,0.30742619,0.36711348,0.51103467,0.41845699,0.50338648,0.22479442,0.38893353,0.99802292,0.36498861,0.38603595,0.55752568,0.71578723,0.72521763,0.65491152,0.69378179,0.68620156,0.46356166,0.57782097,0.57217001,0.41144566,0.8895288,0.30266485,0.56414085,0.69255724,0.96249195,0.59489661,0.42545858,0.38680979,0.48878091,0.49052475,0.31470271,0.49801764,0.48818147,0.41585211,0.59450905,0.4225048,1.0,0.4351459,0.34106518,0.68984909,0.58966242,0.59519422,0.62272759,0.29927714,0.66183346,0.73975272,0.60247074,0.64026411,0.46063057,0.42029456,0.70436282,0.77964187,0.66489388,0.70388628,0.76359027,0.58964029,0.70152236,0.26397964,0.34379152,0.29464709,0.42694503,0.36856401,0.51722308,0.18785067,0.2233663,1.0,0.21199625,0.7269956,0.2534096,0.22619991,0.23709105,0.28025152,0.2159928,0.31267465,0.30362189,0.24178604,0.49415066,0.27085883,0.97582222,0.49287546,0.44667073,0.59241712,0.57522639,1.051126,1.3155437,0.58985427,1.0596383,1.062916,0.76263791,0.97776355,1.0661504,0.3163704,0.69759424,1.1563856000000001,0.41813182,0.99173472
812,12594,1.1403408000000002,0.45917175,0.62578834,0.72147751,0.47000561,0.74145709,0.45574126,0.37858634,0.51525356,0.7093353,0.21983406,0.53711645,0.372733,0.30477211,0.36713948,0.5085397,0.41126793,0.49675589,0.22112667,0.3864593,0.96984577,0.36743928,0.38341282,0.55232263,0.70910132,0.72003965,0.65613845,0.70154185,0.67360582,0.45826727,0.56914021,0.56674779,0.40513847,0.8789546,0.29631783,0.55807728,0.67941669,0.94720873,0.58629711,0.41972105,0.372253,0.47938605,0.49196928,0.3130573,0.50325549,0.48836778,0.41542942,0.58808998,0.41482518,1.0,0.42738069,0.34140589,0.68226803,0.57933934,0.59081082,0.61864871,0.28917965,0.65388229,0.72534261,0.5799233,0.62674947,0.44386777,0.41120377,0.68240985,0.7737807,0.66127978,0.70990729,0.76624495,0.58740621,0.69339584,0.26677997,0.34886064,0.30033968,0.42139086,0.37240771,0.51137936,0.18874688,0.21981951,1.0,0.20664314,0.71849164,0.244562,0.22049978,0.22746519,0.27257837,0.21100946,0.30425113,0.3018805,0.2368795,0.48626254,0.26686682,0.94323212,0.4912609,0.44480719,0.59665211,0.58397651,1.0486977,1.3306278,0.59885243,1.0175457,1.0662252,0.76803248,0.9429242,1.0433575000000002,0.31316007,0.67539258,1.1279367,0.40723698,0.97398505
813,12596,1.1403408000000002,0.45461133,0.6220566,0.71308536,0.46881662,0.74778539,0.45623339,0.3755065,0.51715021,0.71164028,0.21857715,0.53239386,0.37261387,0.3064746,0.36564204,0.51020174,0.41150299,0.49806936,0.22121237,0.38499653,0.97257472,0.36425473,0.37912197,0.55372527,0.70376513,0.72406288,0.64758254,0.69527574,0.6745291,0.45106243,0.57151357,0.56784763,0.40423511,0.88504062,0.2970155,0.5579614,0.68206883,0.94235349,0.58121344,0.41841589,0.38033639,0.47624614,0.48873222,0.31147656,0.49521222,0.48989591,0.41391842,0.58605191,0.41888968,1.0,0.42881166,0.34192023,0.68139052,0.5806664,0.59383097,0.62261208,0.2920072,0.65412505,0.72181374,0.58766541,0.62127357,0.43941906,0.41461311,0.67704701,0.76043476,0.66460669,0.70844034,0.75859584,0.58884056,0.68500872,0.26337544,0.34364538,0.29802261,0.41489224,0.3717941,0.507524,0.18606272,0.22114417,1.0,0.20686512,0.72038733,0.24883991,0.21969966,0.23049471,0.27499168,0.21058728,0.30465998,0.29989113,0.23544965,0.48709545,0.26422337,0.94566807,0.48785497,0.44576852,0.58987724,0.57408732,1.0446332,1.2983025,0.59257212,1.0084495999999998,1.0496121,0.75731568,0.93598209,1.0413138000000002,0.3127309,0.68211121,1.116794,0.40404005,0.95114411
814,12598,1.1403408000000002,0.45734278,0.62299747,0.7279599,0.47279463,0.74892362,0.45514255,0.38329826,0.51412139,0.71849834,0.21853102,0.54212972,0.37378163,0.30578653,0.36780511,0.5150944,0.41350519,0.50114379,0.22389389,0.38931784,0.98697999,0.36795684,0.38308282,0.56074939,0.70785701,0.73343828,0.64902019,0.69036488,0.68116322,0.45312724,0.57721095,0.57053048,0.40702328,0.88346182,0.29890411,0.56474318,0.68523024,0.94786565,0.59216868,0.42824567,0.38563225,0.48100545,0.49188655,0.31689987,0.50264005,0.48983715,0.41698487,0.58863635,0.41797502,1.0,0.42407836,0.3401263,0.69002851,0.5884888,0.59610795,0.61372659,0.29252932,0.65563993,0.73090058,0.58746466,0.63160821,0.45029022,0.41147008,0.68999107,0.78056822,0.6667615,0.71172134,0.75978027,0.59570555,0.69412973,0.26518131,0.34757823,0.299895,0.41988816,0.37394594,0.50911265,0.18842281,0.21975146,1.0,0.20755126,0.73121582,0.24747374,0.22245022,0.23078747,0.27732869,0.2136297,0.30577485,0.30086856,0.23751307,0.49318545,0.26401826,0.96994195,0.49508005,0.44508918,0.59452104,0.57503606,1.0499812,1.3288426000000002,0.59383651,1.0321197,1.0716531,0.75698533,0.94737847,1.0665696000000002,0.31567812,0.68653542,1.1194017,0.40566649,0.96851337
815,12600,1.1403408000000002,0.46163858,0.62402878,0.72664118,0.47377008,0.75060686,0.45319111,0.38164932,0.51111863,0.71660467,0.22078599,0.54066118,0.3740771,0.30850285,0.36842545,0.50611349,0.41737036,0.50181559,0.22212387,0.38505708,0.97877468,0.36127275,0.38428443,0.55558314,0.71400325,0.73158383,0.65677486,0.70146151,0.68995868,0.45530656,0.57106078,0.57285862,0.40635073,0.88417567,0.29775763,0.562334,0.68391895,0.94673386,0.59540708,0.41978019,0.37834666,0.48424564,0.49253361,0.31080171,0.50651251,0.49293254,0.41808839,0.58541125,0.42913364,1.0,0.4323024,0.34256961,0.68334573,0.58284215,0.59211872,0.62140773,0.29310182,0.65371572,0.72186491,0.58518811,0.6274955,0.4535224,0.40781995,0.68391946,0.77255994,0.65826948,0.70470584,0.7619414,0.58534414,0.69688762,0.26624325,0.34969886,0.3002839,0.42706453,0.37775796,0.51882,0.19013238,0.2268291,1.0,0.20974077,0.72214951,0.24903288,0.22199796,0.23145187,0.27905079,0.21411563,0.30921984,0.30000021,0.23787037,0.49203986,0.26602435,0.96373002,0.49197645,0.44153236,0.59113003,0.57754899,1.0586608999999998,1.3355891000000002,0.60337434,1.021659,1.0654952,0.76466915,0.95547443,1.0467753,0.31590861,0.6756344,1.120958,0.40704546,0.97448076
816,12602,1.1403408000000002,0.46351933,0.62681311,0.72999454,0.47448027,0.76210459,0.45696816,0.38869749,0.51561798,0.72504659,0.22040929,0.54273894,0.37550254,0.30703898,0.36620292,0.5059268,0.41405815,0.50325146,0.22345345,0.38604222,1.0007558,0.36969173,0.3897459,0.5687892,0.71474237,0.72949743,0.66677029,0.69424451,0.68498918,0.45570939,0.57465475,0.57069798,0.40728097,0.88564944,0.30028445,0.56458402,0.68369118,0.95279179,0.5894457,0.42814076,0.38819069,0.48480757,0.49759892,0.31984585,0.50847159,0.48845593,0.42643017,0.59000341,0.4205201,1.0,0.43240406,0.34055185,0.69056018,0.58485677,0.59971906,0.61751491,0.29694342,0.66682086,0.74493059,0.59289534,0.63570357,0.45814841,0.4176211,0.69710027,0.78137464,0.67829552,0.7221215,0.77835349,0.59637786,0.71421308,0.26836923,0.34914426,0.29886034,0.42939874,0.37190799,0.51617054,0.18875352,0.22118821,1.0,0.20819197,0.72355709,0.24914476,0.2222793,0.23564343,0.2786913,0.21607479,0.31053477,0.30407968,0.24020781,0.4934693,0.26861692,0.96588083,0.49439367,0.44312039,0.59849377,0.58736848,1.0646813,1.3279014999999998,0.59675543,1.0317224,1.0682786,0.76380513,0.95184054,1.068099,0.31900363,0.68856998,1.1240907,0.41411574,0.97928866
817,12604,1.1403408000000002,0.46096323,0.62593916,0.71542871,0.47400005,0.75461688,0.45493082,0.38408811,0.51497561,0.71263394,0.22001846,0.53511854,0.37388659,0.30797945,0.36477033,0.50363733,0.41532886,0.50234953,0.22521057,0.38419851,0.99285788,0.36362051,0.38462836,0.55311023,0.70738443,0.72162425,0.64963768,0.68930633,0.68009247,0.45377742,0.57089905,0.57071824,0.40801688,0.88240774,0.29980753,0.56426109,0.68810509,0.94398998,0.58948645,0.42395071,0.37838308,0.4781169,0.4898129,0.31434649,0.49696868,0.48549466,0.41673466,0.59443054,0.42173481,1.0,0.42894059,0.34130287,0.69505211,0.58082618,0.59673806,0.62431804,0.29378276,0.66307529,0.72814715,0.58991801,0.63986634,0.44986358,0.41552252,0.68806947,0.7829246,0.66437346,0.70844624,0.76287959,0.58759355,0.68665111,0.26522863,0.34398628,0.29670802,0.41808358,0.37207241,0.51053904,0.18838759,0.22090553,1.0,0.20653253,0.71711593,0.25003572,0.22235089,0.23033438,0.27763027,0.2143454,0.30879559,0.29982813,0.23991467,0.48746838,0.26918667,0.96256047,0.49454789,0.44204592,0.58433085,0.57732751,1.0451969,1.3079985,0.59488346,1.0154514000000001,1.0540671,0.76189612,0.95519942,1.0591879,0.31325574,0.68457517,1.1351813999999998,0.41392787,0.96709574
818,12606,1.1403408000000002,0.45044086,0.62720745,0.72743801,0.47228314,0.74608076,0.44948181,0.37781337,0.51482878,0.70368111,0.2202347,0.5367528,0.37093382,0.30884744,0.36574772,0.5071812,0.41249532,0.49729998,0.22340129,0.38553386,0.96698375,0.36219926,0.38362805,0.56052612,0.71227522,0.72631652,0.65035647,0.69636723,0.67957889,0.45147266,0.56882627,0.56610937,0.40156951,0.87393172,0.29475935,0.55674934,0.6766021,0.94767739,0.58984588,0.42003768,0.37643599,0.48095173,0.49335062,0.31699119,0.50541654,0.4994786,0.41811679,0.59541225,0.41898382,1.0,0.42704151,0.3415993,0.68170182,0.57917127,0.59802428,0.61483525,0.29263496,0.6672031,0.72301355,0.58162378,0.62892677,0.42828248,0.41258137,0.67844628,0.7773809,0.66268198,0.71370319,0.78244,0.59941112,0.69522925,0.26463244,0.34809492,0.3003802,0.42180069,0.37211199,0.51190973,0.18981766,0.21605252,1.0,0.20719729,0.71884905,0.24289342,0.21880386,0.22693982,0.27382676,0.212038,0.30235365,0.30219255,0.23473838,0.48353779,0.26698032,0.9426868,0.49123134,0.44540465,0.59389608,0.58646334,1.0718746000000001,1.3015972,0.58841635,1.0139129999999998,1.0739721000000002,0.76162849,0.91776554,1.0590674999999998,0.31039742,0.67413752,1.1148040000000001,0.40680704,0.9515327
819,12608,1.1403408000000002,0.46001516,0.62728426,0.72354547,0.47573928,0.7575642,0.45715366,0.38231482,0.51810704,0.71621752,0.22130276,0.53951871,0.37759433,0.30670908,0.37180117,0.5093336,0.41659692,0.50669015,0.22562744,0.39207245,0.99278638,0.36837026,0.38522385,0.55521547,0.70874906,0.73497981,0.64996371,0.69832748,0.68503043,0.4574211,0.57116059,0.56700302,0.40845717,0.89501019,0.3005273,0.5653217,0.68610649,0.9449438,0.5964108,0.42320725,0.38122529,0.48609809,0.4925302,0.31388321,0.50096291,0.48291338,0.42344922,0.59158571,0.42125256,1.0,0.42947333,0.34414869,0.6920746,0.5796256,0.59940368,0.62404705,0.29369954,0.66290117,0.73496594,0.59181853,0.63645173,0.45597135,0.41782058,0.68821942,0.78062839,0.67011608,0.70812438,0.76318644,0.59036735,0.69630518,0.2617897,0.34717789,0.29622781,0.42158733,0.37674597,0.51458891,0.18727866,0.22359925,1.0,0.20833775,0.72163474,0.24799399,0.22184712,0.23316425,0.27582612,0.21461294,0.30804517,0.30261713,0.23844296,0.48956858,0.27103515,0.9692417,0.5003987,0.44556696,0.59518317,0.58124114,1.0463855,1.3213351999999998,0.59209177,1.0375444999999999,1.0813897,0.77215026,0.96285593,1.0680715,0.31839036,0.67770332,1.1444083999999999,0.41244623,0.98924832
820,12610,1.1403408000000002,0.45542918,0.61698843,0.71792861,0.47293024,0.74233624,0.45072891,0.37555609,0.50977842,0.7013471,0.21954738,0.53365286,0.37515737,0.3035083,0.3700161,0.50397947,0.41043374,0.49503967,0.21887863,0.38358655,0.97050874,0.36037243,0.38411718,0.55663452,0.69992296,0.72278554,0.65053881,0.6909845,0.67968565,0.45367599,0.56333928,0.56169907,0.40132437,0.87627819,0.29536957,0.55591819,0.67879665,0.92607659,0.57932515,0.41444455,0.374302,0.47600999,0.48276496,0.31291176,0.49448996,0.48526394,0.4137433,0.58480058,0.41757748,1.0,0.42216039,0.34037411,0.67877851,0.58083376,0.59432831,0.61234195,0.28942382,0.65446628,0.71990738,0.58451081,0.61743589,0.43994295,0.40647487,0.67763591,0.76004889,0.65349888,0.69023852,0.74769678,0.58084314,0.68883205,0.26328636,0.34287141,0.29750099,0.42177581,0.37139595,0.51335987,0.18831065,0.22075064,1.0,0.20561209,0.72201154,0.24587136,0.22142547,0.22765437,0.27362262,0.21233733,0.30363504,0.3004786,0.2342936,0.48486025,0.26250508,0.91958628,0.48574997,0.43432165,0.58491954,0.57477883,1.0524018,1.3104702,0.58990371,1.0179436,1.0731003000000001,0.76058121,0.93967046,1.0556365,0.31478058,0.67975614,1.1433159,0.40388962,0.96304531
821,12612,1.1378767,0.45805933,0.62222806,0.72834984,0.47154137,0.75135591,0.45737962,0.38082542,0.52307195,0.71364988,0.21834442,0.53703734,0.37713002,0.30942956,0.36986242,0.51621279,0.41611187,0.50209693,0.22306363,0.38211188,0.97883524,0.36290686,0.3846508,0.55547369,0.71174703,0.72158464,0.65479082,0.71019293,0.67775729,0.46108982,0.58235574,0.57771354,0.40864029,0.89188777,0.29846252,0.56702187,0.67878827,0.9404702,0.58530093,0.42529487,0.38101927,0.4813811,0.49276514,0.31314672,0.50240203,0.5014933,0.42103297,0.5892684,0.4230038,1.0,0.4322476,0.3468455,0.70120858,0.58959539,0.5928281,0.63002916,0.29368464,0.65875099,0.72875581,0.58925599,0.62975184,0.44742279,0.40843911,0.68177877,0.77032507,0.65899176,0.7052554,0.76460904,0.59140273,0.69324112,0.26131015,0.35117358,0.29931825,0.42585132,0.37216322,0.51771891,0.19164443,0.22568876,1.0,0.21388787,0.73205586,0.25116786,0.22572065,0.2310628,0.28097276,0.21370075,0.30958301,0.30162375,0.23549466,0.48874689,0.2655444,0.9348897,0.49023816,0.44448921,0.59203173,0.58077496,1.054247,1.3278534,0.59110932,1.037963,1.0986589,0.77598447,0.95739318,1.0785793,0.32230276,0.69044219,1.1236511999999999,0.40869367,0.98634376
822,12614,1.1378767,0.45456036,0.61684481,0.71797122,0.47045643,0.74937628,0.4531711,0.38264864,0.51923551,0.71443125,0.22022081,0.53049266,0.36907609,0.30576196,0.36447261,0.51156525,0.41074639,0.49694867,0.22233353,0.38809175,0.97867802,0.36414261,0.3876985,0.55547297,0.7016083,0.72649817,0.65386972,0.68872304,0.67686539,0.45298229,0.57340537,0.56345621,0.40491106,0.87760473,0.29816166,0.56194611,0.68341586,0.94753384,0.59123999,0.42622512,0.38576632,0.48094458,0.49210177,0.31546094,0.49815848,0.49406271,0.42070445,0.58314612,0.41072474,1.0,0.42480059,0.3418891,0.68897137,0.58190352,0.58655613,0.61709167,0.29433685,0.65360941,0.72964963,0.59210899,0.6330475,0.45633288,0.41578756,0.69335016,0.77284762,0.66579269,0.71171109,0.75867102,0.58642221,0.68899898,0.26547542,0.34247021,0.29773541,0.42004989,0.3644426,0.50585944,0.18587694,0.21993413,1.0,0.20598069,0.71659812,0.24551627,0.2207779,0.22859354,0.27339188,0.21208594,0.30586479,0.30140911,0.23804704,0.48781728,0.26625401,0.95695445,0.49490198,0.43871801,0.59054028,0.57884552,1.048068,1.2849415000000002,0.58582314,1.0034477,1.051384,0.74784582,0.93957454,1.0419583000000001,0.31604669,0.68138476,1.1239601000000001,0.41028057,0.9956016
823,12616,1.1378767,0.44752797,0.62223047,0.71651129,0.46724829,0.7357327,0.4525909,0.37189368,0.50722846,0.69694459,0.21770971,0.53340335,0.36608039,0.30527995,0.36787099,0.4975876,0.40883145,0.4858358,0.22006599,0.37948873,0.94648057,0.35710584,0.37939374,0.55129466,0.70323912,0.72095334,0.64685274,0.69371507,0.67491999,0.45137409,0.56599153,0.55823271,0.39614098,0.86206326,0.28889181,0.55399403,0.66712703,0.92422429,0.57905575,0.42138759,0.36833071,0.47977098,0.48092228,0.30880627,0.49584468,0.4815895,0.4120427,0.5851431,0.41585229,1.0,0.42059054,0.33859089,0.67231872,0.57486813,0.58674735,0.61115662,0.28697993,0.64390228,0.71066193,0.57471267,0.61357408,0.43532798,0.40514729,0.66615374,0.75501861,0.65261942,0.68253967,0.74349959,0.58449518,0.68424991,0.26220218,0.34414189,0.29422872,0.41411511,0.36501493,0.50872278,0.18583139,0.21813123,1.0,0.20299389,0.70286396,0.24158281,0.21855197,0.22504623,0.26760384,0.20978707,0.30276103,0.29341026,0.23265555,0.47829057,0.26061467,0.93374601,0.47883545,0.43483028,0.58339267,0.57698093,1.0441072,1.2925569,0.59246988,0.99501943,1.066138,0.76006108,0.92442433,1.0466644,0.3052559,0.66686005,1.1161018,0.39753973,0.9560173
824,12618,1.1378767,0.45675757,0.62474308,0.72712992,0.47565455,0.74585274,0.45617787,0.38042773,0.51429422,0.70655512,0.217784,0.5336604,0.37075467,0.30761287,0.36857814,0.51310379,0.41398287,0.50361533,0.22127352,0.38565878,0.96791674,0.36461447,0.38195042,0.5549773,0.7106201,0.72474757,0.65696579,0.6985471,0.68689543,0.45477052,0.57858574,0.5780266,0.40562841,0.89379424,0.29956103,0.56519632,0.67899677,0.94160823,0.58693173,0.4202597,0.37636109,0.47835308,0.48962361,0.30930577,0.49832877,0.48487258,0.41787681,0.59139307,0.42180216,1.0,0.42743399,0.34359684,0.68771664,0.58382181,0.59904626,0.62395304,0.29249099,0.66703188,0.73004735,0.58927704,0.63155735,0.44180444,0.41251674,0.67007943,0.76743678,0.65141619,0.71057259,0.75543687,0.58194338,0.68739879,0.26418768,0.34680014,0.29787287,0.41234223,0.37291596,0.50927995,0.18567249,0.22079898,1.0,0.20779169,0.72468731,0.24885971,0.22277896,0.23213202,0.27930951,0.212827,0.30849925,0.30187868,0.23889535,0.48840485,0.26718991,0.94631869,0.49238204,0.44069539,0.59812757,0.57971025,1.0481171,1.2959468,0.59309994,1.0232252,1.0817132,0.77149346,0.95545195,1.0709167,0.3155576,0.69135907,1.137407,0.41347866,0.96193532
825,12620,1.1378767,0.46023984,0.62097223,0.7300695,0.47547217,0.76098932,0.45543263,0.38465181,0.5170357,0.72663275,0.22074097,0.54096211,0.37362664,0.30688684,0.36657115,0.51040918,0.41431287,0.49887453,0.22430804,0.38725165,0.99192838,0.36797689,0.38765614,0.56181706,0.71388028,0.73128575,0.65949137,0.70013979,0.68244551,0.45444311,0.57257313,0.56713576,0.40902232,0.89032022,0.29646329,0.5702457,0.692404,0.95793147,0.59143455,0.4268072,0.38841271,0.49018286,0.4970568,0.31851471,0.50298911,0.49615904,0.42237724,0.59106364,0.42277639,1.0,0.4270224,0.34114128,0.68638533,0.58401107,0.59286368,0.62034155,0.29533149,0.65427074,0.74319709,0.59329528,0.63289044,0.46006358,0.42137759,0.70668537,0.78384281,0.67601764,0.71426229,0.76736997,0.59472234,0.70520355,0.26649016,0.35317697,0.30345538,0.42936641,0.37269093,0.5180122,0.18714978,0.22272148,1.0,0.20964956,0.71683388,0.24777285,0.22211147,0.23120719,0.27480101,0.21512615,0.30916869,0.3033633,0.23762071,0.48903165,0.26926253,0.97956325,0.50243473,0.44888305,0.60247319,0.58539268,1.0608951000000002,1.3290925,0.59751858,1.0305866,1.0438842,0.75649796,0.95126842,1.0504187,0.31643377,0.67564462,1.1234286,0.41553266,0.9860954
