EID,UTC,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER,delay,H,EAS,SNRatio_s,SNRatio_n,AbsSignal_s,AbsSignal_n,TotalNoise_s,TotalNoise_n,NNear3,Theta,dt2_s,dt2_n,ng_s,ng_n,Crit1,Crit2
12362,2013-03-15  22:07:26,7,852,238,238,239,238,19,377.2,0.0,1.918993,50.6753,431.265,536.398,224.735,10.585,15.0,0.1570796,1.084652,0.9780193,17.0,23.0,0.6664661388489421,0.037868422325625
12364,2013-03-15  22:07:38,7,1099,242,241,242,241,12,376.9,0.0,3.969836,19.24399,498.405,599.181,125.54799999999999,31.136,21.0,0.4869469,2.404706,1.17444,23.0,29.0,0.3873456521475405,0.20628962050578845
12368,2013-03-15  22:09:48,7,1837,238,238,470,238,73,375.5,0.0,0.2430507,11.35003,794.6,1144.197,3269.277,100.81,50.0,0.01570796,1.643168,0.8892118,50.0,86.0,0.3146261396589776,0.021414091379155096
12370,2013-03-15  22:10:02,7,2029,238,239,469,238,13,375.7,0.0,1.393024,49.78261,772.7189999999999,1284.491,554.706,25.802,47.0,0.1884956,1.531972,0.8613568000000001,49.0,93.0,0.29624115368177234,0.02798214693795291
12374,2013-03-15  22:10:22,7,2071,239,238,240,238,1,375.6,0.0,1.966463,1000.0,824.0010000000001,1243.028,419.027,0.0,36.0,0.2199115,1.339728,0.9329364,39.0,54.0,0.5029285048905449,0.0
12376,2013-03-15  22:10:49,7,1988,238,238,239,238,26,377.9,0.0,7.506855000000002,295.4429,2482.397,2798.14,330.684,9.471,51.0,0.1099557,1.916527,0.8732125,52.0,80.0,0.29615451543338545,0.02540881740059385
12380,2013-03-15  22:12:18,17,873,239,239,241,239,13,376.9,1.0,22.79085,0.3793438,789.908,219.329,34.659,578.18,31.0,0.3769911,0.8735891,1.754116,38.0,13.0,5.869368104524198,60.079663349400256
12382,2013-03-15  22:12:40,7,934,238,470,470,238,22,376.7,0.0,5.721699,17.73616,454.034,492.81699999999995,79.35300000000001,27.785999999999998,24.0,0.26703540000000003,1.688743,0.9158109,27.0,31.0,0.4723286797416203,0.3226007527247857
12384,2013-03-15  22:13:01,8,1375,239,239,240,239,20,376.7,0.0,1.191814,24.27739,416.85,742.3539999999999,349.76099999999997,30.578000000000003,30.0,0.2199115,1.198958,0.859727,32.0,46.0,0.498825610673384,0.04909151638771491
12386,2013-03-15  22:13:06,8,1920,241,241,242,241,5,376.9,0.0,4.9319419999999985,19.63343,799.665,915.448,162.14,46.626999999999995,25.0,0.26703540000000003,1.535299,1.052667,28.0,37.0,0.5188649669314348,0.2512012018301434
12394,2013-03-15  22:13:21,7,1090,241,241,470,241,3,375.4,0.0,6.784578999999999,65.11865,603.0880000000001,677.82,88.891,10.409,30.0,0.2042035,1.224745,1.165751,30.0,39.0,0.7321781582791018,0.10418795759761633
12396,2013-03-15  22:14:17,7,2896,238,239,239,238,56,378.4,0.0,1.080376,63.98438,795.445,1511.311,736.2669999999999,23.62,38.0,0.2199115,1.42325,0.993311,39.0,75.0,0.3629170700860707,0.016884992446688136
12398,2013-03-15  22:14:35,7,2148,241,241,242,241,17,378.8,0.0,2.285997,134.5014,997.328,1336.1370000000004,436.277,9.934,35.0,0.2199115,1.394972,1.125992,37.0,56.0,0.533314647175714,0.016996083616527668
12400,2013-03-15  22:14:58,7,1601,239,239,239,239,23,378.6,0.0,17.8186,9.802719,3960.274,796.6669999999999,222.255,81.27,26.0,0.14137170000000002,2.0,1.162476,29.0,37.0,0.4555649189189189,1.817720589033744
12402,2013-03-15  22:16:25,7,1309,241,239,470,239,87,378.0,0.0,1.424517,14.32221,502.564,816.7669999999999,352.796,57.028,29.0,0.2827433,1.65328,1.20185,30.0,36.0,0.6057907109906773,0.09946211308271834
12406,2013-03-15  22:16:54,7,1818,240,240,241,240,3,377.2,0.0,3.392633,19.98821,815.779,1032.891,240.456,51.675,34.0,0.2199115,1.433721,0.9026709,36.0,54.0,0.41973340698783096,0.16973167423465724
12408,2013-03-15  22:17:03,7,2293,241,241,241,241,8,376.9,0.0,2.315431,20.30335,1096.498,1499.443,473.561,73.852,40.0,0.1570796,1.635365,1.181874,43.0,63.0,0.4932696399653317,0.11404183974692952
12416,2013-03-15  22:19:09,7,5402,241,241,242,241,9,375.5,0.0,0.9758873,33.4426,1426.43,2883.02,1461.675,86.208,30.0,0.2199115,1.306094,1.016001,34.0,62.0,0.4265863243454738,0.029180958951182244
12418,2013-03-15  22:19:11,7,4228,238,238,239,238,1,375.7,0.0,3.182183,99.49125,3161.3720000000008,4110.083,993.46,41.31100000000001,48.0,0.1884956,1.749286,1.1094,50.0,91.0,0.3484624238463233,0.03198455645313816
12420,2013-03-15  22:19:35,7,2821,239,240,471,239,23,376.6,0.0,3.124901,75.09425,992.331,1276.377,317.556,16.997,43.0,0.2199115,1.651446,0.9192771,44.0,71.0,0.3449660786390989,0.04161304926431703
12422,2013-03-15  22:20:09,7,1807,238,238,239,238,34,377.5,0.0,1.882567,66.69813,747.682,1127.932,397.161,16.910999999999998,29.0,0.14137170000000002,1.545023,0.8320503,31.0,52.0,0.32105022807975125,0.02822517877804283
12424,2013-03-15  22:22:16,7,1101,241,241,470,241,126,377.8,0.0,5.280122,15.03537,452.95,527.922,85.78399999999999,35.111999999999995,24.0,0.2356194,1.658312,1.118034,28.0,32.0,0.5899250261711909,0.3511800029897891
12426,2013-03-15  22:23:27,8,855,239,239,239,239,71,379.0,0.0,2.184269,74.5827,405.69300000000004,532.073,185.734,7.1339999999999995,23.0,0.03141593,1.351882,1.357242,29.0,38.0,0.7661836960388712,0.029286534624935686
12428,2013-03-15  22:23:49,7,4045,241,241,242,241,21,378.7,0.0,1.267659,1000.0,1054.322,1893.942,831.7080000000001,0.0,49.0,0.1884956,1.509967,0.8900606,50.0,77.0,0.3827642780083462,0.0
12430,2013-03-15  22:23:53,7,2296,238,238,239,238,4,378.4,0.0,1.837107,12.17884,725.6610000000001,1060.071,395.00199999999995,87.042,30.0,0.2042035,1.547236,0.8164965999999999,33.0,48.0,0.3628027091536132,0.15084412354333274
12436,2013-03-15  22:24:39,7,2927,240,239,470,239,25,377.5,0.0,4.265416,28.79757,1176.581,1403.68,275.842,48.743,55.0,0.07853982,1.856456,1.150945,56.0,77.0,0.4508864789097663,0.14811722988479112
12438,2013-03-15  22:24:46,8,1137,242,241,243,241,7,378.4,0.0,14.05234,82.55412,1896.18,2006.808,134.937,24.309,17.0,0.09424778,1.552125,1.154701,22.0,30.0,0.5455622023569837,0.17021968444652846
12444,2013-03-15  22:25:22,7,4066,239,239,239,239,12,378.7,0.0,3.789128,67.80216,3113.678,3889.064,821.74,57.358999999999995,45.0,0.1727876,1.848423,1.054685,48.0,89.0,0.30773198364470383,0.055885063853426814
12448,2013-03-15  22:25:45,7,1603,241,241,241,241,20,375.9,0.0,1.43166,10.58263,644.9830000000001,1000.916,450.514,94.581,46.0,0.03141593,1.604515,1.028992,47.0,85.0,0.3546068731416182,0.13528394098208035
12450,2013-03-15  22:26:11,7,6898,239,239,239,239,25,378.8,0.0,1.548829,72.34395,2294.887,3728.39,1481.692,51.537,42.0,0.06283185,1.501937,1.042315,43.0,81.0,0.3684094046883342,0.021409236007167397
12452,2013-03-15  22:26:45,7,1857,240,240,241,240,33,381.1,0.0,1.325298,28.54618,581.774,966.8589999999999,438.976,33.87,36.0,0.2199115,1.364225,0.8517571,36.0,51.0,0.44071931380993096,0.04642646147408802
12454,2013-03-15  22:26:50,7,967,238,238,469,238,4,380.8,0.0,1.911834,31.997940000000003,398.086,591.13,208.222,18.474,27.0,0.2042035,1.354006,1.064581,30.0,45.0,0.5241636053803799,0.05974866825208161
12456,2013-03-15  22:28:13,7,2419,239,239,470,239,82,381.1,0.0,0.9493857,115.0961,681.77,1387.829,718.117,12.058,50.0,0.1570796,1.581139,1.019049,50.0,104.0,0.30985726355883564,0.008248633362239272
12458,2013-03-15  22:28:15,7,678,243,241,470,241,1,381.2,0.0,1.039239,24.10442,147.785,253.458,142.205,10.515,1.0,1.162389,2.309401,1.224745,9.0,12.0,0.3977476194043391,0.04311404420588647
12460,2013-03-15  22:28:51,7,1004,240,241,241,240,36,380.8,0.0,3.051674,7.580108999999998,517.9209999999999,624.51,169.717,82.38799999999999,21.0,0.2984513,1.581139,0.7483314999999999,22.0,25.0,0.41649198457567616,0.4025897723755678
12466,2013-03-15  22:29:16,7,1139,240,241,470,240,9,382.2,0.0,3.128572,1000.0,547.134,718.638,174.88299999999998,0.0,27.0,0.1727876,1.129541,1.21106,29.0,45.0,0.6909540148510671,0.0
12470,2013-03-15  22:30:29,7,1973,240,240,240,240,52,381.7,0.0,5.30553,45.39795,887.334,1039.386,167.247,22.895,34.0,0.2827433,1.67332,1.064581,35.0,45.0,0.4948291088640812,0.11686718182442372
12472,2013-03-15  22:30:46,11,339,470,236,239,236,17,381.8,1.0,5.090281,1.635382,226.263,154.416,44.45,94.42200000000001,17.0,0.2042035,0.8885233,1.870829,19.0,12.0,3.333785300471768,3.1125954102449973
12474,2013-03-15  22:30:54,8,2795,239,238,470,238,8,381.8,0.0,0.844184,17.92608,629.6,1311.723,745.809,73.17399999999999,35.0,0.07853982,1.477907,0.7622866999999999,38.0,74.0,0.2648641095966265,0.047092501677022176
12480,2013-03-15  22:32:47,7,1540,238,237,470,237,33,380.3,0.0,1.540411,21.7151,689.465,1086.993,447.585,50.056999999999995,45.0,0.1570796,1.666667,0.7659417,45.0,75.0,0.2757389568522086,0.07093731916505525
12482,2013-03-15  22:32:56,7,4342,240,240,241,240,9,380.8,0.0,2.816276,77.85768,1824.119,2432.274,647.706,31.24,41.0,0.2199115,1.553909,0.8660254000000001,41.0,68.0,0.33603150089832273,0.03617210431665858
12484,2013-03-15  22:33:30,7,2199,241,240,470,240,34,382.0,0.0,3.308385,88.69666,1143.196,1442.119,345.545,16.259,37.0,0.1727876,1.4234870000000002,1.178511,38.0,72.0,0.4369494885915127,0.03729999858806446
12488,2013-03-15  22:33:49,8,899,240,240,470,240,15,382.7,0.0,2.580946,8.783939,381.11800000000005,472.084,147.666,53.744,16.0,0.5026548,2.094968,1.133893,18.0,21.0,0.4639251223475898,0.2938256157838
12490,2013-03-15  22:33:55,7,4923,240,240,240,240,6,381.7,0.0,2.178643,32.95965,1983.7,2790.99,910.5210000000001,84.679,45.0,0.1570796,1.646545,0.8958971,45.0,76.0,0.3221687765338297,0.06610030552513592
12492,2013-03-15  22:34:15,7,3170,240,240,241,240,20,381.1,0.0,1.973361,30.41974,1182.221,1747.401,599.09,57.443000000000005,43.0,0.1256637,1.524986,0.9932203000000002,43.0,74.0,0.3784569338181962,0.06487108060573063
12494,2013-03-15  22:34:21,8,2212,239,238,239,238,5,381.7,0.0,1.293049,48.07031,677.6560000000001,1177.242,524.076,24.49,35.0,0.2513274,1.772811,0.9288407,35.0,51.0,0.35956438451613365,0.026899118832704183
12498,2013-03-15  22:34:36,9,370,241,241,241,241,13,382.0,1.0,14.01812,5.766025,248.275,227.043,17.711,39.376,16.0,0.1727876,0.6172134,1.7986919999999995,21.0,17.0,3.599911549326089,2.4311591354892834
12500,2013-03-15  22:34:56,14,313,242,238,239,238,20,384.1,1.0,6.855064,1.172767,252.993,165.787,36.906,141.364,15.0,0.2513274,0.5477226,1.974842,20.0,10.0,7.2111028465869405,5.845206789436598
12504,2013-03-15  22:35:28,7,1789,240,240,240,240,23,385.8,0.0,4.69324,290.1528,749.365,2811.29,159.66899999999998,9.689,38.0,0.2513274,1.818706,1.414214,39.0,50.0,0.6065229454348311,0.01617506772654927
12508,2013-03-15  22:36:08,7,1252,241,240,243,240,35,382.6,0.0,3.0319130000000003,1000.0,592.066,773.3439999999999,195.278,0.0,21.0,0.1884956,1.398051,1.121635,22.0,31.0,0.5693633724793048,0.0
12512,2013-03-15  22:37:14,7,624,242,242,242,242,28,384.2,0.0,2.571195,5.322381,304.72,340.973,118.51299999999999,64.064,20.0,0.4869469,2.174229,1.3728129999999998,22.0,26.0,0.5342634101559678,0.4830910911492394
12516,2013-03-15  22:37:50,7,796,238,238,470,238,17,384.9,0.0,1.223477,6.893787,267.276,437.59,218.456,63.476000000000006,17.0,0.4869469,1.699673,0.8164965999999999,18.0,24.0,0.36028839076692987,0.17747539380465913
12518,2013-03-15  22:38:06,7,1378,239,238,239,238,16,385.6,0.0,8.221855,10.98445,652.322,702.192,79.34,63.926,27.0,0.26703540000000003,1.758906,0.7784989,32.0,33.0,0.4291917954924391,0.7484994450364709
12524,2013-03-15  22:38:50,23,2342,239,238,238,238,36,380.9,1.0,35.45353,0.8478684999999999,1494.969,702.699,42.167,828.783,51.0,0.5969026,1.03705,2.051957,53.0,19.0,5.5193867727029335,41.81489224208494
12526,2013-03-15  22:39:34,7,4522,241,241,241,241,44,381.8,0.0,1.13742,103.289,1247.91,2315.0170000000007,1097.141,22.413,41.0,0.03141593,1.630672,1.029332,44.0,84.0,0.33064522157853005,0.011012010747996187
12532,2013-03-15  22:40:04,8,2301,242,242,242,242,10,386.3,0.0,1.828944,18.31164,852.716,1258.669,466.23400000000004,68.736,33.0,0.1570796,1.502379,1.07872,35.0,55.0,0.4569141220811672,0.09987877109310768
12534,2013-03-15  22:40:30,7,2395,239,238,239,238,25,384.0,0.0,2.356378,23.32761,960.243,1302.637,407.50800000000004,55.841,36.0,0.2356194,1.7320509999999998,0.9416966,38.0,53.0,0.3898145576196213,0.10101242289001564
12536,2013-03-15  22:40:31,7,2048,241,241,241,241,1,383.6,0.0,7.042395,156.7435,2456.648,2775.3,348.837,17.706,52.0,0.1256637,1.937709,1.005935,53.0,84.0,0.3275502582345096,0.044929430577303066
12538,2013-03-15  22:40:45,25,1287,242,242,244,242,14,381.9,1.0,32.52789,0.3763179,696.227,207.3,21.404,550.864,35.0,0.408407,0.8553989,1.603567,41.0,7.0,10.980048022039776,86.43726333437996
12540,2013-03-15  22:40:47,21,1381,242,240,240,240,2,381.8,1.0,91.6247,0.7318479999999999,942.36,400.981,10.285,547.9019999999999,40.0,0.4869469,1.454744,1.792843,43.0,14.0,3.7852633963678235,125.19634165997392
12542,2013-03-15  22:41:22,7,2276,237,237,238,237,34,380.8,0.0,1.350231,47.86805,827.943,1431.159,613.186,29.898000000000003,32.0,0.14137170000000002,1.224745,1.050451,34.0,58.0,0.502783535094779,0.02820736118370113
12544,2013-03-15  22:41:27,18,510,241,241,470,241,5,381.7,1.0,4.065837,0.7329066999999999,250.793,132.157,61.683,180.31900000000002,22.0,0.2042035,0.7844645,1.687055,26.0,13.0,4.301163405099913,5.547550207746459
12546,2013-03-15  22:42:02,8,658,240,240,240,240,35,383.3,0.0,8.370331,56.93414,430.68699999999995,442.606,51.45399999999999,7.774,14.0,0.2984513,0.8864053,1.224745,14.0,14.0,1.3816986428217428,0.14701777990052514
12554,2013-03-15  22:43:58,7,2198,240,240,470,240,27,386.2,0.0,1.211098,283.1228,587.231,1065.108,484.875,3.762,46.0,0.1884956,1.738315,0.9718253,46.0,72.0,0.3571782939864818,0.0042776409232166855
12556,2013-03-15  22:44:08,8,1290,242,240,242,240,9,385.9,0.0,13.05657,147.016,1733.286,1853.431,132.752,12.607000000000001,18.0,0.09424778,1.6701720000000002,0.8548504000000001,19.0,26.0,0.37403235668587975,0.08881053506813218
12562,2013-03-15  22:44:31,7,2590,241,241,470,241,10,384.0,0.0,2.712241,36.90824,1027.294,1371.99,378.76199999999994,37.173,34.0,0.01570796,1.604681,1.05337,40.0,73.0,0.3596908301998281,0.07348606899838286
12564,2013-03-15  22:44:46,7,2142,238,470,470,238,14,381.9,0.0,1.503615,107.4985,624.25,1029.836,415.166,9.58,36.0,0.1727876,1.280191,0.9074852,36.0,68.0,0.3752825486013185,0.013987310344624792
12566,2013-03-15  22:44:59,7,1056,242,242,242,242,13,382.1,0.0,5.731823,12.51402,462.75300000000004,520.771,80.734,41.615,21.0,0.2984513,1.414214,0.8717798000000001,23.0,25.0,0.5671259201224145,0.4580320623338259
12570,2013-03-15  22:46:08,7,1020,241,241,471,241,46,382.7,0.0,12.71891,76.75487,2541.875,2698.164,199.85,35.153,46.0,0.1256637,1.889822,1.398051,49.0,66.0,0.5492300092524346,0.1657082335869042
12572,2013-03-15  22:46:13,8,3850,238,238,239,238,4,381.9,0.0,2.529003,15.94491,1506.206,1974.729,595.573,123.84700000000001,36.0,0.2199115,1.459993,0.9622504,38.0,54.0,0.4637961759887687,0.15860882914174304
12580,2013-03-15  22:47:46,7,2365,239,239,470,239,27,379.6,0.0,1.020922,41.01648,635.822,1207.197,622.7919999999999,29.432,43.0,0.1256637,1.599418,0.9204468,43.0,72.0,0.3436945709835287,0.02489053049458695
12582,2013-03-15  22:48:19,7,1745,242,241,242,241,33,379.7,0.0,1.954954,85.21907,645.479,964.3389999999999,330.176,11.315999999999999,31.0,0.2042035,1.425219,0.7409585999999999,32.0,51.0,0.32620614796743513,0.022940338582940496
12584,2013-03-15  22:48:44,7,4778,238,239,240,238,24,377.1,0.0,2.6112450000000003,31.497020000000006,1914.338,2583.134,733.113,82.012,51.0,0.1256637,1.638986,1.038109,51.0,103.0,0.3136177709402826,0.08290451190603522
12586,2013-03-15  22:49:59,7,400,239,238,471,238,74,377.0,0.0,1.21277,7.159225,234.72799999999998,256.379,193.547,35.811,9.0,0.8639379999999999,3.009788,0.9128709,17.0,18.0,0.2864506902147261,0.16939962851859713
12592,2013-03-15  22:50:27,7,815,240,240,470,240,4,378.1,0.0,1.091256,29.26371,265.83099999999996,456.74800000000005,243.601,15.607999999999999,9.0,0.8796459000000001,1.643168,0.6324555000000001,10.0,10.0,0.3849000832538122,0.03729041016361556
12594,2013-03-15  22:50:36,23,2916,240,239,239,239,8,377.7,1.0,29.09723,0.9802813,1727.3570000000002,848.058,59.365,865.117,64.0,0.14137170000000002,0.7822661,2.222049,67.0,32.0,5.9473561410241365,29.682530518951214
12598,2013-03-15  22:51:00,7,1672,241,241,242,241,13,379.1,0.0,3.96436,58.01723000000001,804.21,990.0060000000001,202.86,17.064,36.0,0.2199115,1.527525,0.9599837,39.0,51.0,0.4805847251946391,0.06833073050612633
12600,2013-03-15  22:51:09,7,3199,241,241,242,241,9,380.0,0.0,1.156721,483.171,1047.221,1754.8770000000004,905.336,3.6319999999999997,37.0,0.1727876,1.477907,1.1470790000000002,38.0,76.0,0.3880755013678128,0.0023940196475618755
12602,2013-03-15  22:51:26,7,3071,241,241,242,241,16,380.6,0.0,5.94883,1115.289,3011.363,3510.929,506.211,3.148,49.0,0.09424778,1.888396,0.9474847,53.0,88.0,0.3021846023388007,0.005333891884786103
12604,2013-03-15  22:51:46,8,3562,240,240,240,240,20,381.0,0.0,2.987339,21.83678,1461.182,1864.905,489.125,85.402,40.0,0.26703540000000003,1.919095,0.8944271999999999,41.0,55.0,0.34743189983725753,0.13680305022906072
12610,2013-03-15  22:52:44,9,1955,243,470,470,243,27,381.5,0.0,5.162137,16.27338,861.4780000000001,985.565,166.88400000000001,60.563,39.0,0.09424778,1.86228,1.419998,47.0,61.0,0.5875039304895778,0.3172134535272331
12612,2013-03-15  22:52:47,7,558,239,239,470,239,2,381.5,0.0,2.154767,44.89078,231.84,302.923,107.594,6.747999999999999,16.0,0.4869469,2.0,1.251086,18.0,23.0,0.4895553913043479,0.04800021021347037
12614,2013-03-15  22:52:52,7,722,238,237,470,237,5,381.3,0.0,2.202875,14.81529,404.829,533.795,183.773,36.03,21.0,0.1884956,1.2709780000000002,0.8215838,26.0,40.0,0.42017208008321133,0.1486892844022602
12616,2013-03-15  22:53:10,7,3863,238,238,239,238,18,379.9,0.0,0.8239146,49.65329000000001,1020.288,2214.04,1238.342,44.59,48.0,0.09424778,1.525297,0.8848834999999999,49.0,106.0,0.2681772269999356,0.01659335426831744
12618,2013-03-15  22:53:15,7,8303,241,241,241,241,4,380.3,0.0,2.290884,115.0609,3350.351,4792.86,1462.471,41.655,49.0,0.1727876,1.6552950000000002,0.9631775,50.0,83.0,0.35052809900262744,0.019910191663814355
12620,2013-03-15  22:53:25,31,961,240,238,239,238,10,381.0,1.0,28.70808,0.478112,500.755,167.61700000000002,17.442999999999998,350.58099999999996,18.0,0.5026548,1.207615,1.603567,24.0,7.0,4.552729139667859,60.04466493129386
12622,2013-03-15  22:53:26,7,2192,240,240,241,240,1,380.8,0.0,3.599746,33.77486,1037.094,1315.936,288.10200000000003,38.961999999999996,39.0,0.2513274,1.6641009999999998,1.070259,39.0,55.0,0.456048597574743,0.1065806396848692
12624,2013-03-15  22:53:42,7,1260,242,242,243,242,15,381.8,0.0,2.89267,13.50414,639.283,780.4989999999999,221.00099999999998,57.797,17.0,0.14137170000000002,1.118034,1.133893,20.0,28.0,0.7244176576280966,0.21420611397667366
12626,2013-03-15  22:53:50,7,1314,241,240,470,240,8,382.1,0.0,17.076420000000002,0.265998,2666.107,592.9780000000001,156.128,2229.257,20.0,0.1256637,1.6922279999999998,1.075291,22.0,32.0,0.4368575407687381,64.1975326425129
12628,2013-03-15  22:55:05,7,2056,241,240,470,240,75,384.4,0.0,1.053723,149.6002,513.922,994.9910000000001,487.72,6.651,42.0,0.2199115,1.5700690000000002,0.9656254,43.0,74.0,0.35737706518079865,0.0070435960243353185
12630,2013-03-15  22:55:18,7,1546,241,241,242,241,12,385.6,0.0,17.360020000000002,69.70645999999999,2350.634,2450.879,135.405,35.16,33.0,0.2356194,1.724013,1.209717,36.0,41.0,0.6161151549236379,0.24904470230045375
12632,2013-03-15  22:55:28,7,2404,241,241,471,241,10,386.4,0.0,0.8246534,10.94216,645.194,1338.741,782.382,122.34700000000001,46.0,0.14137170000000002,1.725898,0.9182251,47.0,102.0,0.2451499002542558,0.07536474435346227
12634,2013-03-15  22:55:34,7,1070,239,240,241,239,6,386.2,0.0,2.510838,26.43171,465.522,627.198,185.405,23.729,21.0,0.2827433,1.574802,1.118034,25.0,32.0,0.5546500845820617,0.0949934234784633
12636,2013-03-15  22:56:04,7,1276,240,240,240,240,30,385.7,0.0,2.187542,8.425945,537.619,653.609,245.764,77.571,21.0,0.3141593,1.554563,0.8100925999999999,24.0,32.0,0.3908297380035418,0.2596197386032251
12640,2013-03-15  22:57:18,7,505,241,240,470,240,14,382.5,0.0,5.787363,18.2103,236.952,245.657,40.943000000000005,13.49,14.0,0.2984513,1.274755,1.100239,16.0,19.0,0.7268197046739012,0.3178070471419197
12642,2013-03-15  22:57:20,8,452,240,238,470,238,2,382.6,0.0,5.649783,4.0892940000000015,314.659,297.582,55.693999999999996,72.771,13.0,0.3298672,1.264911,1.101946,15.0,14.0,0.9333909093773621,1.3816035239867714
12644,2013-03-15  22:57:52,8,1581,240,240,240,240,32,381.5,0.0,3.795911,14.53436,713.115,882.846,187.864,60.742,29.0,0.2513274,1.741338,1.2197559999999998,31.0,41.0,0.5296240802103702,0.2611681065196674
12646,2013-03-15  22:58:01,7,342,242,241,470,241,8,380.8,0.0,2.317547,9.497572,195.44799999999998,250.356,84.334,26.36,10.0,0.2199115,0.9660918,0.781736,15.0,18.0,0.6743113508122797,0.2440146679180641
12650,2013-03-15  22:59:15,12,336,470,238,240,238,30,378.3,1.0,2.935283,1.604542,133.165,28.97,45.367,18.055,6.0,0.09424778,0.8451542999999999,0.0,7.0,0.0,10.0,1.8293593713476968
12652,2013-03-15  22:59:18,18,889,239,237,240,237,3,378.3,1.0,5.988836,0.05555518,488.17400000000004,24.401999999999997,81.514,439.23900000000003,13.0,0.06283185,0.5773503000000001,2.94392,18.0,3.0,30.594112447850108,107.79978919540272
12654,2013-03-15  22:59:50,7,1905,240,240,240,240,32,382.4,0.0,3.635982,31.643,842.7080000000001,1041.561,231.769,32.916,32.0,0.26703540000000003,1.7056060000000002,0.917011,33.0,44.0,0.40323395321076494,0.11490637225028967
12656,2013-03-15  23:00:06,7,1667,241,240,241,240,15,382.4,0.0,1.198438,25.00031,641.369,1131.289,535.1709999999999,45.251000000000005,35.0,0.07853982,2.0,0.8049145000000001,41.0,71.0,0.2324048908450705,0.047936907111134464
12658,2013-03-15  23:00:12,7,3065,239,239,239,239,6,382.5,0.0,0.9388635,24.52646,818.428,1630.225,871.722,66.468,44.0,0.1884956,1.44463,0.8189821,46.0,82.0,0.3180253649216958,0.03827961266819718
12660,2013-03-15  23:00:21,8,3206,240,240,240,240,8,382.8,0.0,2.17368,43.77329,1134.809,1622.851,522.068,37.074,30.0,0.1884956,1.2869540000000002,1.00995,32.0,50.0,0.5022463895368443,0.04965768800470058
12662,2013-03-15  23:00:23,8,1197,241,240,470,240,2,382.4,0.0,2.307013,22.30873,511.001,701.074,221.49900000000002,31.426,26.0,0.1256637,1.5760299999999998,0.9440892,31.0,46.0,0.4036941086698581,0.10341302095589833
12664,2013-03-15  23:00:37,19,391,240,239,240,239,13,382.1,1.0,23.14594,0.6990736999999999,245.995,105.586,10.628,151.037,15.0,0.4555309,0.6123724,1.48324,16.0,5.0,7.7507869394505695,33.10943330243291
12666,2013-03-15  23:01:02,7,898,241,241,242,241,25,380.6,0.0,5.959318,1000.0,434.333,484.082,72.883,0.0,30.0,0.2513274,2.039924,1.0,31.0,36.0,0.4221290161354596,0.0
12670,2013-03-15  23:01:31,8,5419,238,238,238,238,6,382.1,0.0,2.701372,52.49419,2146.583,2882.981,794.627,54.92,45.0,0.2356194,1.909043,0.8869423000000001,45.0,75.0,0.27876028984155937,0.05146039511759532
12674,2013-03-15  23:01:59,7,4031,242,242,243,242,26,382.5,0.0,1.7519189999999998,66.37753000000001,1411.933,2202.672,805.935,33.184,44.0,0.2199115,1.573935,1.097783,44.0,78.0,0.3934483985223056,0.02639325633330297
12676,2013-03-15  23:02:09,8,103,470,237,240,237,10,382.4,1.0,5.611923,0.2803573,118.984,32.552,21.201999999999998,116.109,4.0,0.4869469,1.0,3.0,9.0,1.0,27.0,20.017043943581555
12678,2013-03-15  23:02:10,7,212,242,242,243,242,1,381.9,1.0,32.20531,0.2377729,747.6139999999999,138.619,23.214000000000002,582.989,36.0,0.7696901999999999,1.589025,1.414214,40.0,7.0,5.085648656970694,135.44564457648934
12680,2013-03-15  23:02:25,7,1931,238,238,239,238,14,381.5,0.0,2.466152,8.564485000000001,792.9,991.716,321.513,115.794,26.0,0.26703540000000003,1.825742,1.252025,27.0,37.0,0.5004211245974869,0.2879510168512845
12684,2013-03-15  23:02:53,8,5924,238,238,239,238,13,382.9,0.0,2.8406990000000003,46.38669,2767.821,3658.379,974.345,78.867,59.0,0.09424778,1.913378,1.397437,59.0,106.0,0.4065159668121877,0.06123953225894682
12688,2013-03-15  23:03:46,8,4799,238,238,239,238,32,380.5,0.0,0.9964059,109.08,1112.546,2187.926,1116.559,20.058,43.0,0.14137170000000002,1.537412,0.9808289,44.0,79.0,0.3553272971935379,0.009134637088250654
12690,2013-03-15  23:03:54,7,1063,242,242,244,242,8,380.5,0.0,1.451527,9.422851,460.01199999999994,714.205,316.916,75.795,22.0,0.1099557,1.0198040000000002,1.056541,25.0,43.0,0.6023392958409791,0.1540432476649841
12692,2013-03-15  23:03:58,7,2156,241,241,470,241,4,381.4,0.0,1.297876,54.67875,716.212,1232.295,551.8340000000001,22.537,53.0,0.04712389,1.868306,0.9560222,53.0,93.0,0.2916170348508106,0.023736383853517697
12694,2013-03-15  23:04:25,7,2395,242,242,470,242,27,381.1,0.0,6.399072,39.99824,1215.011,1365.26,189.873,34.133,43.0,0.2356194,1.835638,0.875,46.0,64.0,0.3426090819649626,0.15998383089039567
12696,2013-03-15  23:04:38,7,2644,240,240,240,240,13,381.3,0.0,3.604572,30.23695,1091.85,1350.382,302.907,44.66,30.0,0.2513274,1.823055,0.8660254000000001,34.0,44.0,0.3670769370395,0.1192108396972416
