,part,energy,angle,n,Q35,Q50,Q70,Q,QR35_70,QR70_150,QR50_200
457,f,10,00-20,61,1976816000.0,3203512000.0,5003611000.0,24694022354.0,2808283000.0,6577763200.0,11143769500.0
458,f,10,00-20,62,1851838000.0,3018637000.0,4749314000.0,24189872083.0,2686236000.0,6435272800.0,10885600500.0
459,f,10,00-20,63,1552186000.0,2548506000.0,4047517000.0,23070535656.0,2310805000.0,5986267700.0,10124019900.0
460,f,10,00-20,64,1286015000.0,2151569000.0,3486187600.0,22240424499.0,2034104000.0,5689557200.0,9639299000.0
461,f,10,00-20,65,1053597000.0,1770900000.0,2896522400.0,20710552577.0,1701566000.0,5107785800.0,8683981500.0
462,f,10,00-20,66,1090869000.0,1867705000.0,3095152200.0,21608084564.0,1850168600.0,5455615500.0,9252820400.0
463,f,10,00-20,67,1596771000.0,2603517000.0,4102788000.0,22773799963.0,2322289000.0,5885483300.0,9977067100.0
464,f,10,00-20,68,2002069000.0,3230858000.0,5028166000.0,24567608125.0,2808050000.0,6539322700.0,11081586600.0
465,f,10,00-20,69,1363683000.0,2251998000.0,3600216600.0,21730863122.0,2069917800.0,5574088100.0,9443900400.0
466,f,10,00-20,70,1286379000.0,2153559000.0,3492437700.0,22031945978.0,2039489600.0,5635898500.0,9539344900.0
467,f,10,00-20,71,1342150000.0,2244446000.0,3640725400.0,22770546756.0,2124763000.0,5876977900.0,9924192300.0
468,f,10,00-20,72,1435145000.0,2341323000.0,3704629300.0,21878126797.0,2101547900.0,5579863100.0,9460695300.0
469,f,10,00-20,73,1801686000.0,2920239000.0,4572235000.0,23463195118.0,2569307000.0,6178580600.0,10474010500.0
470,f,10,00-20,74,1134500000.0,1944863000.0,3222560500.0,22035223802.0,1927711200.0,5607887500.0,9472540900.0
471,f,10,00-20,75,1661491000.0,2765192000.0,4432468000.0,23923341993.0,2566267000.0,6350162000.0,10737731000.0
472,f,10,00-20,76,1295516000.0,2176161000.0,3539281600.0,22404990011.0,2074005400.0,5774433200.0,9760206700.0
473,f,10,00-20,77,1414037000.0,2352824000.0,3793343000.0,22909779331.0,2200669000.0,5920783900.0,10019548000.0
474,f,10,00-20,78,1799701000.0,2938442000.0,4631690000.0,23959229513.0,2625142000.0,6342976600.0,10736851600.0
475,f,10,00-20,79,1461614000.0,2422675000.0,3883254000.0,22980601034.0,2241289000.0,5938880300.0,10045707300.0
476,f,10,00-20,80,1362283000.0,2281874000.0,3701398000.0,22734290605.0,2162809000.0,5887858200.0,9943106300.0
477,f,10,00-20,81,1530389000.0,2533069000.0,4053578000.0,23172438166.0,2335589000.0,6039829800.0,10208627600.0
478,f,10,00-20,82,1401457000.0,2358778000.0,3837994000.0,23527056550.0,2252611000.0,6142167400.0,10370604600.0
479,f,10,00-20,83,1001400000.0,1707659400.0,2820833300.0,20428800175.0,1679584300.0,5052738700.0,8585981600.0
480,p,30,00-20,0,13718170000.0,20639078000.0,29648113000.0,92251093710.0,14899356000.0,24844602000.0,42996590000.0
481,p,30,00-20,1,7264083000.0,11849575000.0,18551180000.0,86644195300.0,10476625000.0,23681521000.0,39994622500.0
482,p,30,00-20,2,9265085000.0,14901128000.0,22717296000.0,89811173390.0,12529229000.0,24748114000.0,42161429300.0
483,p,30,00-20,3,9699282000.0,15644363000.0,23779353000.0,89354978180.0,13127998000.0,24753302000.0,42355805400.0
484,p,30,00-20,4,10301580000.0,16302518000.0,24691719000.0,93293669760.0,13399732000.0,25820673000.0,44085909700.0
485,p,30,00-20,5,8040323000.0,12747658000.0,19446624000.0,85989796910.0,10604555000.0,23242384000.0,39380122900.0
486,p,30,00-20,6,8779529000.0,14111991000.0,21611623000.0,90951697990.0,11939787000.0,24921530000.0,42258950300.0
487,p,30,00-20,7,7945576000.0,12942093000.0,20168896000.0,88064537900.0,11354630000.0,24266566000.0,41122635400.0
488,p,30,00-20,8,6915376000.0,11165512000.0,17319012000.0,82384643050.0,9661109000.0,22115998000.0,37436287600.0
489,p,30,00-20,9,9343424000.0,15106458000.0,23084676000.0,89381210640.0,12802859000.0,24653044000.0,42162551200.0
490,p,30,00-20,10,13752150000.0,20769611000.0,29874535000.0,93014499520.0,15084461000.0,25065958000.0,43409523900.0
491,p,30,00-20,11,6406948000.0,10610891000.0,16968554000.0,88163614400.0,9780505000.0,24022040000.0,40358163000.0
492,p,30,00-20,12,6690022000.0,10811566000.0,16879916000.0,83730736610.0,9451883000.0,22482998000.0,37920577100.0
493,p,30,00-20,13,8798910000.0,14182357000.0,21924629000.0,93503620870.0,12198837000.0,25816917000.0,43760090700.0
494,p,30,00-20,14,5741052000.0,9386685000.0,14871197000.0,81222211710.0,8455388000.0,21583574000.0,36295119800.0
495,p,30,00-20,15,10469886000.0,16339452000.0,24480550000.0,94070132000.0,13050561000.0,25673858000.0,43759744100.0
496,p,30,00-20,16,6910074000.0,11369261000.0,18029020000.0,89116581420.0,10305548000.0,24460565000.0,41142269800.0
497,p,30,00-20,17,7217263000.0,11682348000.0,18243330000.0,85649810820.0,10230043000.0,23344474000.0,39402354100.0
498,p,30,00-20,18,5741052000.0,9386685000.0,14871197000.0,81222211710.0,8455388000.0,21583574000.0,36295119800.0
499,p,30,00-20,19,10469886000.0,16339452000.0,24480550000.0,94070132000.0,13050561000.0,25673858000.0,43759744100.0
500,p,30,00-20,20,6910074000.0,11369261000.0,18029020000.0,89116581420.0,10305548000.0,24460565000.0,41142269800.0
501,p,30,00-20,21,7217263000.0,11682348000.0,18243330000.0,85649810820.0,10230043000.0,23344474000.0,39402354100.0
502,p,30,00-20,22,9499191000.0,15117184000.0,23036564000.0,90369561540.0,12598562000.0,25040117000.0,42646062800.0
503,p,30,00-20,23,7808126000.0,12220942000.0,18470013000.0,82590458180.0,9913421000.0,22116350000.0,37437877200.0
504,p,30,00-20,24,13881110000.0,21119303000.0,30561555000.0,95951779700.0,15602557000.0,25952836000.0,44960622300.0
505,p,30,00-20,25,7219966000.0,11766025000.0,18473104000.0,89174685530.0,10438563000.0,24282134000.0,40956597200.0
506,p,30,00-20,26,15727380000.0,23537486000.0,33386430000.0,94510855890.0,16554792000.0,25240695000.0,44154382700.0
507,p,30,00-20,27,10007648000.0,15826310000.0,23987732000.0,92979520770.0,13013888000.0,25584550000.0,43631519100.0
508,p,30,00-20,28,16227570000.0,24254764000.0,34457608000.0,98143482410.0,17079991000.0,26363634000.0,45989279500.0
509,p,30,00-20,29,6875000000.0,11293384000.0,17879036000.0,88144897050.0,10200757000.0,24092949000.0,40559012300.0
510,p,30,00-20,30,6739029000.0,10904616000.0,17019825000.0,82593682340.0,9538662000.0,22242681000.0,37580114400.0
511,h,30,00-20,0,6463753000.0,10526616000.0,16556873000.0,83018181560.0,9357381000.0,22373020000.0,37716908100.0
512,h,30,00-20,1,12920200000.0,19882268000.0,29124294000.0,93971922340.0,15141232000.0,25670222000.0,44402302900.0
513,h,30,00-20,2,6167726000.0,10107127000.0,16018549000.0,83244474220.0,9125502000.0,22552889000.0,37910959500.0
514,h,30,00-20,3,10409511000.0,16178574000.0,24039794000.0,87228741030.0,12711728000.0,23718051000.0,40687076300.0
515,h,30,00-20,4,13887990000.0,20741297000.0,29458295000.0,88376754480.0,14585999000.0,23467295000.0,40827232700.0
516,h,30,00-20,5,8654040000.0,13747430000.0,20958125000.0,87205975240.0,11445600000.0,23739197000.0,40378511800.0
517,h,30,00-20,6,9556359000.0,15057963000.0,22752800000.0,90086076100.0,12285592000.0,24599975000.0,41907365500.0
518,h,30,00-20,7,8096624000.0,12884738000.0,19751367000.0,85207524060.0,10830804000.0,23278232000.0,39442864000.0
519,h,30,00-20,8,8062489000.0,13027431000.0,20220061000.0,89093195510.0,11291845000.0,24418892000.0,41355888200.0
520,h,30,00-20,9,5286304000.0,8751646000.0,14033618000.0,80666604390.0,8094461000.0,21386301000.0,35958773700.0
521,h,30,00-20,10,14510660000.0,21345024000.0,29834046000.0,84442963520.0,14373489000.0,22159538000.0,38698714000.0
522,h,30,00-20,11,9759567000.0,15139339000.0,22513652000.0,85714068620.0,11888857000.0,23146688000.0,39587060000.0
523,h,30,00-20,12,9933346000.0,15794874000.0,24036342000.0,93458453530.0,13126794000.0,25759667000.0,43948605000.0
524,h,30,00-20,13,7961216000.0,12715218000.0,19593836000.0,86807767370.0,10803007000.0,23713541000.0,40092838300.0
525,h,30,00-20,14,9009469000.0,14151354000.0,21381904000.0,88040926020.0,11512023000.0,23953806000.0,40670927800.0
526,h,30,00-20,15,8199694000.0,12810435000.0,19338336000.0,83153011030.0,10358017000.0,22393001000.0,37952153700.0
527,h,30,00-20,16,7162687000.0,11549329000.0,17964444000.0,85126162920.0,10024696000.0,23054285000.0,38926276100.0
528,h,30,00-20,17,9480636000.0,14871918000.0,22413784000.0,89603399240.0,12039018000.0,24473495000.0,41595111200.0
529,h,30,00-20,18,10751632000.0,16489496000.0,24197276000.0,87635946460.0,12549552000.0,23638943000.0,40489464500.0
530,h,30,00-20,19,8692481000.0,13751591000.0,20896634000.0,86128348630.0,11353852000.0,23435422000.0,39858820100.0
531,h,30,00-20,20,8906099000.0,14223488000.0,21780291000.0,89817245520.0,11973538000.0,24583580000.0,41826733600.0
532,h,30,00-20,21,5536970000.0,9243359000.0,14915967000.0,81536067500.0,8677786000.0,22098328000.0,37094411900.0
533,h,30,00-20,22,9977660000.0,14508637000.0,20383506000.0,73985486240.0,9724860000.0,18995709000.0,32488128700.0
534,h,30,00-20,23,9660020000.0,15158153000.0,22781909000.0,86877182100.0,12223765000.0,23691611000.0,40512300500.0
535,h,30,00-20,24,9795333000.0,15377453000.0,23113814000.0,89348572810.0,12407544000.0,24318441000.0,41550898100.0
536,h,30,00-20,25,9715385000.0,15374225000.0,23321447000.0,93202206980.0,12664706000.0,25515991000.0,43446566200.0
537,n,30,00-20,0,7560761000.0,12096904000.0,18628639000.0,83470787110.0,10282927000.0,22625017000.0,38357957000.0
538,n,30,00-20,1,8094475000.0,12753007000.0,19342371000.0,82968036050.0,10461876000.0,22322167000.0,37940195700.0
539,n,30,00-20,2,9902036000.0,15288513000.0,22595573000.0,83992646680.0,11839383000.0,22546661000.0,38647410700.0
540,n,30,00-20,3,6175043000.0,10031921000.0,15737995000.0,79917568670.0,8868037000.0,21295244000.0,35993092900.0
541,n,30,00-20,4,7097779000.0,11485862000.0,17907938000.0,84157542380.0,10032557000.0,22925872000.0,38724286500.0
542,n,30,00-20,5,5742146000.0,9413839000.0,14915745000.0,79814304640.0,8499028000.0,21334498000.0,35935641900.0
543,n,30,00-20,6,10334913000.0,15704897000.0,22897230000.0,83699520210.0,11724819000.0,22312293000.0,38226844000.0
544,n,30,00-20,7,7234926000.0,11651273000.0,18028845000.0,81465471650.0,10027165000.0,22015146000.0,37358021600.0
545,n,30,00-20,8,8085089000.0,12778974000.0,19446687000.0,84944895300.0,10564583000.0,22858744000.0,38790611700.0
546,n,30,00-20,9,5375325000.0,8838496000.0,14050976000.0,76894898650.0,8035601000.0,20345970000.0,34348501600.0
547,n,30,00-20,10,7040825000.0,11267916000.0,17359755000.0,80546858930.0,9586342000.0,21513092000.0,36503286600.0
548,n,30,00-20,11,8427580000.0,13354745000.0,20320004000.0,85507483710.0,11063025000.0,23157655000.0,39389774500.0
549,n,30,00-20,12,5646221000.0,9374315000.0,15062873000.0,81187879080.0,8713990000.0,21962171000.0,36876152300.0
550,n,30,00-20,13,7500898000.0,12005203000.0,18507118000.0,83222499690.0,10223189000.0,22559127000.0,38201677600.0
551,n,30,00-20,14,7382674000.0,11932339000.0,18535443000.0,83476387410.0,10356957000.0,22800885000.0,38608032800.0
552,n,30,00-20,15,7517143000.0,11960217000.0,18346247000.0,80828885980.0,10061673000.0,21958011000.0,37193110500.0
553,n,30,00-20,16,10068312000.0,15560248000.0,23024894000.0,85331381530.0,12083552000.0,23016862000.0,39418097300.0
554,n,30,00-20,17,11780030000.0,17740549000.0,25548410000.0,85945708720.0,12869501000.0,22901980000.0,39428810000.0
555,n,30,00-20,18,7183643000.0,11586494000.0,18005091000.0,83343004530.0,10045690000.0,22652974000.0,38325899900.0
556,n,30,00-20,19,10421490000.0,15874002000.0,23167259000.0,84244087330.0,11897421000.0,22527821000.0,38586469700.0
557,n,30,00-20,20,4574481000.0,7605587000.0,12270387000.0,73908772710.0,7116306000.0,19423933000.0,32697148700.0
558,n,30,00-20,21,6711209000.0,10836803000.0,16863799000.0,80738673090.0,9422868000.0,21775725000.0,36830259800.0
559,n,30,00-20,22,7531043000.0,11842662000.0,18010679000.0,82736456310.0,9737115000.0,22146525000.0,37448216400.0
560,n,30,00-20,23,9420968000.0,14541985000.0,21542766000.0,83302393470.0,11299317000.0,22332298000.0,38145467500.0
561,n,30,00-20,24,6872137000.0,10722765000.0,16236979000.0,77154748760.0,8699919000.0,20277430000.0,34340044200.0
562,n,30,00-20,25,6700406000.0,10866142000.0,16976827000.0,81604257550.0,9535658000.0,22073537000.0,37313659300.0
563,n,30,00-20,26,6618014000.0,10736515000.0,16801889000.0,80404301820.0,9447644000.0,21693801000.0,36697901700.0
564,n,30,00-20,27,6659045000.0,10833588000.0,16951403000.0,81037068170.0,9551842000.0,21845863000.0,36984066800.0
565,n,30,00-20,28,5085399000.0,8335790000.0,13270392000.0,76557285360.0,7574792000.0,20186397000.0,33971998800.0
566,n,30,00-20,29,8877240000.0,13939025000.0,20995325000.0,84254384740.0,11283354000.0,22783082000.0,38856655000.0
567,n,30,00-20,30,7989929000.0,12681343000.0,19322605000.0,82946748940.0,10540859000.0,22394520000.0,38059459200.0
568,n,30,00-20,31,8324614000.0,12852458000.0,19074934000.0,79721052180.0,10016611000.0,20939037000.0,35760827400.0
569,n,30,00-20,32,7258029000.0,11656380000.0,17993462000.0,82035029330.0,9973810000.0,22135828000.0,37535997800.0
570,n,30,00-20,33,7159090000.0,11377441000.0,17403130000.0,81263229190.0,9521266000.0,21511949000.0,36533619500.0
571,n,30,00-20,34,7175544000.0,11538250000.0,17883756000.0,83875143020.0,9941777000.0,22573505000.0,38223333200.0
572,n,30,00-20,35,10188840000.0,15948118000.0,23876747000.0,88845440670.0,12757896000.0,24322020000.0,41618427300.0
573,n,30,00-20,36,8710431000.0,13802620000.0,20980371000.0,86463162340.0,11417198000.0,23487175000.0,39990066600.0
574,n,30,00-20,37,8539764000.0,13352009000.0,19999745000.0,81342793200.0,10676033000.0,21738712000.0,37125029300.0
575,n,30,00-20,38,8644963000.0,13569604000.0,20460180000.0,83763876150.0,10997923000.0,22675126000.0,38587135800.0
576,n,30,00-20,39,8964940000.0,13919545000.0,20747872000.0,82902229460.0,10977526000.0,22166392000.0,37831636200.0
577,n,30,00-20,40,6745466000.0,10798929000.0,16669947000.0,80253525080.0,9215459000.0,21432545000.0,36267291100.0
578,n,30,00-20,41,5713579000.0,9401927000.0,14937067000.0,80089729980.0,8544737000.0,21445543000.0,36141402600.0
579,n,30,00-20,42,7527915000.0,11823388000.0,17957981000.0,80213393380.0,9692360000.0,21462757000.0,36358714800.0
580,n,30,00-20,43,8129236000.0,12744609000.0,19218349000.0,81070748120.0,10319487000.0,21730290000.0,36968540600.0
581,n,30,00-20,44,5351115000.0,8847794000.0,14142101000.0,77967312090.0,8138892000.0,20713479000.0,34901048500.0
582,n,30,00-20,45,9380768000.0,14737991000.0,22171466000.0,86766320160.0,11914345000.0,23590981000.0,40283085000.0
583,n,30,00-20,46,4939446000.0,8137617000.0,12993705000.0,75115108050.0,7454442000.0,19738200000.0,33280186200.0
584,n,30,00-20,47,9059376000.0,14109312000.0,21093658000.0,83502342280.0,11210336000.0,22439885000.0,38316798800.0
585,f,30,00-20,0,6245225000.0,10080419000.0,15679910000.0,76246360050.0,8756359000.0,20282971000.0,34372898300.0
586,f,30,00-20,1,5067569000.0,8359851000.0,13343287000.0,74520922710.0,7661741000.0,19728170000.0,33270091600.0
587,f,30,00-20,2,5401536000.0,8817824000.0,13930297000.0,74470626300.0,7901735000.0,19712991000.0,33268116800.0
588,f,30,00-20,3,6873729000.0,10982416000.0,16898585000.0,78246803330.0,9312553000.0,20955432000.0,35522488700.0
589,f,30,00-20,4,4606704000.0,7614127000.0,12181972000.0,70927504870.0,7010945000.0,18436650000.0,31141703900.0
590,f,30,00-20,5,6256884000.0,10189087000.0,16000530000.0,78012155840.0,9036327000.0,21056851000.0,35591052700.0
591,f,30,00-20,6,5256536000.0,8584032000.0,13593190000.0,73523210370.0,7720482000.0,19504073000.0,32867217100.0
592,f,30,00-20,7,5266334000.0,8620244000.0,13643009000.0,73696486350.0,7761068000.0,19389429000.0,32798831000.0
593,f,30,00-20,8,5430212000.0,8915377000.0,14112843000.0,75388085600.0,8047355000.0,19882091000.0,33647802900.0
594,f,30,00-20,9,5531089000.0,9054713000.0,14302279000.0,75591606310.0,8129830000.0,19984482000.0,33793617600.0
595,f,30,00-20,10,5470136000.0,8990622000.0,14256090000.0,74988630880.0,8141399000.0,19981283000.0,33750696600.0
596,f,30,00-20,11,5410394000.0,8814184000.0,13891272000.0,74415584160.0,7859013000.0,19589143000.0,33101595900.0
597,f,30,00-20,12,5632207000.0,9251288000.0,14652458000.0,76809928160.0,8359964000.0,20428977000.0,34547638300.0
598,f,30,00-20,13,8053792000.0,12771313000.0,19420150000.0,80743491920.0,10576038000.0,21813976000.0,37191255600.0
599,f,30,00-20,14,5126686000.0,8550091000.0,13773546000.0,75759325370.0,8001615000.0,20326608000.0,34192637800.0
600,f,30,00-20,15,6619343000.0,10618917000.0,16441193000.0,77959377040.0,9117599000.0,20890632000.0,35374814600.0
601,f,30,00-20,16,5937291000.0,9650915000.0,15137170000.0,76606004230.0,8531979000.0,20389438000.0,34514805500.0
602,f,30,00-20,17,6381963000.0,10442886000.0,16466024000.0,79521633800.0,9350425000.0,21590049000.0,36486170500.0
603,f,30,00-20,18,5640344000.0,9286597000.0,14747058000.0,76397941020.0,8438348000.0,20459230000.0,34542040100.0
604,f,30,00-20,19,5830078000.0,9501324000.0,14933442000.0,75201224230.0,8441470000.0,20027568000.0,33885490200.0
605,f,30,00-20,20,6668164000.0,10681581000.0,16481328000.0,77996715280.0,9114128000.0,20764112000.0,35227517800.0
606,f,30,00-20,21,6399457000.0,10268264000.0,15883502000.0,76983992310.0,8805309000.0,20536693000.0,34774051900.0
607,f,30,00-20,22,5757603000.0,9450184000.0,14957740000.0,76225810930.0,8527385000.0,20412441000.0,34496834600.0
608,f,30,00-20,23,7596308000.0,12098274000.0,18521610000.0,80449646050.0,10156708000.0,21723055000.0,36926297600.0
609,f,30,00-20,24,6550165000.0,10531207000.0,16303796000.0,77040131420.0,9057420000.0,20599914000.0,34947950200.0
610,f,30,00-20,25,4968315000.0,8235561000.0,13186006000.0,74923670370.0,7607701000.0,19716318000.0,33273851200.0
611,f,30,00-20,26,4970174000.0,8149702000.0,12917928000.0,72289189590.0,7362254000.0,18833670000.0,31863595700.0
612,f,30,00-20,27,5261158000.0,8575467000.0,13502140000.0,73820048690.0,7638603000.0,19232110000.0,32584125700.0
613,f,30,00-20,28,5663894000.0,9214214000.0,14476615000.0,74913240970.0,8170359000.0,19854284000.0,33553152300.0
614,f,30,00-20,29,8920155000.0,13992315000.0,20999565000.0,81958282080.0,11255056000.0,22113695000.0,37855990900.0
615,f,30,00-20,30,4591019000.0,7568941000.0,12070400000.0,70876222500.0,6924800000.0,18256632000.0,30929552400.0
616,f,30,00-20,31,6606754000.0,10684858000.0,16639809000.0,78402074550.0,9312631000.0,21094683000.0,35742771700.0
617,f,30,00-20,32,4080848000.0,6869549000.0,11209221000.0,71102626060.0,6586477000.0,18412922000.0,31052922700.0
618,f,30,00-20,33,4743484000.0,7849977000.0,12574896000.0,73672635460.0,7247559000.0,19312379000.0,32552962100.0
619,f,30,00-20,34,8033960000.0,12625955000.0,19070651000.0,79151838760.0,10270628000.0,21283109000.0,36277575100.0
620,f,30,00-20,35,7263719000.0,11497639000.0,17514279000.0,78081693620.0,9530645000.0,20810297000.0,35383484200.0
621,f,30,00-20,36,5473755000.0,8960582000.0,14165849000.0,74899790150.0,8055210000.0,19794366000.0,33479748500.0
622,f,30,00-20,37,5387189000.0,8827285000.0,13977022000.0,74755084260.0,7958972000.0,19821898000.0,33489914000.0
623,f,30,00-20,38,7064287000.0,11249432000.0,17261894000.0,78349028860.0,9474938000.0,20988263000.0,35638175800.0
624,f,30,00-20,39,4470317000.0,7443227000.0,11980870000.0,71595708140.0,6949478000.0,18606045000.0,31471994000.0
625,f,30,00-20,40,6874335000.0,10972169000.0,16897837000.0,77716764560.0,9308605000.0,20820142000.0,35308895600.0
626,f,30,00-20,41,7206792000.0,11454913000.0,17528154000.0,78716477430.0,9592750000.0,21123156000.0,35837966600.0
627,f,30,00-20,42,5138653000.0,8448598000.0,13420272000.0,73470396310.0,7671488000.0,19288070000.0,32620491700.0
628,f,30,00-20,43,5637945000.0,9270983000.0,14701319000.0,76843968950.0,8399118000.0,20556168000.0,34737680800.0
629,f,30,00-20,44,6030973000.0,9740895000.0,15206222000.0,76404664450.0,8509593000.0,20369221000.0,34407632600.0
630,f,30,00-20,45,6176387000.0,10007408000.0,15635425000.0,76294977490.0,8775671000.0,20406552000.0,34537860600.0
631,f,30,00-20,46,5250036000.0,8732697000.0,14033499000.0,76781424640.0,8129525000.0,20584007000.0,34630811800.0
632,f,30,00-20,47,6184224000.0,10072489000.0,15792140000.0,77700840340.0,8913689000.0,20858002000.0,35313370400.0
633,f,30,00-20,48,5301330000.0,8744022000.0,13910518000.0,75569143290.0,7975925000.0,20028968000.0,33857573300.0
634,f,30,00-20,49,4541567000.0,7554639000.0,12154206000.0,71628110230.0,7043707000.0,18636024000.0,31492867700.0
635,f,30,00-20,50,4339135000.0,7258583000.0,11745356000.0,71963751770.0,6849652000.0,18625977000.0,31488998900.0
636,f,30,00-20,51,5440022000.0,8821407000.0,13841716000.0,73945927430.0,7787588000.0,19441946000.0,32849879600.0
637,f,30,00-20,52,5988208000.0,9662085000.0,15035468000.0,74806805940.0,8395761000.0,19759099000.0,33496243900.0
638,f,30,00-20,53,6577074000.0,10575854000.0,16377512000.0,76880148260.0,9099892000.0,20589141000.0,34916198100.0
639,f,30,00-20,54,6334974000.0,10312244000.0,16148219000.0,78222816690.0,9105799000.0,21073490000.0,35663564000.0
640,f,30,00-20,55,6476567000.0,10512720000.0,16437776000.0,78147257320.0,9242698000.0,21070130000.0,35676307600.0
641,f,30,00-20,56,5023871000.0,8210951000.0,13004296000.0,72054427200.0,7391080000.0,18946086000.0,31991982800.0
642,f,30,00-20,57,6620700000.0,10720484000.0,16718671000.0,78361245150.0,9371995000.0,21130039000.0,35812870600.0
643,f,30,00-20,58,7626064000.0,11998945000.0,18184430000.0,78918521370.0,9819765000.0,21075099000.0,35852965000.0
644,f,30,00-20,59,5941831000.0,9584047000.0,14968962000.0,75453882220.0,8369869000.0,20130487000.0,33998813600.0
645,f,30,00-20,60,6094005000.0,9915591000.0,15577401000.0,77944406420.0,8793388000.0,20932872000.0,35363525500.0
646,f,30,00-20,61,7307689000.0,11510316000.0,17458253000.0,76667213640.0,9439641000.0,20430456000.0,34735483700.0
647,f,30,00-20,62,5218672000.0,8557185000.0,13560266000.0,74294310720.0,7728503000.0,19472823000.0,32953394700.0
648,f,30,00-20,63,5312968000.0,8679592000.0,13688414000.0,72645420930.0,7763528000.0,19173128000.0,32448978000.0
649,f,30,00-20,64,4728818000.0,7823229000.0,12536004000.0,73873164600.0,7224562000.0,19351401000.0,32640928600.0
650,f,30,00-20,65,8107330000.0,12914355000.0,19712533000.0,81568485670.0,10796488000.0,22154225000.0,37776682400.0
651,f,30,00-20,66,4683792000.0,7789040000.0,12517639000.0,72540382120.0,7250188000.0,18936272000.0,32031826100.0
652,f,30,00-20,67,6920633000.0,11053018000.0,16992641000.0,77409509790.0,9358181000.0,20682671000.0,35141513800.0
653,f,30,00-20,68,5376059000.0,8800713000.0,13911346000.0,74524047680.0,7909701000.0,19711518000.0,33322288000.0
654,f,30,00-20,69,5451135000.0,9012965000.0,14389890000.0,76420607600.0,8277887000.0,20482158000.0,34531204000.0
655,f,30,00-20,70,6117406000.0,9933432000.0,15574512000.0,77820029220.0,8769923000.0,20881518000.0,35266115100.0
656,f,30,00-20,71,5654375000.0,9268482000.0,14648811000.0,75922134300.0,8337204000.0,20182703000.0,34141029100.0
657,f,30,00-20,72,4799649000.0,7914993000.0,12634245000.0,72807572280.0,7252627000.0,18996567000.0,32099160200.0
658,f,30,00-20,73,5747295000.0,9377115000.0,14759953000.0,75685328760.0,8355902000.0,20103589000.0,34005131300.0
659,f,30,00-20,74,5316816000.0,8782564000.0,13982939000.0,74986472230.0,8029063000.0,19846842000.0,33572602800.0
660,f,30,00-20,75,4974786000.0,8177803000.0,12998872000.0,72902289080.0,7431346000.0,19159473000.0,32361295800.0
661,f,30,00-20,76,5309511000.0,8760548000.0,13962635000.0,76286193510.0,8013701000.0,20265346000.0,34185545000.0
662,f,30,00-20,77,7280154000.0,11590164000.0,17752332000.0,78831035150.0,9733663000.0,21177012000.0,35987720800.0
663,f,30,00-20,78,6191930000.0,10067023000.0,15761834000.0,77891034400.0,8878719000.0,20782049000.0,35200805600.0
664,f,30,00-20,79,6245016000.0,10043684000.0,15587337000.0,77214615320.0,8670050000.0,20465475000.0,34630702200.0
665,f,30,00-20,80,6546215000.0,10485333000.0,16165735000.0,76014809120.0,8935950000.0,20150666000.0,34267423900.0
666,f,30,00-20,81,5485795000.0,8998518000.0,14266676000.0,75788914230.0,8134307000.0,20204406000.0,34052116600.0
667,f,30,00-20,82,4532228000.0,7540111000.0,12120722000.0,71127713500.0,7022831000.0,18597684000.0,31415601300.0
668,f,30,00-20,83,5042016000.0,8351460000.0,13373818000.0,74873802230.0,7712876000.0,19816126000.0,33426292800.0
669,f,30,00-20,84,5709304000.0,9349679000.0,14759658000.0,76294915960.0,8390000000.0,20335985000.0,34368381500.0
670,f,30,00-20,85,5419076000.0,8713139000.0,13568563000.0,71774316120.0,7557368000.0,18752754000.0,31733796900.0
671,f,30,00-20,86,4827185000.0,8005383000.0,12834757000.0,73960625820.0,7411548000.0,19363781000.0,32723143600.0
672,f,30,00-20,87,5680882000.0,9293778000.0,14663464000.0,75411556100.0,8327117000.0,20134064000.0,34018751800.0
673,f,30,00-20,88,6769723000.0,10872000000.0,16803945000.0,77825598740.0,9319360000.0,20895002000.0,35434301700.0
674,f,30,00-20,89,4962331000.0,8252115000.0,13249750000.0,74448605640.0,7671272000.0,19678349000.0,33209142800.0
675,f,30,00-20,90,7235270000.0,11567955000.0,17768014000.0,78057192090.0,9789815000.0,21046338000.0,35786045700.0
676,f,30,00-20,91,6612707000.0,10697038000.0,16638811000.0,77942919900.0,9308799000.0,20935004000.0,35517523400.0
677,f,30,00-20,92,6671459000.0,10752272000.0,16714284000.0,79002301930.0,9320974000.0,21331372000.0,36091456000.0
678,f,30,00-20,93,5081932000.0,8394285000.0,13401443000.0,74801002100.0,7703370000.0,19705536000.0,33271197800.0
679,f,30,00-20,94,5799886000.0,9491061000.0,14972506000.0,75555881480.0,8503878000.0,20227206000.0,34202339100.0
680,f,30,00-20,95,6165757000.0,10015865000.0,15668090000.0,77228284380.0,8816347000.0,20611343000.0,34900459900.0
681,f,30,00-20,96,6302129000.0,10258438000.0,16071040000.0,77592236880.0,9064000000.0,20841858000.0,35303419500.0
682,f,30,00-20,97,5581066000.0,9125762000.0,14398676000.0,75621896890.0,8173652000.0,20022568000.0,33884238900.0
683,f,30,00-20,98,6474694000.0,10358887000.0,15981717000.0,76718721820.0,8828186000.0,20324803000.0,34464796800.0
684,f,30,00-20,99,5380480000.0,8816529000.0,13953291000.0,74139289520.0,7943335000.0,19684502000.0,33228464900.0
